Date,Sitename,LocationName,LocationGroup,Weekday,BRCYear,BRCQuarter,BRCMonthName,BRCWeek,InCount,OutCount,TotalCount,BusinessInCount,BusinessOutCount,BusinessTotalCount,FactoredInCount,FactoredOutCount,FactoredTotalCount
05/01/2017,Leeds,"Dortmund Square	",,Thursday,2017,1,January,1,1706,0,1706,0,0,0,1706,0,1706
05/01/2017,Leeds,Albion Street South,,Thursday,2017,1,January,1,1761,0,1761,0,0,0,1761,0,1761
05/01/2017,Leeds,Albion Street North,,Thursday,2017,1,January,1,951,0,951,0,0,0,951,0,951
05/01/2017,Leeds,Briggate,,Thursday,2017,1,January,1,3202,0,3202,0,0,0,3202,0,3202
05/01/2017,Leeds,"Briggate at McDonalds	",,Thursday,2017,1,January,1,1320,1256,2576,0,0,0,1320,1256,2576
05/01/2017,Leeds,Commercial Street at Sharps,,Thursday,2017,1,January,1,2115,0,2115,0,0,0,2115,0,2115
05/01/2017,Leeds,Commercial Street at Barratts,,Thursday,2017,1,January,1,2489,0,2489,0,0,0,2489,0,2489
05/01/2017,Leeds,Headrow,,Thursday,2017,1,January,1,1583,0,1583,0,0,0,1583,0,1583
05/01/2017,Leeds,"Dortmund Square	",,Thursday,2017,1,January,1,1845,0,1845,0,0,0,1845,0,1845
05/01/2017,Leeds,Albion Street South,,Thursday,2017,1,January,1,1741,0,1741,0,0,0,1741,0,1741
05/01/2017,Leeds,Albion Street North,,Thursday,2017,1,January,1,660,0,660,0,0,0,660,0,660
05/01/2017,Leeds,Briggate,,Thursday,2017,1,January,1,3331,0,3331,0,0,0,3331,0,3331
05/01/2017,Leeds,"Briggate at McDonalds	",,Thursday,2017,1,January,1,895,1097,1992,0,0,0,895,1097,1992
05/01/2017,Leeds,Commercial Street at Sharps,,Thursday,2017,1,January,1,2213,0,2213,0,0,0,2213,0,2213
05/01/2017,Leeds,Commercial Street at Barratts,,Thursday,2017,1,January,1,1943,0,1943,0,0,0,1943,0,1943
05/01/2017,Leeds,Headrow,,Thursday,2017,1,January,1,1474,0,1474,0,0,0,1474,0,1474
05/01/2017,Leeds,"Dortmund Square	",,Thursday,2017,1,January,1,1739,0,1739,0,0,0,1739,0,1739
05/01/2017,Leeds,Albion Street South,,Thursday,2017,1,January,1,1911,0,1911,0,0,0,1911,0,1911
05/01/2017,Leeds,Albion Street North,,Thursday,2017,1,January,1,750,0,750,0,0,0,750,0,750
05/01/2017,Leeds,Briggate,,Thursday,2017,1,January,1,2312,0,2312,0,0,0,2312,0,2312
05/01/2017,Leeds,"Briggate at McDonalds	",,Thursday,2017,1,January,1,680,712,1392,0,0,0,680,712,1392
05/01/2017,Leeds,Commercial Street at Sharps,,Thursday,2017,1,January,1,1215,0,1215,0,0,0,1215,0,1215
05/01/2017,Leeds,Commercial Street at Barratts,,Thursday,2017,1,January,1,1197,0,1197,0,0,0,1197,0,1197
05/01/2017,Leeds,Headrow,,Thursday,2017,1,January,1,788,0,788,0,0,0,788,0,788
05/01/2017,Leeds,"Dortmund Square	",,Thursday,2017,1,January,1,1080,0,1080,0,0,0,1080,0,1080
05/01/2017,Leeds,Albion Street South,,Thursday,2017,1,January,1,1377,0,1377,0,0,0,1377,0,1377
05/01/2017,Leeds,Albion Street North,,Thursday,2017,1,January,1,593,0,593,0,0,0,593,0,593
05/01/2017,Leeds,Briggate,,Thursday,2017,1,January,1,1118,0,1118,0,0,0,1118,0,1118
05/01/2017,Leeds,"Briggate at McDonalds	",,Thursday,2017,1,January,1,285,465,750,0,0,0,285,465,750
05/01/2017,Leeds,Commercial Street at Sharps,,Thursday,2017,1,January,1,558,0,558,0,0,0,558,0,558
05/01/2017,Leeds,Commercial Street at Barratts,,Thursday,2017,1,January,1,522,0,522,0,0,0,522,0,522
05/01/2017,Leeds,Headrow,,Thursday,2017,1,January,1,398,0,398,0,0,0,398,0,398
05/01/2017,Leeds,"Dortmund Square	",,Thursday,2017,1,January,1,619,0,619,0,0,0,619,0,619
05/01/2017,Leeds,Albion Street South,,Thursday,2017,1,January,1,892,0,892,0,0,0,892,0,892
05/01/2017,Leeds,Albion Street North,,Thursday,2017,1,January,1,433,0,433,0,0,0,433,0,433
05/01/2017,Leeds,Briggate,,Thursday,2017,1,January,1,541,0,541,0,0,0,541,0,541
05/01/2017,Leeds,"Briggate at McDonalds	",,Thursday,2017,1,January,1,197,282,479,0,0,0,197,282,479
05/01/2017,Leeds,Commercial Street at Sharps,,Thursday,2017,1,January,1,335,0,335,0,0,0,335,0,335
05/01/2017,Leeds,Commercial Street at Barratts,,Thursday,2017,1,January,1,337,0,337,0,0,0,337,0,337
05/01/2017,Leeds,Headrow,,Thursday,2017,1,January,1,201,0,201,0,0,0,201,0,201
05/01/2017,Leeds,"Dortmund Square	",,Thursday,2017,1,January,1,348,0,348,0,0,0,348,0,348
05/01/2017,Leeds,Albion Street South,,Thursday,2017,1,January,1,415,0,415,0,0,0,415,0,415
05/01/2017,Leeds,Albion Street North,,Thursday,2017,1,January,1,304,0,304,0,0,0,304,0,304
05/01/2017,Leeds,Briggate,,Thursday,2017,1,January,1,414,0,414,0,0,0,414,0,414
05/01/2017,Leeds,"Briggate at McDonalds	",,Thursday,2017,1,January,1,145,319,464,0,0,0,145,319,464
05/01/2017,Leeds,Commercial Street at Sharps,,Thursday,2017,1,January,1,235,0,235,0,0,0,235,0,235
05/01/2017,Leeds,Commercial Street at Barratts,,Thursday,2017,1,January,1,200,0,200,0,0,0,200,0,200
05/01/2017,Leeds,Headrow,,Thursday,2017,1,January,1,210,0,210,0,0,0,210,0,210
05/01/2017,Leeds,"Dortmund Square	",,Thursday,2017,1,January,1,213,0,213,0,0,0,213,0,213
05/01/2017,Leeds,Albion Street South,,Thursday,2017,1,January,1,222,0,222,0,0,0,222,0,222
05/01/2017,Leeds,Albion Street North,,Thursday,2017,1,January,1,258,0,258,0,0,0,258,0,258
05/01/2017,Leeds,Briggate,,Thursday,2017,1,January,1,242,0,242,0,0,0,242,0,242
05/01/2017,Leeds,"Briggate at McDonalds	",,Thursday,2017,1,January,1,119,157,276,0,0,0,119,157,276
05/01/2017,Leeds,Commercial Street at Sharps,,Thursday,2017,1,January,1,108,0,108,0,0,0,108,0,108
05/01/2017,Leeds,Commercial Street at Barratts,,Thursday,2017,1,January,1,168,0,168,0,0,0,168,0,168
05/01/2017,Leeds,Headrow,,Thursday,2017,1,January,1,153,0,153,0,0,0,153,0,153
05/01/2017,Leeds,"Dortmund Square	",,Thursday,2017,1,January,1,116,0,116,0,0,0,116,0,116
05/01/2017,Leeds,Albion Street South,,Thursday,2017,1,January,1,214,0,214,0,0,0,214,0,214
05/01/2017,Leeds,Albion Street North,,Thursday,2017,1,January,1,274,0,274,0,0,0,274,0,274
05/01/2017,Leeds,Briggate,,Thursday,2017,1,January,1,159,0,159,0,0,0,159,0,159
05/01/2017,Leeds,"Briggate at McDonalds	",,Thursday,2017,1,January,1,47,74,121,0,0,0,47,74,121
05/01/2017,Leeds,Commercial Street at Sharps,,Thursday,2017,1,January,1,60,0,60,0,0,0,60,0,60
05/01/2017,Leeds,Commercial Street at Barratts,,Thursday,2017,1,January,1,81,0,81,0,0,0,81,0,81
05/01/2017,Leeds,Headrow,,Thursday,2017,1,January,1,66,0,66,0,0,0,66,0,66
05/01/2017,Leeds,"Dortmund Square	",,Thursday,2017,1,January,1,68,0,68,0,0,0,68,0,68
05/01/2017,Leeds,Albion Street South,,Thursday,2017,1,January,1,84,0,84,0,0,0,84,0,84
05/01/2017,Leeds,Albion Street North,,Thursday,2017,1,January,1,262,0,262,0,0,0,262,0,262
06/01/2017,Leeds,Briggate,,Friday,2017,1,January,1,202,0,202,0,0,0,202,0,202
06/01/2017,Leeds,"Briggate at McDonalds	",,Friday,2017,1,January,1,32,33,65,0,0,0,32,33,65
06/01/2017,Leeds,Commercial Street at Sharps,,Friday,2017,1,January,1,30,0,30,0,0,0,30,0,30
06/01/2017,Leeds,Commercial Street at Barratts,,Friday,2017,1,January,1,29,0,29,0,0,0,29,0,29
06/01/2017,Leeds,Headrow,,Friday,2017,1,January,1,32,0,32,0,0,0,32,0,32
06/01/2017,Leeds,"Dortmund Square	",,Friday,2017,1,January,1,26,0,26,0,0,0,26,0,26
06/01/2017,Leeds,Albion Street South,,Friday,2017,1,January,1,23,0,23,0,0,0,23,0,23
06/01/2017,Leeds,Albion Street North,,Friday,2017,1,January,1,1,0,1,0,0,0,1,0,1
06/01/2017,Leeds,Briggate,,Friday,2017,1,January,1,153,0,153,0,0,0,153,0,153
06/01/2017,Leeds,"Briggate at McDonalds	",,Friday,2017,1,January,1,19,24,43,0,0,0,19,24,43
06/01/2017,Leeds,Commercial Street at Sharps,,Friday,2017,1,January,1,19,0,19,0,0,0,19,0,19
06/01/2017,Leeds,Commercial Street at Barratts,,Friday,2017,1,January,1,9,0,9,0,0,0,9,0,9
06/01/2017,Leeds,Headrow,,Friday,2017,1,January,1,9,0,9,0,0,0,9,0,9
06/01/2017,Leeds,"Dortmund Square	",,Friday,2017,1,January,1,15,0,15,0,0,0,15,0,15
06/01/2017,Leeds,Albion Street South,,Friday,2017,1,January,1,14,0,14,0,0,0,14,0,14
06/01/2017,Leeds,Albion Street North,,Friday,2017,1,January,1,0,0,0,0,0,0,0,0,0
06/01/2017,Leeds,Briggate,,Friday,2017,1,January,1,53,0,53,0,0,0,53,0,53
06/01/2017,Leeds,"Briggate at McDonalds	",,Friday,2017,1,January,1,15,18,33,0,0,0,15,18,33
06/01/2017,Leeds,Commercial Street at Sharps,,Friday,2017,1,January,1,11,0,11,0,0,0,11,0,11
06/01/2017,Leeds,Commercial Street at Barratts,,Friday,2017,1,January,1,0,0,0,0,0,0,0,0,0
06/01/2017,Leeds,Headrow,,Friday,2017,1,January,1,25,0,25,0,0,0,25,0,25
06/01/2017,Leeds,"Dortmund Square	",,Friday,2017,1,January,1,12,0,12,0,0,0,12,0,12
06/01/2017,Leeds,Albion Street South,,Friday,2017,1,January,1,0,0,0,0,0,0,0,0,0
06/01/2017,Leeds,Albion Street North,,Friday,2017,1,January,1,0,0,0,0,0,0,0,0,0
06/01/2017,Leeds,Briggate,,Friday,2017,1,January,1,78,0,78,0,0,0,78,0,78
06/01/2017,Leeds,"Briggate at McDonalds	",,Friday,2017,1,January,1,10,27,37,0,0,0,10,27,37
06/01/2017,Leeds,Commercial Street at Sharps,,Friday,2017,1,January,1,53,0,53,0,0,0,53,0,53
06/01/2017,Leeds,Commercial Street at Barratts,,Friday,2017,1,January,1,9,0,9,0,0,0,9,0,9
06/01/2017,Leeds,Headrow,,Friday,2017,1,January,1,6,0,6,0,0,0,6,0,6
06/01/2017,Leeds,"Dortmund Square	",,Friday,2017,1,January,1,2,0,2,0,0,0,2,0,2
06/01/2017,Leeds,Albion Street South,,Friday,2017,1,January,1,0,0,0,0,0,0,0,0,0
06/01/2017,Leeds,Albion Street North,,Friday,2017,1,January,1,0,0,0,0,0,0,0,0,0
06/01/2017,Leeds,Briggate,,Friday,2017,1,January,1,29,0,29,0,0,0,29,0,29
06/01/2017,Leeds,"Briggate at McDonalds	",,Friday,2017,1,January,1,9,12,21,0,0,0,9,12,21
06/01/2017,Leeds,Commercial Street at Sharps,,Friday,2017,1,January,1,18,0,18,0,0,0,18,0,18
06/01/2017,Leeds,Commercial Street at Barratts,,Friday,2017,1,January,1,0,0,0,0,0,0,0,0,0
06/01/2017,Leeds,Headrow,,Friday,2017,1,January,1,9,0,9,0,0,0,9,0,9
06/01/2017,Leeds,"Dortmund Square	",,Friday,2017,1,January,1,11,0,11,0,0,0,11,0,11
06/01/2017,Leeds,Albion Street South,,Friday,2017,1,January,1,0,0,0,0,0,0,0,0,0
06/01/2017,Leeds,Albion Street North,,Friday,2017,1,January,1,0,0,0,0,0,0,0,0,0
06/01/2017,Leeds,Briggate,,Friday,2017,1,January,1,70,0,70,0,0,0,70,0,70
06/01/2017,Leeds,"Briggate at McDonalds	",,Friday,2017,1,January,1,67,20,87,0,0,0,67,20,87
06/01/2017,Leeds,Commercial Street at Sharps,,Friday,2017,1,January,1,70,0,70,0,0,0,70,0,70
06/01/2017,Leeds,Commercial Street at Barratts,,Friday,2017,1,January,1,2,0,2,0,0,0,2,0,2
06/01/2017,Leeds,Headrow,,Friday,2017,1,January,1,23,0,23,0,0,0,23,0,23
06/01/2017,Leeds,"Dortmund Square	",,Friday,2017,1,January,1,23,0,23,0,0,0,23,0,23
06/01/2017,Leeds,Albion Street South,,Friday,2017,1,January,1,8,0,8,0,0,0,8,0,8
06/01/2017,Leeds,Albion Street North,,Friday,2017,1,January,1,5,0,5,0,0,0,5,0,5
06/01/2017,Leeds,Briggate,,Friday,2017,1,January,1,293,0,293,0,0,0,293,0,293
06/01/2017,Leeds,"Briggate at McDonalds	",,Friday,2017,1,January,1,136,63,199,0,0,0,136,63,199
06/01/2017,Leeds,Commercial Street at Sharps,,Friday,2017,1,January,1,121,0,121,0,0,0,121,0,121
06/01/2017,Leeds,Commercial Street at Barratts,,Friday,2017,1,January,1,36,0,36,0,0,0,36,0,36
06/01/2017,Leeds,Headrow,,Friday,2017,1,January,1,111,0,111,0,0,0,111,0,111
06/01/2017,Leeds,"Dortmund Square	",,Friday,2017,1,January,1,104,0,104,0,0,0,104,0,104
06/01/2017,Leeds,Albion Street South,,Friday,2017,1,January,1,11,0,11,0,0,0,11,0,11
06/01/2017,Leeds,Albion Street North,,Friday,2017,1,January,1,4,0,4,0,0,0,4,0,4
06/01/2017,Leeds,Briggate,,Friday,2017,1,January,1,607,0,607,0,0,0,607,0,607
06/01/2017,Leeds,"Briggate at McDonalds	",,Friday,2017,1,January,1,316,178,494,0,0,0,316,178,494
06/01/2017,Leeds,Commercial Street at Sharps,,Friday,2017,1,January,1,395,0,395,0,0,0,395,0,395
06/01/2017,Leeds,Commercial Street at Barratts,,Friday,2017,1,January,1,213,0,213,0,0,0,213,0,213
06/01/2017,Leeds,Headrow,,Friday,2017,1,January,1,257,0,257,0,0,0,257,0,257
06/01/2017,Leeds,"Dortmund Square	",,Friday,2017,1,January,1,414,0,414,0,0,0,414,0,414
06/01/2017,Leeds,Albion Street South,,Friday,2017,1,January,1,92,0,92,0,0,0,92,0,92
06/01/2017,Leeds,Albion Street North,,Friday,2017,1,January,1,55,0,55,0,0,0,55,0,55
06/01/2017,Leeds,Briggate,,Friday,2017,1,January,1,1081,0,1081,0,0,0,1081,0,1081
06/01/2017,Leeds,"Briggate at McDonalds	",,Friday,2017,1,January,1,544,414,958,0,0,0,544,414,958
06/01/2017,Leeds,Commercial Street at Sharps,,Friday,2017,1,January,1,873,0,873,0,0,0,873,0,873
06/01/2017,Leeds,Commercial Street at Barratts,,Friday,2017,1,January,1,616,0,616,0,0,0,616,0,616
06/01/2017,Leeds,Headrow,,Friday,2017,1,January,1,517,0,517,0,0,0,517,0,517
06/01/2017,Leeds,"Dortmund Square	",,Friday,2017,1,January,1,951,0,951,0,0,0,951,0,951
06/01/2017,Leeds,Albion Street South,,Friday,2017,1,January,1,298,0,298,0,0,0,298,0,298
06/01/2017,Leeds,Albion Street North,,Friday,2017,1,January,1,338,0,338,0,0,0,338,0,338
06/01/2017,Leeds,Briggate,,Friday,2017,1,January,1,1170,0,1170,0,0,0,1170,0,1170
06/01/2017,Leeds,"Briggate at McDonalds	",,Friday,2017,1,January,1,596,447,1043,0,0,0,596,447,1043
06/01/2017,Leeds,Commercial Street at Sharps,,Friday,2017,1,January,1,958,0,958,0,0,0,958,0,958
06/01/2017,Leeds,Commercial Street at Barratts,,Friday,2017,1,January,1,867,0,867,0,0,0,867,0,867
06/01/2017,Leeds,Headrow,,Friday,2017,1,January,1,671,0,671,0,0,0,671,0,671
06/01/2017,Leeds,"Dortmund Square	",,Friday,2017,1,January,1,816,0,816,0,0,0,816,0,816
06/01/2017,Leeds,Albion Street South,,Friday,2017,1,January,1,335,0,335,0,0,0,335,0,335
06/01/2017,Leeds,Albion Street North,,Friday,2017,1,January,1,390,0,390,0,0,0,390,0,390
06/01/2017,Leeds,Briggate,,Friday,2017,1,January,1,1838,0,1838,0,0,0,1838,0,1838
06/01/2017,Leeds,"Briggate at McDonalds	",,Friday,2017,1,January,1,716,577,1293,0,0,0,716,577,1293
06/01/2017,Leeds,Commercial Street at Sharps,,Friday,2017,1,January,1,1476,0,1476,0,0,0,1476,0,1476
06/01/2017,Leeds,Commercial Street at Barratts,,Friday,2017,1,January,1,1202,0,1202,0,0,0,1202,0,1202
06/01/2017,Leeds,Headrow,,Friday,2017,1,January,1,1069,0,1069,0,0,0,1069,0,1069
06/01/2017,Leeds,"Dortmund Square	",,Friday,2017,1,January,1,1016,0,1016,0,0,0,1016,0,1016
06/01/2017,Leeds,Albion Street South,,Friday,2017,1,January,1,589,0,589,0,0,0,589,0,589
06/01/2017,Leeds,Albion Street North,,Friday,2017,1,January,1,627,0,627,0,0,0,627,0,627
06/01/2017,Leeds,Briggate,,Friday,2017,1,January,1,2561,0,2561,0,0,0,2561,0,2561
06/01/2017,Leeds,"Briggate at McDonalds	",,Friday,2017,1,January,1,907,803,1710,0,0,0,907,803,1710
06/01/2017,Leeds,Commercial Street at Sharps,,Friday,2017,1,January,1,2011,0,2011,0,0,0,2011,0,2011
06/01/2017,Leeds,Commercial Street at Barratts,,Friday,2017,1,January,1,1720,0,1720,0,0,0,1720,0,1720
06/01/2017,Leeds,Headrow,,Friday,2017,1,January,1,1380,0,1380,0,0,0,1380,0,1380
06/01/2017,Leeds,"Dortmund Square	",,Friday,2017,1,January,1,1250,0,1250,0,0,0,1250,0,1250
06/01/2017,Leeds,Albion Street South,,Friday,2017,1,January,1,1022,0,1022,0,0,0,1022,0,1022
06/01/2017,Leeds,Albion Street North,,Friday,2017,1,January,1,1002,0,1002,0,0,0,1002,0,1002
06/01/2017,Leeds,Briggate,,Friday,2017,1,January,1,4325,0,4325,0,0,0,4325,0,4325
06/01/2017,Leeds,"Briggate at McDonalds	",,Friday,2017,1,January,1,1373,1281,2654,0,0,0,1373,1281,2654
06/01/2017,Leeds,Commercial Street at Sharps,,Friday,2017,1,January,1,3408,0,3408,0,0,0,3408,0,3408
06/01/2017,Leeds,Commercial Street at Barratts,,Friday,2017,1,January,1,2894,0,2894,0,0,0,2894,0,2894
06/01/2017,Leeds,Headrow,,Friday,2017,1,January,1,2162,0,2162,0,0,0,2162,0,2162
06/01/2017,Leeds,"Dortmund Square	",,Friday,2017,1,January,1,1912,0,1912,0,0,0,1912,0,1912
06/01/2017,Leeds,Albion Street South,,Friday,2017,1,January,1,1782,0,1782,0,0,0,1782,0,1782
06/01/2017,Leeds,Albion Street North,,Friday,2017,1,January,1,1477,0,1477,0,0,0,1477,0,1477
06/01/2017,Leeds,Briggate,,Friday,2017,1,January,1,4247,0,4247,0,0,0,4247,0,4247
06/01/2017,Leeds,"Briggate at McDonalds	",,Friday,2017,1,January,1,1398,1333,2731,0,0,0,1398,1333,2731
06/01/2017,Leeds,Commercial Street at Sharps,,Friday,2017,1,January,1,3278,0,3278,0,0,0,3278,0,3278
06/01/2017,Leeds,Commercial Street at Barratts,,Friday,2017,1,January,1,2743,0,2743,0,0,0,2743,0,2743
06/01/2017,Leeds,Headrow,,Friday,2017,1,January,1,2083,0,2083,0,0,0,2083,0,2083
06/01/2017,Leeds,"Dortmund Square	",,Friday,2017,1,January,1,1745,0,1745,0,0,0,1745,0,1745
06/01/2017,Leeds,Albion Street South,,Friday,2017,1,January,1,1923,0,1923,0,0,0,1923,0,1923
06/01/2017,Leeds,Albion Street North,,Friday,2017,1,January,1,1637,0,1637,0,0,0,1637,0,1637
06/01/2017,Leeds,Briggate,,Friday,2017,1,January,1,3233,0,3233,0,0,0,3233,0,3233
06/01/2017,Leeds,"Briggate at McDonalds	",,Friday,2017,1,January,1,1078,1235,2313,0,0,0,1078,1235,2313
06/01/2017,Leeds,Commercial Street at Sharps,,Friday,2017,1,January,1,2397,0,2397,0,0,0,2397,0,2397
06/01/2017,Leeds,Commercial Street at Barratts,,Friday,2017,1,January,1,2410,0,2410,0,0,0,2410,0,2410
06/01/2017,Leeds,Headrow,,Friday,2017,1,January,1,1592,0,1592,0,0,0,1592,0,1592
06/01/2017,Leeds,"Dortmund Square	",,Friday,2017,1,January,1,1382,0,1382,0,0,0,1382,0,1382
06/01/2017,Leeds,Albion Street South,,Friday,2017,1,January,1,1566,0,1566,0,0,0,1566,0,1566
06/01/2017,Leeds,Albion Street North,,Friday,2017,1,January,1,1317,0,1317,0,0,0,1317,0,1317
06/01/2017,Leeds,Briggate,,Friday,2017,1,January,1,3131,0,3131,0,0,0,3131,0,3131
06/01/2017,Leeds,"Briggate at McDonalds	",,Friday,2017,1,January,1,1072,987,2059,0,0,0,1072,987,2059
06/01/2017,Leeds,Commercial Street at Sharps,,Friday,2017,1,January,1,2205,0,2205,0,0,0,2205,0,2205
06/01/2017,Leeds,Commercial Street at Barratts,,Friday,2017,1,January,1,2156,0,2156,0,0,0,2156,0,2156
06/01/2017,Leeds,Headrow,,Friday,2017,1,January,1,1573,0,1573,0,0,0,1573,0,1573
06/01/2017,Leeds,"Dortmund Square	",,Friday,2017,1,January,1,1416,0,1416,0,0,0,1416,0,1416
06/01/2017,Leeds,Albion Street South,,Friday,2017,1,January,1,1414,0,1414,0,0,0,1414,0,1414
06/01/2017,Leeds,Albion Street North,,Friday,2017,1,January,1,989,0,989,0,0,0,989,0,989
06/01/2017,Leeds,Briggate,,Friday,2017,1,January,1,3699,0,3699,0,0,0,3699,0,3699
06/01/2017,Leeds,"Briggate at McDonalds	",,Friday,2017,1,January,1,1114,1180,2294,0,0,0,1114,1180,2294
06/01/2017,Leeds,Commercial Street at Sharps,,Friday,2017,1,January,1,2274,0,2274,0,0,0,2274,0,2274
06/01/2017,Leeds,Commercial Street at Barratts,,Friday,2017,1,January,1,2123,0,2123,0,0,0,2123,0,2123
06/01/2017,Leeds,Headrow,,Friday,2017,1,January,1,1504,0,1504,0,0,0,1504,0,1504
06/01/2017,Leeds,"Dortmund Square	",,Friday,2017,1,January,1,1626,0,1626,0,0,0,1626,0,1626
06/01/2017,Leeds,Albion Street South,,Friday,2017,1,January,1,1324,0,1324,0,0,0,1324,0,1324
06/01/2017,Leeds,Albion Street North,,Friday,2017,1,January,1,701,0,701,0,0,0,701,0,701
06/01/2017,Leeds,Briggate,,Friday,2017,1,January,1,3506,0,3506,0,0,0,3506,0,3506
06/01/2017,Leeds,"Briggate at McDonalds	",,Friday,2017,1,January,1,894,1004,1898,0,0,0,894,1004,1898
06/01/2017,Leeds,Commercial Street at Sharps,,Friday,2017,1,January,1,2021,0,2021,0,0,0,2021,0,2021
06/01/2017,Leeds,Commercial Street at Barratts,,Friday,2017,1,January,1,1818,0,1818,0,0,0,1818,0,1818
06/01/2017,Leeds,Headrow,,Friday,2017,1,January,1,1390,0,1390,0,0,0,1390,0,1390
06/01/2017,Leeds,"Dortmund Square	",,Friday,2017,1,January,1,1450,0,1450,0,0,0,1450,0,1450
06/01/2017,Leeds,Albion Street South,,Friday,2017,1,January,1,1223,0,1223,0,0,0,1223,0,1223
06/01/2017,Leeds,Albion Street North,,Friday,2017,1,January,1,596,0,596,0,0,0,596,0,596
06/01/2017,Leeds,Briggate,,Friday,2017,1,January,1,2347,0,2347,0,0,0,2347,0,2347
06/01/2017,Leeds,"Briggate at McDonalds	",,Friday,2017,1,January,1,685,931,1616,0,0,0,685,931,1616
06/01/2017,Leeds,Commercial Street at Sharps,,Friday,2017,1,January,1,1087,0,1087,0,0,0,1087,0,1087
06/01/2017,Leeds,Commercial Street at Barratts,,Friday,2017,1,January,1,860,0,860,0,0,0,860,0,860
06/01/2017,Leeds,Headrow,,Friday,2017,1,January,1,747,0,747,0,0,0,747,0,747
06/01/2017,Leeds,"Dortmund Square	",,Friday,2017,1,January,1,953,0,953,0,0,0,953,0,953
06/01/2017,Leeds,Albion Street South,,Friday,2017,1,January,1,802,0,802,0,0,0,802,0,802
06/01/2017,Leeds,Albion Street North,,Friday,2017,1,January,1,450,0,450,0,0,0,450,0,450
06/01/2017,Leeds,Briggate,,Friday,2017,1,January,1,1225,0,1225,0,0,0,1225,0,1225
06/01/2017,Leeds,"Briggate at McDonalds	",,Friday,2017,1,January,1,347,502,849,0,0,0,347,502,849
06/01/2017,Leeds,Commercial Street at Sharps,,Friday,2017,1,January,1,536,0,536,0,0,0,536,0,536
06/01/2017,Leeds,Commercial Street at Barratts,,Friday,2017,1,January,1,441,0,441,0,0,0,441,0,441
06/01/2017,Leeds,Headrow,,Friday,2017,1,January,1,392,0,392,0,0,0,392,0,392
06/01/2017,Leeds,"Dortmund Square	",,Friday,2017,1,January,1,500,0,500,0,0,0,500,0,500
06/01/2017,Leeds,Albion Street South,,Friday,2017,1,January,1,506,0,506,0,0,0,506,0,506
06/01/2017,Leeds,Albion Street North,,Friday,2017,1,January,1,371,0,371,0,0,0,371,0,371
06/01/2017,Leeds,Briggate,,Friday,2017,1,January,1,836,0,836,0,0,0,836,0,836
06/01/2017,Leeds,"Briggate at McDonalds	",,Friday,2017,1,January,1,263,334,597,0,0,0,263,334,597
06/01/2017,Leeds,Commercial Street at Sharps,,Friday,2017,1,January,1,369,0,369,0,0,0,369,0,369
06/01/2017,Leeds,Commercial Street at Barratts,,Friday,2017,1,January,1,300,0,300,0,0,0,300,0,300
06/01/2017,Leeds,Headrow,,Friday,2017,1,January,1,306,0,306,0,0,0,306,0,306
06/01/2017,Leeds,"Dortmund Square	",,Friday,2017,1,January,1,368,0,368,0,0,0,368,0,368
06/01/2017,Leeds,Albion Street South,,Friday,2017,1,January,1,288,0,288,0,0,0,288,0,288
06/01/2017,Leeds,Albion Street North,,Friday,2017,1,January,1,209,0,209,0,0,0,209,0,209
06/01/2017,Leeds,Briggate,,Friday,2017,1,January,1,815,0,815,0,0,0,815,0,815
06/01/2017,Leeds,"Briggate at McDonalds	",,Friday,2017,1,January,1,385,419,804,0,0,0,385,419,804
06/01/2017,Leeds,Commercial Street at Sharps,,Friday,2017,1,January,1,245,0,245,0,0,0,245,0,245
06/01/2017,Leeds,Commercial Street at Barratts,,Friday,2017,1,January,1,263,0,263,0,0,0,263,0,263
06/01/2017,Leeds,Headrow,,Friday,2017,1,January,1,208,0,208,0,0,0,208,0,208
06/01/2017,Leeds,"Dortmund Square	",,Friday,2017,1,January,1,208,0,208,0,0,0,208,0,208
06/01/2017,Leeds,Albion Street South,,Friday,2017,1,January,1,202,0,202,0,0,0,202,0,202
06/01/2017,Leeds,Albion Street North,,Friday,2017,1,January,1,150,0,150,0,0,0,150,0,150
06/01/2017,Leeds,Briggate,,Friday,2017,1,January,1,669,0,669,0,0,0,669,0,669
06/01/2017,Leeds,"Briggate at McDonalds	",,Friday,2017,1,January,1,255,280,535,0,0,0,255,280,535
06/01/2017,Leeds,Commercial Street at Sharps,,Friday,2017,1,January,1,187,0,187,0,0,0,187,0,187
06/01/2017,Leeds,Commercial Street at Barratts,,Friday,2017,1,January,1,193,0,193,0,0,0,193,0,193
06/01/2017,Leeds,Headrow,,Friday,2017,1,January,1,148,0,148,0,0,0,148,0,148
06/01/2017,Leeds,"Dortmund Square	",,Friday,2017,1,January,1,163,0,163,0,0,0,163,0,163
06/01/2017,Leeds,Albion Street South,,Friday,2017,1,January,1,228,0,228,0,0,0,228,0,228
06/01/2017,Leeds,Albion Street North,,Friday,2017,1,January,1,214,0,214,0,0,0,214,0,214
06/01/2017,Leeds,Briggate,,Friday,2017,1,January,1,458,0,458,0,0,0,458,0,458
06/01/2017,Leeds,"Briggate at McDonalds	",,Friday,2017,1,January,1,162,189,351,0,0,0,162,189,351
06/01/2017,Leeds,Commercial Street at Sharps,,Friday,2017,1,January,1,113,0,113,0,0,0,113,0,113
