Site,Location,BRCYear,BRCMonthName,BRCWeek,DayOfWeek,Date,Hour,InCount,OutCount,ReportCount,FactoredInCount,FactoredOutCount,FactoredReportCount
Leeds,"Dortmund Square	",2017,April,17,Tuesday,25-Apr-17,02:00,19,0,19,19,0,19
Leeds,"Dortmund Square	",2017,April,17,Tuesday,25-Apr-17,03:00,22,0,22,22,0,22
Leeds,"Dortmund Square	",2017,April,17,Tuesday,25-Apr-17,04:00,21,0,21,21,0,21
Leeds,"Dortmund Square	",2017,April,17,Tuesday,25-Apr-17,05:00,42,0,42,42,0,42
Leeds,"Dortmund Square	",2017,April,17,Tuesday,25-Apr-17,06:00,177,0,177,177,0,177
Leeds,"Dortmund Square	",2017,April,17,Tuesday,25-Apr-17,07:00,564,0,564,564,0,564
Leeds,"Dortmund Square	",2017,April,17,Tuesday,25-Apr-17,08:00,1132,0,1132,1132,0,1132
Leeds,"Dortmund Square	",2017,April,17,Tuesday,25-Apr-17,09:00,1013,0,1013,1013,0,1013
Leeds,"Dortmund Square	",2017,April,17,Tuesday,25-Apr-17,10:00,1183,0,1183,1183,0,1183
Leeds,"Dortmund Square	",2017,April,17,Tuesday,25-Apr-17,11:00,1457,0,1457,1457,0,1457
Leeds,"Dortmund Square	",2017,April,17,Tuesday,25-Apr-17,12:00,2342,0,2342,2342,0,2342
Leeds,"Dortmund Square	",2017,April,17,Tuesday,25-Apr-17,13:00,2507,0,2507,2507,0,2507
Leeds,"Dortmund Square	",2017,April,17,Tuesday,25-Apr-17,14:00,1905,0,1905,1905,0,1905
Leeds,"Dortmund Square	",2017,April,17,Tuesday,25-Apr-17,15:00,1755,0,1755,1755,0,1755
Leeds,"Dortmund Square	",2017,April,17,Tuesday,25-Apr-17,16:00,1815,0,1815,1815,0,1815
Leeds,"Dortmund Square	",2017,April,17,Tuesday,25-Apr-17,17:00,1972,0,1972,1972,0,1972
Leeds,"Dortmund Square	",2017,April,17,Tuesday,25-Apr-17,18:00,1128,0,1128,1128,0,1128
Leeds,"Dortmund Square	",2017,April,17,Tuesday,25-Apr-17,19:00,736,0,736,736,0,736
Leeds,"Dortmund Square	",2017,April,17,Tuesday,25-Apr-17,20:00,397,0,397,397,0,397
Leeds,"Dortmund Square	",2017,April,17,Tuesday,25-Apr-17,21:00,293,0,293,293,0,293
Leeds,"Dortmund Square	",2017,April,17,Tuesday,25-Apr-17,22:00,131,0,131,131,0,131
Leeds,"Dortmund Square	",2017,April,17,Tuesday,25-Apr-17,23:00,116,0,116,116,0,116
Leeds,"Dortmund Square	",2017,April,17,Wednesday,26-Apr-17,00:00,38,0,38,38,0,38
Leeds,"Dortmund Square	",2017,April,17,Wednesday,26-Apr-17,01:00,21,0,21,21,0,21
Leeds,"Dortmund Square	",2017,April,17,Wednesday,26-Apr-17,02:00,30,0,30,30,0,30
Leeds,"Dortmund Square	",2017,April,17,Wednesday,26-Apr-17,03:00,53,0,53,53,0,53
Leeds,"Dortmund Square	",2017,April,17,Wednesday,26-Apr-17,04:00,27,0,27,27,0,27
Leeds,"Dortmund Square	",2017,April,17,Wednesday,26-Apr-17,05:00,35,0,35,35,0,35
Leeds,"Dortmund Square	",2017,April,17,Wednesday,26-Apr-17,06:00,118,0,118,118,0,118
Leeds,"Dortmund Square	",2017,April,17,Wednesday,26-Apr-17,07:00,550,0,550,550,0,550
Leeds,"Dortmund Square	",2017,April,17,Wednesday,26-Apr-17,08:00,1160,0,1160,1160,0,1160
Leeds,"Dortmund Square	",2017,April,17,Wednesday,26-Apr-17,09:00,1066,0,1066,1066,0,1066
Leeds,"Dortmund Square	",2017,April,17,Wednesday,26-Apr-17,10:00,1210,0,1210,1210,0,1210
Leeds,"Dortmund Square	",2017,April,17,Wednesday,26-Apr-17,11:00,1499,0,1499,1499,0,1499
Leeds,"Dortmund Square	",2017,April,17,Wednesday,26-Apr-17,12:00,2809,0,2809,2809,0,2809
Leeds,"Dortmund Square	",2017,April,17,Wednesday,26-Apr-17,13:00,2738,0,2738,2738,0,2738
Leeds,"Dortmund Square	",2017,April,17,Wednesday,26-Apr-17,14:00,2479,0,2479,2479,0,2479
Leeds,"Dortmund Square	",2017,April,17,Wednesday,26-Apr-17,15:00,1841,0,1841,1841,0,1841
Leeds,"Dortmund Square	",2017,April,17,Wednesday,26-Apr-17,16:00,2162,0,2162,2162,0,2162
Leeds,"Dortmund Square	",2017,April,17,Wednesday,26-Apr-17,17:00,2121,0,2121,2121,0,2121
Leeds,"Dortmund Square	",2017,April,17,Wednesday,26-Apr-17,18:00,1403,0,1403,1403,0,1403
Leeds,"Dortmund Square	",2017,April,17,Wednesday,26-Apr-17,19:00,843,0,843,843,0,843
Leeds,"Dortmund Square	",2017,April,17,Wednesday,26-Apr-17,20:00,441,0,441,441,0,441
Leeds,"Dortmund Square	",2017,April,17,Wednesday,26-Apr-17,21:00,347,0,347,347,0,347
Leeds,"Dortmund Square	",2017,April,17,Wednesday,26-Apr-17,22:00,240,0,240,240,0,240
Leeds,"Dortmund Square	",2017,April,17,Wednesday,26-Apr-17,23:00,116,0,116,116,0,116
Leeds,"Dortmund Square	",2017,April,17,Thursday,27-Apr-17,00:00,50,0,50,50,0,50
Leeds,"Dortmund Square	",2017,April,17,Thursday,27-Apr-17,01:00,46,0,46,46,0,46
Leeds,"Dortmund Square	",2017,April,17,Thursday,27-Apr-17,02:00,61,0,61,61,0,61
Leeds,"Dortmund Square	",2017,April,17,Thursday,27-Apr-17,03:00,40,0,40,40,0,40
Leeds,"Dortmund Square	",2017,April,17,Thursday,27-Apr-17,04:00,16,0,16,16,0,16
Leeds,"Dortmund Square	",2017,April,17,Thursday,27-Apr-17,05:00,32,0,32,32,0,32
Leeds,"Dortmund Square	",2017,April,17,Thursday,27-Apr-17,06:00,115,0,115,115,0,115
Leeds,"Dortmund Square	",2017,April,17,Thursday,27-Apr-17,07:00,562,0,562,562,0,562
Leeds,"Dortmund Square	",2017,April,17,Thursday,27-Apr-17,08:00,1170,0,1170,1170,0,1170
Leeds,"Dortmund Square	",2017,April,17,Thursday,27-Apr-17,09:00,1004,0,1004,1004,0,1004
Leeds,"Dortmund Square	",2017,April,17,Thursday,27-Apr-17,10:00,1132,0,1132,1132,0,1132
Leeds,"Dortmund Square	",2017,April,17,Thursday,27-Apr-17,11:00,1457,0,1457,1457,0,1457
Leeds,"Dortmund Square	",2017,April,17,Thursday,27-Apr-17,12:00,2516,0,2516,2516,0,2516
Leeds,"Dortmund Square	",2017,April,17,Thursday,27-Apr-17,13:00,2463,0,2463,2463,0,2463
Leeds,"Dortmund Square	",2017,April,17,Thursday,27-Apr-17,14:00,1647,0,1647,1647,0,1647
Leeds,"Dortmund Square	",2017,April,17,Thursday,27-Apr-17,15:00,1611,0,1611,1611,0,1611
Leeds,"Dortmund Square	",2017,April,17,Thursday,27-Apr-17,16:00,1852,0,1852,1852,0,1852
Leeds,"Dortmund Square	",2017,April,17,Thursday,27-Apr-17,17:00,2034,0,2034,2034,0,2034
Leeds,"Dortmund Square	",2017,April,17,Thursday,27-Apr-17,18:00,1311,0,1311,1311,0,1311
Leeds,"Dortmund Square	",2017,April,17,Thursday,27-Apr-17,19:00,747,0,747,747,0,747
Leeds,"Dortmund Square	",2017,April,17,Thursday,27-Apr-17,20:00,451,0,451,451,0,451
Leeds,"Dortmund Square	",2017,April,17,Thursday,27-Apr-17,21:00,308,0,308,308,0,308
Leeds,"Dortmund Square	",2017,April,17,Thursday,27-Apr-17,22:00,229,0,229,229,0,229
Leeds,"Dortmund Square	",2017,April,17,Thursday,27-Apr-17,23:00,168,0,168,168,0,168
Leeds,"Dortmund Square	",2017,April,17,Friday,28-Apr-17,00:00,67,0,67,67,0,67
Leeds,"Dortmund Square	",2017,April,17,Friday,28-Apr-17,01:00,37,0,37,37,0,37
Leeds,"Dortmund Square	",2017,April,17,Friday,28-Apr-17,02:00,60,0,60,60,0,60
Leeds,"Dortmund Square	",2017,April,17,Friday,28-Apr-17,03:00,82,0,82,82,0,82
Leeds,"Dortmund Square	",2017,April,17,Friday,28-Apr-17,04:00,33,0,33,33,0,33
Leeds,"Dortmund Square	",2017,April,17,Friday,28-Apr-17,05:00,26,0,26,26,0,26
Leeds,"Dortmund Square	",2017,April,17,Friday,28-Apr-17,06:00,107,0,107,107,0,107
Leeds,"Dortmund Square	",2017,April,17,Friday,28-Apr-17,07:00,476,0,476,476,0,476
Leeds,"Dortmund Square	",2017,April,17,Friday,28-Apr-17,08:00,1031,0,1031,1031,0,1031
Leeds,"Dortmund Square	",2017,April,17,Friday,28-Apr-17,09:00,1055,0,1055,1055,0,1055
Leeds,"Dortmund Square	",2017,April,17,Friday,28-Apr-17,10:00,1279,0,1279,1279,0,1279
Leeds,"Dortmund Square	",2017,April,17,Friday,28-Apr-17,11:00,1613,0,1613,1613,0,1613
Leeds,"Dortmund Square	",2017,April,17,Friday,28-Apr-17,12:00,2613,0,2613,2613,0,2613
Leeds,"Dortmund Square	",2017,April,17,Friday,28-Apr-17,13:00,2792,0,2792,2792,0,2792
Leeds,"Dortmund Square	",2017,April,17,Friday,28-Apr-17,14:00,2161,0,2161,2161,0,2161
Leeds,"Dortmund Square	",2017,April,17,Friday,28-Apr-17,15:00,2018,0,2018,2018,0,2018
Leeds,"Dortmund Square	",2017,April,17,Friday,28-Apr-17,16:00,2104,0,2104,2104,0,2104
Leeds,"Dortmund Square	",2017,April,17,Friday,28-Apr-17,17:00,1987,0,1987,1987,0,1987
Leeds,"Dortmund Square	",2017,April,17,Friday,28-Apr-17,18:00,1428,0,1428,1428,0,1428
Leeds,"Dortmund Square	",2017,April,17,Friday,28-Apr-17,19:00,1043,0,1043,1043,0,1043
Leeds,"Dortmund Square	",2017,April,17,Friday,28-Apr-17,20:00,691,0,691,691,0,691
Leeds,"Dortmund Square	",2017,April,17,Friday,28-Apr-17,21:00,443,0,443,443,0,443
Leeds,"Dortmund Square	",2017,April,17,Friday,28-Apr-17,22:00,487,0,487,487,0,487
Leeds,"Dortmund Square	",2017,April,17,Friday,28-Apr-17,23:00,378,0,378,378,0,378
Leeds,"Dortmund Square	",2017,April,17,Saturday,29-Apr-17,00:00,190,0,190,190,0,190
Leeds,"Dortmund Square	",2017,April,17,Saturday,29-Apr-17,01:00,181,0,181,181,0,181
Leeds,"Dortmund Square	",2017,April,17,Saturday,29-Apr-17,02:00,103,0,103,103,0,103
Leeds,"Dortmund Square	",2017,April,17,Saturday,29-Apr-17,03:00,132,0,132,132,0,132
Leeds,"Dortmund Square	",2017,April,17,Saturday,29-Apr-17,04:00,76,0,76,76,0,76
Leeds,"Dortmund Square	",2017,April,17,Saturday,29-Apr-17,05:00,56,0,56,56,0,56
Leeds,"Dortmund Square	",2017,April,17,Saturday,29-Apr-17,06:00,70,0,70,70,0,70
Leeds,"Dortmund Square	",2017,April,17,Saturday,29-Apr-17,07:00,102,0,102,102,0,102
Leeds,"Dortmund Square	",2017,April,17,Saturday,29-Apr-17,08:00,213,0,213,213,0,213
Leeds,"Dortmund Square	",2017,April,17,Saturday,29-Apr-17,09:00,624,0,624,624,0,624
Leeds,"Dortmund Square	",2017,April,17,Saturday,29-Apr-17,10:00,1243,0,1243,1243,0,1243
Leeds,"Dortmund Square	",2017,April,17,Saturday,29-Apr-17,11:00,1846,0,1846,1846,0,1846
Leeds,"Dortmund Square	",2017,April,17,Saturday,29-Apr-17,12:00,2491,0,2491,2491,0,2491
Leeds,"Dortmund Square	",2017,April,17,Saturday,29-Apr-17,13:00,2998,0,2998,2998,0,2998
Leeds,"Dortmund Square	",2017,April,17,Saturday,29-Apr-17,14:00,2893,0,2893,2893,0,2893
Leeds,"Dortmund Square	",2017,April,17,Saturday,29-Apr-17,15:00,2562,0,2562,2562,0,2562
Leeds,"Dortmund Square	",2017,April,17,Saturday,29-Apr-17,16:00,2526,0,2526,2526,0,2526
Leeds,"Dortmund Square	",2017,April,17,Saturday,29-Apr-17,17:00,2030,0,2030,2030,0,2030
Leeds,"Dortmund Square	",2017,April,17,Saturday,29-Apr-17,18:00,1500,0,1500,1500,0,1500
Leeds,"Dortmund Square	",2017,April,17,Saturday,29-Apr-17,19:00,1072,0,1072,1072,0,1072
Leeds,"Dortmund Square	",2017,April,17,Saturday,29-Apr-17,20:00,857,0,857,857,0,857
Leeds,"Dortmund Square	",2017,April,17,Saturday,29-Apr-17,21:00,611,0,611,611,0,611
Leeds,"Dortmund Square	",2017,April,17,Saturday,29-Apr-17,22:00,552,0,552,552,0,552
Leeds,"Dortmund Square	",2017,April,17,Saturday,29-Apr-17,23:00,544,0,544,544,0,544
Leeds,"Dortmund Square	",2017,April,17,Sunday,30-Apr-17,00:00,274,0,274,274,0,274
Leeds,"Dortmund Square	",2017,April,17,Sunday,30-Apr-17,01:00,240,0,240,240,0,240
Leeds,"Dortmund Square	",2017,April,17,Sunday,30-Apr-17,02:00,224,0,224,224,0,224
Leeds,"Dortmund Square	",2017,April,17,Sunday,30-Apr-17,03:00,148,0,148,148,0,148
Leeds,"Dortmund Square	",2017,April,17,Sunday,30-Apr-17,04:00,101,0,101,101,0,101
Leeds,"Dortmund Square	",2017,April,17,Sunday,30-Apr-17,05:00,44,0,44,44,0,44
Leeds,"Dortmund Square	",2017,April,17,Sunday,30-Apr-17,06:00,34,0,34,34,0,34
Leeds,"Dortmund Square	",2017,April,17,Sunday,30-Apr-17,07:00,61,0,61,61,0,61
Leeds,"Dortmund Square	",2017,April,17,Sunday,30-Apr-17,08:00,104,0,104,104,0,104
Leeds,"Dortmund Square	",2017,April,17,Sunday,30-Apr-17,09:00,189,0,189,189,0,189
Leeds,"Dortmund Square	",2017,April,17,Sunday,30-Apr-17,10:00,574,0,574,574,0,574
Leeds,"Dortmund Square	",2017,April,17,Sunday,30-Apr-17,11:00,1078,0,1078,1078,0,1078
Leeds,"Dortmund Square	",2017,April,17,Sunday,30-Apr-17,12:00,1512,0,1512,1512,0,1512
Leeds,"Dortmund Square	",2017,April,17,Sunday,30-Apr-17,13:00,1672,0,1672,1672,0,1672
Leeds,"Dortmund Square	",2017,April,17,Sunday,30-Apr-17,14:00,1945,0,1945,1945,0,1945
Leeds,"Dortmund Square	",2017,April,17,Sunday,30-Apr-17,15:00,1848,0,1848,1848,0,1848
Leeds,"Dortmund Square	",2017,April,17,Sunday,30-Apr-17,16:00,1598,0,1598,1598,0,1598
Leeds,"Dortmund Square	",2017,April,17,Sunday,30-Apr-17,17:00,1111,0,1111,1111,0,1111
Leeds,"Dortmund Square	",2017,April,17,Sunday,30-Apr-17,18:00,668,0,668,668,0,668
Leeds,"Dortmund Square	",2017,April,17,Sunday,30-Apr-17,19:00,649,0,649,649,0,649
Leeds,"Dortmund Square	",2017,April,17,Sunday,30-Apr-17,20:00,346,0,346,346,0,346
Leeds,"Dortmund Square	",2017,April,17,Sunday,30-Apr-17,21:00,305,0,305,305,0,305
Leeds,"Dortmund Square	",2017,April,17,Sunday,30-Apr-17,22:00,343,0,343,343,0,343
Leeds,"Dortmund Square	",2017,April,17,Sunday,30-Apr-17,23:00,273,0,273,273,0,273
Leeds,Headrow,2017,March,13,Saturday,01-Apr-17,00:00,300,0,300,300,0,300
Leeds,Headrow,2017,March,13,Saturday,01-Apr-17,01:00,255,0,255,255,0,255
Leeds,Headrow,2017,March,13,Saturday,01-Apr-17,02:00,168,0,168,168,0,168
Leeds,Headrow,2017,March,13,Saturday,01-Apr-17,03:00,97,0,97,97,0,97
Leeds,Headrow,2017,March,13,Saturday,01-Apr-17,04:00,73,0,73,73,0,73
Leeds,Headrow,2017,March,13,Saturday,01-Apr-17,05:00,40,0,40,40,0,40
Leeds,Headrow,2017,March,13,Saturday,01-Apr-17,06:00,61,0,61,61,0,61
Leeds,Headrow,2017,March,13,Saturday,01-Apr-17,07:00,96,0,96,96,0,96
Leeds,Headrow,2017,March,13,Saturday,01-Apr-17,08:00,306,0,306,306,0,306
Leeds,Headrow,2017,March,13,Saturday,01-Apr-17,09:00,807,0,807,807,0,807
Leeds,Headrow,2017,March,13,Saturday,01-Apr-17,10:00,1304,0,1304,1304,0,1304
Leeds,Headrow,2017,March,13,Saturday,01-Apr-17,11:00,1727,0,1727,1727,0,1727
Leeds,Headrow,2017,March,13,Saturday,01-Apr-17,12:00,2216,0,2216,2216,0,2216
Leeds,Headrow,2017,March,13,Saturday,01-Apr-17,13:00,2711,0,2711,2711,0,2711
Leeds,Headrow,2017,March,13,Saturday,01-Apr-17,14:00,2765,0,2765,2765,0,2765
Leeds,Headrow,2017,March,13,Saturday,01-Apr-17,15:00,2534,0,2534,2534,0,2534
Leeds,Headrow,2017,March,13,Saturday,01-Apr-17,16:00,2207,0,2207,2207,0,2207
Leeds,Headrow,2017,March,13,Saturday,01-Apr-17,17:00,1628,0,1628,1628,0,1628
Leeds,Headrow,2017,March,13,Saturday,01-Apr-17,18:00,1128,0,1128,1128,0,1128
Leeds,Headrow,2017,March,13,Saturday,01-Apr-17,19:00,833,0,833,833,0,833
Leeds,Headrow,2017,March,13,Saturday,01-Apr-17,20:00,634,0,634,634,0,634
Leeds,Headrow,2017,March,13,Saturday,01-Apr-17,21:00,517,0,517,517,0,517
Leeds,Headrow,2017,March,13,Saturday,01-Apr-17,22:00,556,0,556,556,0,556
Leeds,Headrow,2017,March,13,Saturday,01-Apr-17,23:00,446,0,446,446,0,446
Leeds,Headrow,2017,March,13,Sunday,02-Apr-17,00:00,381,0,381,381,0,381
Leeds,Headrow,2017,March,13,Sunday,02-Apr-17,01:00,251,0,251,251,0,251
Leeds,Headrow,2017,March,13,Sunday,02-Apr-17,02:00,223,0,223,223,0,223
Leeds,Headrow,2017,March,13,Sunday,02-Apr-17,03:00,117,0,117,117,0,117
Leeds,Headrow,2017,March,13,Sunday,02-Apr-17,04:00,110,0,110,110,0,110
Leeds,Headrow,2017,March,13,Sunday,02-Apr-17,05:00,27,0,27,27,0,27
Leeds,Headrow,2017,March,13,Sunday,02-Apr-17,06:00,47,0,47,47,0,47
Leeds,Headrow,2017,March,13,Sunday,02-Apr-17,07:00,63,0,63,63,0,63
Leeds,Headrow,2017,March,13,Sunday,02-Apr-17,08:00,100,0,100,100,0,100
Leeds,Headrow,2017,March,13,Sunday,02-Apr-17,09:00,202,0,202,202,0,202
Leeds,Headrow,2017,March,13,Sunday,02-Apr-17,10:00,585,0,585,585,0,585
Leeds,Headrow,2017,March,13,Sunday,02-Apr-17,11:00,972,0,972,972,0,972
Leeds,Headrow,2017,March,13,Sunday,02-Apr-17,12:00,1290,0,1290,1290,0,1290
Leeds,Headrow,2017,March,13,Sunday,02-Apr-17,13:00,1486,0,1486,1486,0,1486
Leeds,Headrow,2017,March,13,Sunday,02-Apr-17,14:00,1598,0,1598,1598,0,1598
Leeds,Headrow,2017,March,13,Sunday,02-Apr-17,15:00,1237,0,1237,1237,0,1237
Leeds,Headrow,2017,March,13,Sunday,02-Apr-17,16:00,1087,0,1087,1087,0,1087
Leeds,Headrow,2017,March,13,Sunday,02-Apr-17,17:00,658,0,658,658,0,658
Leeds,Headrow,2017,March,13,Sunday,02-Apr-17,18:00,439,0,439,439,0,439
Leeds,Headrow,2017,March,13,Sunday,02-Apr-17,19:00,293,0,293,293,0,293
Leeds,Headrow,2017,March,13,Sunday,02-Apr-17,20:00,227,0,227,227,0,227
Leeds,Headrow,2017,March,13,Sunday,02-Apr-17,21:00,187,0,187,187,0,187
Leeds,Headrow,2017,March,13,Sunday,02-Apr-17,22:00,197,0,197,197,0,197
Leeds,Headrow,2017,March,13,Sunday,02-Apr-17,23:00,82,0,82,82,0,82
Leeds,Headrow,2017,April,14,Monday,03-Apr-17,00:00,36,0,36,36,0,36
Leeds,Headrow,2017,April,14,Monday,03-Apr-17,01:00,43,0,43,43,0,43
Leeds,Headrow,2017,April,14,Monday,03-Apr-17,02:00,24,0,24,24,0,24
Leeds,Headrow,2017,April,14,Monday,03-Apr-17,03:00,12,0,12,12,0,12
Leeds,Headrow,2017,April,14,Monday,03-Apr-17,04:00,29,0,29,29,0,29
Leeds,Headrow,2017,April,14,Monday,03-Apr-17,05:00,40,0,40,40,0,40
Leeds,Headrow,2017,April,14,Monday,03-Apr-17,06:00,75,0,75,75,0,75
Leeds,Headrow,2017,April,14,Monday,03-Apr-17,07:00,247,0,247,247,0,247
Leeds,Headrow,2017,April,14,Monday,03-Apr-17,08:00,601,0,601,601,0,601
Leeds,Headrow,2017,April,14,Monday,03-Apr-17,09:00,670,0,670,670,0,670
Leeds,Headrow,2017,April,14,Monday,03-Apr-17,10:00,1162,0,1162,1162,0,1162
Leeds,Headrow,2017,April,14,Monday,03-Apr-17,11:00,1566,0,1566,1566,0,1566
Leeds,Headrow,2017,April,14,Monday,03-Apr-17,12:00,2421,0,2421,2421,0,2421
Leeds,Headrow,2017,April,14,Monday,03-Apr-17,13:00,2593,0,2593,2593,0,2593
Leeds,Headrow,2017,April,14,Monday,03-Apr-17,14:00,1979,0,1979,1979,0,1979
Leeds,Headrow,2017,April,14,Monday,03-Apr-17,15:00,1645,0,1645,1645,0,1645
Leeds,Headrow,2017,April,14,Monday,03-Apr-17,16:00,1601,0,1601,1601,0,1601
Leeds,Headrow,2017,April,14,Monday,03-Apr-17,17:00,1451,0,1451,1451,0,1451
Leeds,Headrow,2017,April,14,Monday,03-Apr-17,18:00,1045,0,1045,1045,0,1045
Leeds,Headrow,2017,April,14,Monday,03-Apr-17,19:00,452,0,452,452,0,452
Leeds,Headrow,2017,April,14,Monday,03-Apr-17,20:00,308,0,308,308,0,308
Leeds,Headrow,2017,April,14,Monday,03-Apr-17,21:00,232,0,232,232,0,232
Leeds,Headrow,2017,April,14,Monday,03-Apr-17,22:00,220,0,220,220,0,220
Leeds,Headrow,2017,April,14,Monday,03-Apr-17,23:00,143,0,143,143,0,143
Leeds,Headrow,2017,April,14,Tuesday,04-Apr-17,00:00,137,0,137,137,0,137
Leeds,Headrow,2017,April,14,Tuesday,04-Apr-17,01:00,44,0,44,44,0,44
Leeds,Headrow,2017,April,14,Tuesday,04-Apr-17,02:00,43,0,43,43,0,43
Leeds,Headrow,2017,April,14,Tuesday,04-Apr-17,03:00,22,0,22,22,0,22
Leeds,Headrow,2017,April,14,Tuesday,04-Apr-17,04:00,45,0,45,45,0,45
Leeds,Headrow,2017,April,14,Tuesday,04-Apr-17,05:00,32,0,32,32,0,32
Leeds,Headrow,2017,April,14,Tuesday,04-Apr-17,06:00,100,0,100,100,0,100
Leeds,Headrow,2017,April,14,Tuesday,04-Apr-17,07:00,289,0,289,289,0,289
Leeds,Headrow,2017,April,14,Tuesday,04-Apr-17,08:00,519,0,519,519,0,519
Leeds,Headrow,2017,April,14,Tuesday,04-Apr-17,09:00,691,0,691,691,0,691
Leeds,Headrow,2017,April,14,Tuesday,04-Apr-17,10:00,925,0,925,925,0,925
Leeds,Headrow,2017,April,14,Tuesday,04-Apr-17,11:00,1363,0,1363,1363,0,1363
Leeds,Headrow,2017,April,14,Tuesday,04-Apr-17,12:00,2139,0,2139,2139,0,2139
Leeds,Headrow,2017,April,14,Tuesday,04-Apr-17,13:00,2132,0,2132,2132,0,2132
Leeds,Headrow,2017,April,14,Tuesday,04-Apr-17,14:00,1956,0,1956,1956,0,1956
Leeds,Headrow,2017,April,14,Tuesday,04-Apr-17,15:00,1652,0,1652,1652,0,1652
Leeds,Headrow,2017,April,14,Tuesday,04-Apr-17,16:00,1549,0,1549,1549,0,1549
Leeds,Headrow,2017,April,14,Tuesday,04-Apr-17,17:00,1476,0,1476,1476,0,1476
Leeds,Headrow,2017,April,14,Tuesday,04-Apr-17,18:00,805,0,805,805,0,805
Leeds,Headrow,2017,April,14,Tuesday,04-Apr-17,19:00,349,0,349,349,0,349
Leeds,Headrow,2017,April,14,Tuesday,04-Apr-17,20:00,271,0,271,271,0,271
Leeds,Headrow,2017,April,14,Tuesday,04-Apr-17,21:00,219,0,219,219,0,219
Leeds,Headrow,2017,April,14,Tuesday,04-Apr-17,22:00,149,0,149,149,0,149
Leeds,Headrow,2017,April,14,Tuesday,04-Apr-17,23:00,83,0,83,83,0,83
Leeds,Headrow,2017,April,14,Wednesday,05-Apr-17,00:00,60,0,60,60,0,60
Leeds,Headrow,2017,April,14,Wednesday,05-Apr-17,01:00,20,0,20,20,0,20
Leeds,Headrow,2017,April,14,Wednesday,05-Apr-17,02:00,22,0,22,22,0,22
Leeds,Headrow,2017,April,14,Wednesday,05-Apr-17,03:00,14,0,14,14,0,14
Leeds,Headrow,2017,April,14,Wednesday,05-Apr-17,04:00,10,0,10,10,0,10
Leeds,Headrow,2017,April,14,Wednesday,05-Apr-17,05:00,36,0,36,36,0,36
Leeds,Headrow,2017,April,14,Wednesday,05-Apr-17,06:00,95,0,95,95,0,95
Leeds,Headrow,2017,April,14,Wednesday,05-Apr-17,07:00,470,0,470,470,0,470
Leeds,Headrow,2017,April,14,Wednesday,05-Apr-17,08:00,816,0,816,816,0,816
Leeds,Headrow,2017,April,14,Wednesday,05-Apr-17,09:00,628,0,628,628,0,628
Leeds,Headrow,2017,April,14,Wednesday,05-Apr-17,10:00,909,0,909,909,0,909
Leeds,Headrow,2017,April,14,Wednesday,05-Apr-17,11:00,1312,0,1312,1312,0,1312
Leeds,Headrow,2017,April,14,Wednesday,05-Apr-17,12:00,2071,0,2071,2071,0,2071
Leeds,Headrow,2017,April,14,Wednesday,05-Apr-17,13:00,2275,0,2275,2275,0,2275
Leeds,Headrow,2017,April,14,Wednesday,05-Apr-17,14:00,1765,0,1765,1765,0,1765
Leeds,Headrow,2017,April,14,Wednesday,05-Apr-17,15:00,1521,0,1521,1521,0,1521
Leeds,Headrow,2017,April,14,Wednesday,05-Apr-17,16:00,1549,0,1549,1549,0,1549
Leeds,Headrow,2017,April,14,Wednesday,05-Apr-17,17:00,1445,0,1445,1445,0,1445
Leeds,Headrow,2017,April,14,Wednesday,05-Apr-17,18:00,790,0,790,790,0,790
Leeds,Headrow,2017,April,14,Wednesday,05-Apr-17,19:00,471,0,471,471,0,471
Leeds,Headrow,2017,April,14,Wednesday,05-Apr-17,20:00,329,0,329,329,0,329
Leeds,Headrow,2017,April,14,Wednesday,05-Apr-17,21:00,161,0,161,161,0,161
Leeds,Headrow,2017,April,14,Wednesday,05-Apr-17,22:00,198,0,198,198,0,198
Leeds,Headrow,2017,April,14,Wednesday,05-Apr-17,23:00,83,0,83,83,0,83
Leeds,Headrow,2017,April,14,Thursday,06-Apr-17,00:00,36,0,36,36,0,36
Leeds,Headrow,2017,April,14,Thursday,06-Apr-17,01:00,35,0,35,35,0,35
Leeds,Headrow,2017,April,14,Thursday,06-Apr-17,02:00,16,0,16,16,0,16
Leeds,Headrow,2017,April,14,Thursday,06-Apr-17,03:00,29,0,29,29,0,29
Leeds,Headrow,2017,April,14,Thursday,06-Apr-17,04:00,9,0,9,9,0,9
Leeds,Headrow,2017,April,14,Thursday,06-Apr-17,05:00,52,0,52,52,0,52
Leeds,Headrow,2017,April,14,Thursday,06-Apr-17,06:00,98,0,98,98,0,98
Leeds,Headrow,2017,April,14,Thursday,06-Apr-17,07:00,564,0,564,564,0,564
Leeds,Headrow,2017,April,14,Thursday,06-Apr-17,08:00,804,0,804,804,0,804
Leeds,Headrow,2017,April,14,Thursday,06-Apr-17,09:00,661,0,661,661,0,661
Leeds,Headrow,2017,April,14,Thursday,06-Apr-17,10:00,1038,0,1038,1038,0,1038
Leeds,Headrow,2017,April,14,Thursday,06-Apr-17,11:00,1512,0,1512,1512,0,1512
Leeds,Headrow,2017,April,14,Thursday,06-Apr-17,12:00,2115,0,2115,2115,0,2115
Leeds,Headrow,2017,April,14,Thursday,06-Apr-17,13:00,1976,0,1976,1976,0,1976
Leeds,Headrow,2017,April,14,Thursday,06-Apr-17,14:00,1625,0,1625,1625,0,1625
