"Date","InCount","outlier"
"696","2011-06-12","9080",2
"697","2011-06-13","6295",2
"698","2011-06-14","6474",2
"699","2011-06-15","6807",2
"700","2011-06-16","7058",2
"701","2011-06-17","10117",2
"702","2011-06-18","10335",2
"703","2011-06-19","8958",2
"704","2011-06-20","6007",2
"705","2011-06-21","6088",2
"706","2011-06-22","7017",2
"707","2011-06-23","6901",2
"708","2011-06-24","9883",2
"709","2011-06-25","10081",2
"710","2011-06-26","11194",2
"711","2011-06-27","7710",2
"712","2011-06-28","8792",2
"713","2011-06-29","7605",2
"714","2011-06-30","9304",2
"715","2011-07-01","10945",2
"716","2011-07-02","12322",2
"717","2011-07-03","10733",2
"718","2011-07-04","6259",2
"719","2011-07-05","6031",2
"720","2011-07-06","6369",2
"721","2011-07-07","7175",2
"722","2011-07-08","8987",2
"723","2011-07-09","10255",2
"724","2011-07-10","9941",2
"725","2011-07-11","5971",2
"726","2011-07-12","6164",2
"727","2011-07-13","6627",2
"728","2011-07-14","7118",2
"729","2011-07-15","10470",2
"730","2011-07-16","13885",2
"731","2011-07-17","10270",2
"732","2011-07-18","5980",2
"733","2011-07-19","6359",2
"734","2011-07-20","7360",2
"735","2011-07-21","7800",2
"736","2011-07-22","10571",2
"737","2011-07-23","11204",2
"738","2011-07-24","9779",2
"739","2011-07-25","5841",2
"740","2011-07-26","6208",2
"741","2011-07-27","7389",2
"742","2011-07-28","7711",2
"743","2011-07-29","10294",2
"744","2011-07-30","12178",2
"745","2011-07-31","10449",2
"746","2011-08-01","6591",2
"747","2011-08-02","6300",2
"748","2011-08-03","7373",2
"749","2011-08-04","6650",2
"750","2011-08-05","9938",2
"751","2011-08-06","11378",2
"752","2011-08-07","11675",2
"753","2011-08-08","6559",2
"754","2011-08-09","6285",2
"755","2011-08-10","8215",2
"756","2011-08-11","6387",2
"757","2011-08-12","9334",2
"758","2011-08-13","11526",2
"759","2011-08-14","10036",2
"760","2011-08-15","5670",2
"761","2011-08-16","6232",2
"762","2011-08-17","7057",2
"763","2011-08-18","7596",2
"764","2011-08-19","13238",2
"765","2011-08-20","10475",2
"766","2011-08-21","7686",2
"767","2011-08-22","5681",2
"768","2011-08-23","7062",2
"769","2011-08-24","6573",2
"770","2011-08-25","7784",2
"771","2011-08-26","9497",2
"772","2011-08-27","9110",2
"773","2011-08-28","10427",2
"774","2011-08-29","8530",2
"775","2011-08-30","5738",2
"776","2011-08-31","6868",2
"777","2011-09-01","7045",2
"778","2011-09-02","9855",2
"779","2011-09-03","10698",2
"780","2011-09-04","9470",2
"781","2011-09-05","5133",2
"782","2011-09-06","5081",2
"783","2011-09-07","6184",2
"784","2011-09-08","6582",2
"785","2011-09-09","9527",2
"786","2011-09-10","11103",2
"787","2011-09-11","10275",2
"788","2011-09-12","5977",2
"789","2011-09-13","6350",2
"790","2011-09-14","6948",2
"791","2011-09-15","6571",2
"792","2011-09-16","11347",2
"793","2011-09-17","10852",2
"794","2011-09-18","10785",2
"795","2011-09-19","9180",2
"796","2011-09-20","11374",2
"797","2011-09-21","11411",2
"798","2011-09-22","10071",2
"799","2011-09-23","15049",2
