Date,Hour,LocationName,LocationGroup,Weekday,BRCYear,BRCQuarter,BRCMonthName,BRCWeek,InCount,OutCount,TotalCount
04/08/2014,14,Briggate,,Monday,2014,3,August,32,3741,0,3741
04/08/2014,14,Briggate at McDonalds ,,Monday,2014,3,August,32,1847,0,1847
04/08/2014,14,Commercial Street at Lush,,Monday,2014,3,August,32,2165,0,2165
04/08/2014,14,Commercial Street at Barratts,,Monday,2014,3,August,32,1901,0,1901
04/08/2014,14,Headrow,,Monday,2014,3,August,32,1263,0,1263
04/08/2014,14,Dortmund Square ,,Monday,2014,3,August,32,2759,0,2759
04/08/2014,14,Albion Street South,,Monday,2014,3,August,32,1786,0,1786
04/08/2014,14,Albion Street North,,Monday,2014,3,August,32,1973,0,1973
04/08/2014,15,Briggate,,Monday,2014,3,August,32,3504,0,3504
04/08/2014,15,Briggate at McDonalds ,,Monday,2014,3,August,32,1466,0,1466
04/08/2014,15,Commercial Street at Lush,,Monday,2014,3,August,32,2277,0,2277
04/08/2014,15,Commercial Street at Barratts,,Monday,2014,3,August,32,1413,0,1413
04/08/2014,15,Headrow,,Monday,2014,3,August,32,1167,0,1167
04/08/2014,15,Dortmund Square ,,Monday,2014,3,August,32,2900,0,2900
04/08/2014,15,Albion Street South,,Monday,2014,3,August,32,573,0,573
04/08/2014,15,Albion Street North,,Monday,2014,3,August,32,1599,0,1599
04/08/2014,16,Briggate,,Monday,2014,3,August,32,3550,0,3550
04/08/2014,16,Briggate at McDonalds ,,Monday,2014,3,August,32,1347,0,1347
04/08/2014,16,Commercial Street at Lush,,Monday,2014,3,August,32,1968,0,1968
04/08/2014,16,Commercial Street at Barratts,,Monday,2014,3,August,32,1650,0,1650
04/08/2014,16,Headrow,,Monday,2014,3,August,32,1158,0,1158
04/08/2014,16,Dortmund Square ,,Monday,2014,3,August,32,2595,0,2595
04/08/2014,16,Albion Street South,,Monday,2014,3,August,32,266,0,266
04/08/2014,16,Albion Street North,,Monday,2014,3,August,32,766,0,766
04/08/2014,17,Briggate,,Monday,2014,3,August,32,3991,0,3991
04/08/2014,17,Briggate at McDonalds ,,Monday,2014,3,August,32,1190,0,1190
04/08/2014,17,Commercial Street at Lush,,Monday,2014,3,August,32,2440,0,2440
04/08/2014,17,Commercial Street at Barratts,,Monday,2014,3,August,32,1426,0,1426
04/08/2014,17,Headrow,,Monday,2014,3,August,32,895,0,895
04/08/2014,17,Dortmund Square ,,Monday,2014,3,August,32,1893,0,1893
04/08/2014,17,Albion Street South,,Monday,2014,3,August,32,233,0,233
04/08/2014,17,Albion Street North,,Monday,2014,3,August,32,150,0,150
04/08/2014,18,Briggate,,Monday,2014,3,August,32,2458,0,2458
04/08/2014,18,Briggate at McDonalds ,,Monday,2014,3,August,32,672,0,672
04/08/2014,18,Commercial Street at Lush,,Monday,2014,3,August,32,973,0,973
04/08/2014,18,Commercial Street at Barratts,,Monday,2014,3,August,32,733,0,733
04/08/2014,18,Headrow,,Monday,2014,3,August,32,523,0,523
04/08/2014,18,Dortmund Square ,,Monday,2014,3,August,32,1045,0,1045
04/08/2014,18,Albion Street South,,Monday,2014,3,August,32,271,0,271
04/08/2014,18,Albion Street North,,Monday,2014,3,August,32,103,0,103
04/08/2014,19,Briggate,,Monday,2014,3,August,32,846,0,846
04/08/2014,19,Briggate at McDonalds ,,Monday,2014,3,August,32,362,0,362
04/08/2014,19,Commercial Street at Lush,,Monday,2014,3,August,32,301,0,301
04/08/2014,19,Commercial Street at Barratts,,Monday,2014,3,August,32,321,0,321
04/08/2014,19,Headrow,,Monday,2014,3,August,32,277,0,277
04/08/2014,19,Dortmund Square ,,Monday,2014,3,August,32,544,0,544
04/08/2014,19,Albion Street South,,Monday,2014,3,August,32,497,0,497
04/08/2014,19,Albion Street North,,Monday,2014,3,August,32,287,0,287
04/08/2014,20,Briggate,,Monday,2014,3,August,32,620,0,620
04/08/2014,20,Briggate at McDonalds ,,Monday,2014,3,August,32,327,0,327
04/08/2014,20,Commercial Street at Lush,,Monday,2014,3,August,32,212,0,212
04/08/2014,20,Commercial Street at Barratts,,Monday,2014,3,August,32,209,0,209
04/08/2014,20,Headrow,,Monday,2014,3,August,32,150,0,150
04/08/2014,20,Dortmund Square ,,Monday,2014,3,August,32,373,0,373
04/08/2014,20,Albion Street South,,Monday,2014,3,August,32,391,0,391
04/08/2014,20,Albion Street North,,Monday,2014,3,August,32,214,0,214
04/08/2014,21,Briggate,,Monday,2014,3,August,32,372,0,372
04/08/2014,21,Briggate at McDonalds ,,Monday,2014,3,August,32,195,0,195
04/08/2014,21,Commercial Street at Lush,,Monday,2014,3,August,32,111,0,111
04/08/2014,21,Commercial Street at Barratts,,Monday,2014,3,August,32,188,0,188
04/08/2014,21,Headrow,,Monday,2014,3,August,32,111,0,111
04/08/2014,21,Dortmund Square ,,Monday,2014,3,August,32,219,0,219
04/08/2014,21,Albion Street South,,Monday,2014,3,August,32,260,0,260
04/08/2014,21,Albion Street North,,Monday,2014,3,August,32,149,0,149
04/08/2014,22,Briggate,,Monday,2014,3,August,32,260,0,260
04/08/2014,22,Briggate at McDonalds ,,Monday,2014,3,August,32,142,0,142
04/08/2014,22,Commercial Street at Lush,,Monday,2014,3,August,32,88,0,88
04/08/2014,22,Commercial Street at Barratts,,Monday,2014,3,August,32,131,0,131
04/08/2014,22,Headrow,,Monday,2014,3,August,32,83,0,83
04/08/2014,22,Dortmund Square ,,Monday,2014,3,August,32,188,0,188
04/08/2014,22,Albion Street South,,Monday,2014,3,August,32,219,0,219
04/08/2014,22,Albion Street North,,Monday,2014,3,August,32,109,0,109
04/08/2014,23,Briggate,,Monday,2014,3,August,32,210,0,210
04/08/2014,23,Briggate at McDonalds ,,Monday,2014,3,August,32,121,0,121
04/08/2014,23,Commercial Street at Lush,,Monday,2014,3,August,32,68,0,68
04/08/2014,23,Commercial Street at Barratts,,Monday,2014,3,August,32,58,0,58
04/08/2014,23,Headrow,,Monday,2014,3,August,32,58,0,58
04/08/2014,23,Dortmund Square ,,Monday,2014,3,August,32,101,0,101
04/08/2014,23,Albion Street South,,Monday,2014,3,August,32,130,0,130
04/08/2014,23,Albion Street North,,Monday,2014,3,August,32,75,0,75
05/08/2014,0,Briggate,,Tuesday,2014,3,August,32,87,0,87
05/08/2014,0,Briggate at McDonalds ,,Tuesday,2014,3,August,32,58,0,58
05/08/2014,0,Commercial Street at Lush,,Tuesday,2014,3,August,32,27,0,27
05/08/2014,0,Commercial Street at Barratts,,Tuesday,2014,3,August,32,21,0,21
05/08/2014,0,Headrow,,Tuesday,2014,3,August,32,17,0,17
05/08/2014,0,Dortmund Square ,,Tuesday,2014,3,August,32,20,0,20
05/08/2014,0,Albion Street South,,Tuesday,2014,3,August,32,40,0,40
05/08/2014,0,Albion Street North,,Tuesday,2014,3,August,32,30,0,30
05/08/2014,1,Briggate,,Tuesday,2014,3,August,32,76,0,76
05/08/2014,1,Briggate at McDonalds ,,Tuesday,2014,3,August,32,27,0,27
05/08/2014,1,Commercial Street at Lush,,Tuesday,2014,3,August,32,31,0,31
05/08/2014,1,Commercial Street at Barratts,,Tuesday,2014,3,August,32,14,0,14
05/08/2014,1,Headrow,,Tuesday,2014,3,August,32,6,0,6
05/08/2014,1,Dortmund Square ,,Tuesday,2014,3,August,32,0,0,0
05/08/2014,1,Albion Street South,,Tuesday,2014,3,August,32,21,0,21
05/08/2014,1,Albion Street North,,Tuesday,2014,3,August,32,52,0,52
05/08/2014,2,Briggate,,Tuesday,2014,3,August,32,35,0,35
05/08/2014,2,Briggate at McDonalds ,,Tuesday,2014,3,August,32,23,0,23
05/08/2014,2,Commercial Street at Lush,,Tuesday,2014,3,August,32,20,0,20
05/08/2014,2,Commercial Street at Barratts,,Tuesday,2014,3,August,32,16,0,16
05/08/2014,2,Headrow,,Tuesday,2014,3,August,32,0,0,0
05/08/2014,2,Dortmund Square ,,Tuesday,2014,3,August,32,0,0,0
05/08/2014,2,Albion Street South,,Tuesday,2014,3,August,32,7,0,7
05/08/2014,2,Albion Street North,,Tuesday,2014,3,August,32,35,0,35
05/08/2014,3,Briggate,,Tuesday,2014,3,August,32,61,0,61
05/08/2014,3,Briggate at McDonalds ,,Tuesday,2014,3,August,32,16,0,16
05/08/2014,3,Commercial Street at Lush,,Tuesday,2014,3,August,32,17,0,17
05/08/2014,3,Commercial Street at Barratts,,Tuesday,2014,3,August,32,19,0,19
05/08/2014,3,Headrow,,Tuesday,2014,3,August,32,0,0,0
05/08/2014,3,Dortmund Square ,,Tuesday,2014,3,August,32,0,0,0
05/08/2014,3,Albion Street South,,Tuesday,2014,3,August,32,43,0,43
05/08/2014,3,Albion Street North,,Tuesday,2014,3,August,32,1,0,1
05/08/2014,4,Briggate,,Tuesday,2014,3,August,32,43,0,43
05/08/2014,4,Briggate at McDonalds ,,Tuesday,2014,3,August,32,17,0,17
05/08/2014,4,Commercial Street at Lush,,Tuesday,2014,3,August,32,12,0,12
05/08/2014,4,Commercial Street at Barratts,,Tuesday,2014,3,August,32,11,0,11
05/08/2014,4,Headrow,,Tuesday,2014,3,August,32,0,0,0
05/08/2014,4,Dortmund Square ,,Tuesday,2014,3,August,32,0,0,0
05/08/2014,4,Albion Street South,,Tuesday,2014,3,August,32,17,0,17
05/08/2014,4,Albion Street North,,Tuesday,2014,3,August,32,16,0,16
05/08/2014,5,Briggate,,Tuesday,2014,3,August,32,97,0,97
05/08/2014,5,Briggate at McDonalds ,,Tuesday,2014,3,August,32,45,0,45
05/08/2014,5,Commercial Street at Lush,,Tuesday,2014,3,August,32,42,0,42
05/08/2014,5,Commercial Street at Barratts,,Tuesday,2014,3,August,32,35,0,35
05/08/2014,5,Headrow,,Tuesday,2014,3,August,32,3,0,3
05/08/2014,5,Dortmund Square ,,Tuesday,2014,3,August,32,0,0,0
