Site,Location,BRCYear,BRCMonthName,BRCWeek,DayOfWeek,Date,Hour,InCount,OutCount,ReportCount,FactoredInCount,FactoredOutCount,FactoredReportCount,,,
Leeds,Headrow,2016,November,44,Saturday,05-Nov-16,13,2635,0,2635,2635,0,2635,,,
Leeds,Headrow,2016,November,44,Saturday,05-Nov-16,14,2773,0,2773,2773,0,2773,,,
Leeds,Headrow,2016,November,44,Saturday,05-Nov-16,15,2603,0,2603,2603,0,2603,,,
Leeds,Headrow,2016,November,44,Saturday,05-Nov-16,16,2202,0,2202,2202,0,2202,,,
Leeds,Headrow,2016,November,44,Saturday,05-Nov-16,17,1538,0,1538,1538,0,1538,,,
Leeds,Headrow,2016,November,44,Saturday,05-Nov-16,18,943,0,943,943,0,943,,,
Leeds,Headrow,2016,November,44,Saturday,05-Nov-16,19,580,0,580,580,0,580,,,
Leeds,Headrow,2016,November,44,Saturday,05-Nov-16,20,431,0,431,431,0,431,,,
Leeds,Headrow,2016,November,44,Saturday,05-Nov-16,21,373,0,373,373,0,373,,,
Leeds,Headrow,2016,November,44,Saturday,05-Nov-16,22,315,0,315,315,0,315,,,
Leeds,Headrow,2016,November,44,Saturday,05-Nov-16,23,297,0,297,297,0,297,,,
Leeds,Headrow,2016,November,44,Sunday,06-Nov-16,0,230,0,230,230,0,230,,,
Leeds,Headrow,2016,November,44,Sunday,06-Nov-16,1,149,0,149,149,0,149,,,
Leeds,Headrow,2016,November,44,Sunday,06-Nov-16,2,171,0,171,171,0,171,,,
Leeds,Headrow,2016,November,44,Sunday,06-Nov-16,3,88,0,88,88,0,88,,,
Leeds,Headrow,2016,November,44,Sunday,06-Nov-16,4,77,0,77,77,0,77,,,
Leeds,Headrow,2016,November,44,Sunday,06-Nov-16,5,33,0,33,33,0,33,,,
Leeds,Headrow,2016,November,44,Sunday,06-Nov-16,6,42,0,42,42,0,42,,,
Leeds,Headrow,2016,November,44,Sunday,06-Nov-16,7,101,0,101,101,0,101,,,
Leeds,Headrow,2016,November,44,Sunday,06-Nov-16,8,362,0,362,362,0,362,,,
Leeds,Headrow,2016,November,44,Sunday,06-Nov-16,9,423,0,423,423,0,423,,,
Leeds,Headrow,2016,November,44,Sunday,06-Nov-16,10,950,0,950,950,0,950,,,
Leeds,Headrow,2016,November,44,Sunday,06-Nov-16,11,1361,0,1361,1361,0,1361,,,
Leeds,Headrow,2016,November,44,Sunday,06-Nov-16,12,1365,0,1365,1365,0,1365,,,
Leeds,Headrow,2016,November,44,Sunday,06-Nov-16,13,1627,0,1627,1627,0,1627,,,
Leeds,Headrow,2016,November,44,Sunday,06-Nov-16,14,1660,0,1660,1660,0,1660,,,
Leeds,Headrow,2016,November,44,Sunday,06-Nov-16,15,1603,0,1603,1603,0,1603,,,
Leeds,Headrow,2016,November,44,Sunday,06-Nov-16,16,1088,0,1088,1088,0,1088,,,
Leeds,Headrow,2016,November,44,Sunday,06-Nov-16,17,647,0,647,647,0,647,,,
Leeds,Headrow,2016,November,44,Sunday,06-Nov-16,18,378,0,378,378,0,378,,,
Leeds,Headrow,2016,November,44,Sunday,06-Nov-16,19,335,0,335,335,0,335,,,
Leeds,Headrow,2016,November,44,Sunday,06-Nov-16,20,271,0,271,271,0,271,,,
Leeds,Headrow,2016,November,44,Sunday,06-Nov-16,21,192,0,192,192,0,192,,,
Leeds,Headrow,2016,November,44,Sunday,06-Nov-16,22,168,0,168,168,0,168,,,
Leeds,Headrow,2016,November,44,Sunday,06-Nov-16,23,62,0,62,62,0,62,,,
Leeds,Headrow,2016,November,45,Monday,07-Nov-16,0,34,0,34,34,0,34,,,
Leeds,Headrow,2016,November,45,Monday,07-Nov-16,1,29,0,29,29,0,29,,,
Leeds,Headrow,2016,November,45,Monday,07-Nov-16,2,12,0,12,12,0,12,,,
Leeds,Headrow,2016,November,45,Monday,07-Nov-16,3,10,0,10,10,0,10,,,
Leeds,Headrow,2016,November,45,Monday,07-Nov-16,4,1,0,1,1,0,1,,,
Leeds,Headrow,2016,November,45,Monday,07-Nov-16,5,31,0,31,31,0,31,,,
Leeds,Headrow,2016,November,45,Monday,07-Nov-16,6,100,0,100,100,0,100,,,
Leeds,Headrow,2016,November,45,Monday,07-Nov-16,7,271,0,271,271,0,271,,,
Leeds,Headrow,2016,November,45,Monday,07-Nov-16,8,620,0,620,620,0,620,,,
Leeds,Headrow,2016,November,45,Monday,07-Nov-16,9,679,0,679,679,0,679,,,
Leeds,Headrow,2016,November,45,Monday,07-Nov-16,10,1088,0,1088,1088,0,1088,,,
Leeds,Headrow,2016,November,45,Monday,07-Nov-16,11,1451,0,1451,1451,0,1451,,,
Leeds,Headrow,2016,November,45,Monday,07-Nov-16,12,2407,0,2407,2407,0,2407,,,
Leeds,Headrow,2016,November,45,Monday,07-Nov-16,13,2267,0,2267,2267,0,2267,,,
Leeds,Headrow,2016,November,45,Monday,07-Nov-16,14,1663,0,1663,1663,0,1663,,,
Leeds,Headrow,2016,November,45,Monday,07-Nov-16,15,1666,0,1666,1666,0,1666,,,
Leeds,Headrow,2016,November,45,Monday,07-Nov-16,16,1691,0,1691,1691,0,1691,,,
Leeds,Headrow,2016,November,45,Monday,07-Nov-16,17,1563,0,1563,1563,0,1563,,,
Leeds,Headrow,2016,November,45,Monday,07-Nov-16,18,789,0,789,789,0,789,,,
Leeds,Headrow,2016,November,45,Monday,07-Nov-16,19,476,0,476,476,0,476,,,
Leeds,Headrow,2016,November,45,Monday,07-Nov-16,20,344,0,344,344,0,344,,,
Leeds,Headrow,2016,November,45,Monday,07-Nov-16,21,186,0,186,186,0,186,,,
Leeds,Headrow,2016,November,45,Monday,07-Nov-16,22,144,0,144,144,0,144,,,
Leeds,Headrow,2016,November,45,Monday,07-Nov-16,23,70,0,70,70,0,70,,,
Leeds,Headrow,2016,November,45,Tuesday,08-Nov-16,0,26,0,26,26,0,26,,,
Leeds,Headrow,2016,November,45,Tuesday,08-Nov-16,1,13,0,13,13,0,13,,,
Leeds,Headrow,2016,November,45,Tuesday,08-Nov-16,2,20,0,20,20,0,20,,,
Leeds,Headrow,2016,November,45,Tuesday,08-Nov-16,3,17,0,17,17,0,17,,,
Leeds,Headrow,2016,November,45,Tuesday,08-Nov-16,4,15,0,15,15,0,15,,,
Leeds,Headrow,2016,November,45,Tuesday,08-Nov-16,5,33,0,33,33,0,33,,,
Leeds,Headrow,2016,November,45,Tuesday,08-Nov-16,6,95,0,95,95,0,95,,,
Leeds,Headrow,2016,November,45,Tuesday,08-Nov-16,7,298,0,298,298,0,298,,,
Leeds,Headrow,2016,November,45,Tuesday,08-Nov-16,8,566,0,566,566,0,566,,,
Leeds,Headrow,2016,November,45,Tuesday,08-Nov-16,9,789,0,789,789,0,789,,,
Leeds,Headrow,2016,November,45,Tuesday,08-Nov-16,10,1200,0,1200,1200,0,1200,,,
Leeds,Headrow,2016,November,45,Tuesday,08-Nov-16,11,1637,0,1637,1637,0,1637,,,
Leeds,Headrow,2016,November,45,Tuesday,08-Nov-16,12,2452,0,2452,2452,0,2452,,,
Leeds,Headrow,2016,November,45,Tuesday,08-Nov-16,13,2406,0,2406,2406,0,2406,,,
Leeds,Headrow,2016,November,45,Tuesday,08-Nov-16,14,1711,0,1711,1711,0,1711,,,
Leeds,Headrow,2016,November,45,Tuesday,08-Nov-16,15,1768,0,1768,1768,0,1768,,,
Leeds,Headrow,2016,November,45,Tuesday,08-Nov-16,16,1793,0,1793,1793,0,1793,,,
Leeds,Headrow,2016,November,45,Tuesday,08-Nov-16,17,1591,0,1591,1591,0,1591,,,
Leeds,Headrow,2016,November,45,Tuesday,08-Nov-16,18,905,0,905,905,0,905,,,
Leeds,Headrow,2016,November,45,Tuesday,08-Nov-16,19,512,0,512,512,0,512,,,
Leeds,Headrow,2016,November,45,Tuesday,08-Nov-16,20,287,0,287,287,0,287,,,
Leeds,Headrow,2016,November,45,Tuesday,08-Nov-16,21,210,0,210,210,0,210,,,
Leeds,Headrow,2016,November,45,Tuesday,08-Nov-16,22,145,0,145,145,0,145,,,
Leeds,Headrow,2016,November,45,Tuesday,08-Nov-16,23,84,0,84,84,0,84,,,
Leeds,Headrow,2016,November,45,Wednesday,09-Nov-16,0,30,0,30,30,0,30,,,
Leeds,Headrow,2016,November,45,Wednesday,09-Nov-16,1,160,0,160,160,0,160,,,
Leeds,Headrow,2016,November,45,Wednesday,09-Nov-16,2,200,0,200,200,0,200,,,
Leeds,Headrow,2016,November,45,Wednesday,09-Nov-16,3,68,0,68,68,0,68,,,
Leeds,Headrow,2016,November,45,Wednesday,09-Nov-16,4,219,0,219,219,0,219,,,
Leeds,Headrow,2016,November,45,Wednesday,09-Nov-16,5,484,0,484,484,0,484,,,
Leeds,Headrow,2016,November,45,Wednesday,09-Nov-16,6,311,0,311,311,0,311,,,
Leeds,Headrow,2016,November,45,Wednesday,09-Nov-16,7,363,0,363,363,0,363,,,
Leeds,Headrow,2016,November,45,Wednesday,09-Nov-16,8,759,0,759,759,0,759,,,
Leeds,Headrow,2016,November,45,Wednesday,09-Nov-16,9,706,0,706,706,0,706,,,
Leeds,Headrow,2016,November,45,Wednesday,09-Nov-16,10,809,0,809,809,0,809,,,
Leeds,Headrow,2016,November,45,Wednesday,09-Nov-16,11,1123,0,1123,1123,0,1123,,,
Leeds,Headrow,2016,November,45,Wednesday,09-Nov-16,12,1445,0,1445,1445,0,1445,,,
Leeds,Headrow,2016,November,45,Wednesday,09-Nov-16,13,1761,0,1761,1761,0,1761,,,
Leeds,Headrow,2016,November,45,Wednesday,09-Nov-16,14,1480,0,1480,1480,0,1480,,,
Leeds,Headrow,2016,November,45,Wednesday,09-Nov-16,15,1482,0,1482,1482,0,1482,,,
Leeds,Headrow,2016,November,45,Wednesday,09-Nov-16,16,1584,0,1584,1584,0,1584,,,
Leeds,Headrow,2016,November,45,Wednesday,09-Nov-16,17,1468,0,1468,1468,0,1468,,,
Leeds,Headrow,2016,November,45,Wednesday,09-Nov-16,18,841,0,841,841,0,841,,,
Leeds,Headrow,2016,November,45,Wednesday,09-Nov-16,19,513,0,513,513,0,513,,,
Leeds,Headrow,2016,November,45,Wednesday,09-Nov-16,20,367,0,367,367,0,367,,,
Leeds,Headrow,2016,November,45,Wednesday,09-Nov-16,21,196,0,196,196,0,196,,,
Leeds,Headrow,2016,November,45,Wednesday,09-Nov-16,22,199,0,199,199,0,199,,,
Leeds,Headrow,2016,November,45,Wednesday,09-Nov-16,23,165,0,165,165,0,165,,,
Leeds,Headrow,2016,November,45,Thursday,10-Nov-16,0,61,0,61,61,0,61,,,
Leeds,Headrow,2016,November,45,Thursday,10-Nov-16,1,32,0,32,32,0,32,,,
Leeds,Headrow,2016,November,45,Thursday,10-Nov-16,2,21,0,21,21,0,21,,,
Leeds,Headrow,2016,November,45,Thursday,10-Nov-16,3,13,0,13,13,0,13,,,
Leeds,Headrow,2016,November,45,Thursday,10-Nov-16,4,13,0,13,13,0,13,,,
Leeds,Headrow,2016,November,45,Thursday,10-Nov-16,5,39,0,39,39,0,39,,,
Leeds,Headrow,2016,November,45,Thursday,10-Nov-16,6,91,0,91,91,0,91,,,
Leeds,Headrow,2016,November,45,Thursday,10-Nov-16,7,259,0,259,259,0,259,,,
Leeds,Headrow,2016,November,45,Thursday,10-Nov-16,8,605,0,605,605,0,605,,,
Leeds,Headrow,2016,November,45,Thursday,10-Nov-16,9,684,0,684,684,0,684,,,
Leeds,Headrow,2016,November,45,Thursday,10-Nov-16,10,1116,0,1116,1116,0,1116,,,
Leeds,Headrow,2016,November,45,Thursday,10-Nov-16,11,1442,0,1442,1442,0,1442,,,
Leeds,Headrow,2016,November,45,Thursday,10-Nov-16,12,2377,0,2377,2377,0,2377,,,
Leeds,Headrow,2016,November,45,Thursday,10-Nov-16,13,2349,0,2349,2349,0,2349,,,
Leeds,Headrow,2016,November,45,Thursday,10-Nov-16,14,1720,0,1720,1720,0,1720,,,
Leeds,Headrow,2016,November,45,Thursday,10-Nov-16,15,1873,0,1873,1873,0,1873,,,
Leeds,Headrow,2016,November,45,Thursday,10-Nov-16,16,1699,0,1699,1699,0,1699,,,
Leeds,Headrow,2016,November,45,Thursday,10-Nov-16,17,1315,0,1315,1315,0,1315,,,
Leeds,Headrow,2016,November,45,Thursday,10-Nov-16,18,1621,0,1621,1621,0,1621,,,
Leeds,Headrow,2016,November,45,Thursday,10-Nov-16,19,783,0,783,783,0,783,,,
Leeds,Headrow,2016,November,45,Thursday,10-Nov-16,20,492,0,492,492,0,492,,,
Leeds,Headrow,2016,November,45,Thursday,10-Nov-16,21,166,0,166,166,0,166,,,
Leeds,Headrow,2016,November,45,Thursday,10-Nov-16,22,75,0,75,75,0,75,,,
Leeds,Headrow,2016,November,45,Thursday,10-Nov-16,23,138,0,138,138,0,138,,,
Leeds,Headrow,2016,November,45,Friday,11-Nov-16,0,131,0,131,131,0,131,,,
Leeds,Headrow,2016,November,45,Friday,11-Nov-16,1,64,0,64,64,0,64,,,
Leeds,Headrow,2016,November,45,Friday,11-Nov-16,2,52,0,52,52,0,52,,,
Leeds,Headrow,2016,November,45,Friday,11-Nov-16,3,65,0,65,65,0,65,,,
Leeds,Headrow,2016,November,45,Friday,11-Nov-16,4,39,0,39,39,0,39,,,
Leeds,Headrow,2016,November,45,Friday,11-Nov-16,5,37,0,37,37,0,37,,,
Leeds,Headrow,2016,November,45,Friday,11-Nov-16,6,129,0,129,129,0,129,,,
Leeds,Headrow,2016,November,45,Friday,11-Nov-16,7,264,0,264,264,0,264,,,
Leeds,Headrow,2016,November,45,Friday,11-Nov-16,8,603,0,603,603,0,603,,,
Leeds,Headrow,2016,November,45,Friday,11-Nov-16,9,779,0,779,779,0,779,,,
Leeds,Headrow,2016,November,45,Friday,11-Nov-16,10,1441,0,1441,1441,0,1441,,,
Leeds,Headrow,2016,November,45,Friday,11-Nov-16,11,1793,0,1793,1793,0,1793,,,
Leeds,Headrow,2016,November,45,Friday,11-Nov-16,12,2736,0,2736,2736,0,2736,,,
Leeds,Headrow,2016,November,45,Friday,11-Nov-16,13,2698,0,2698,2698,0,2698,,,
Leeds,Headrow,2016,November,45,Friday,11-Nov-16,14,2143,0,2143,2143,0,2143,,,
Leeds,Headrow,2016,November,45,Friday,11-Nov-16,15,2247,0,2247,2247,0,2247,,,
Leeds,Headrow,2016,November,45,Friday,11-Nov-16,16,1844,0,1844,1844,0,1844,,,
Leeds,Headrow,2016,November,45,Friday,11-Nov-16,17,1225,0,1225,1225,0,1225,,,
Leeds,Headrow,2016,November,45,Friday,11-Nov-16,18,579,0,579,579,0,579,,,
Leeds,Headrow,2016,November,45,Friday,11-Nov-16,19,218,0,218,218,0,218,,,
Leeds,Headrow,2016,November,45,Friday,11-Nov-16,20,171,0,171,171,0,171,,,
Leeds,Headrow,2016,November,45,Friday,11-Nov-16,21,140,0,140,140,0,140,,,
Leeds,Headrow,2016,November,45,Friday,11-Nov-16,22,116,0,116,116,0,116,,,
Leeds,Headrow,2016,November,45,Friday,11-Nov-16,23,302,0,302,302,0,302,,,
Leeds,Headrow,2016,November,45,Saturday,12-Nov-16,0,245,0,245,245,0,245,,,
Leeds,Headrow,2016,November,45,Saturday,12-Nov-16,1,138,0,138,138,0,138,,,
Leeds,Headrow,2016,November,45,Saturday,12-Nov-16,2,235,0,235,235,0,235,,,
Leeds,Headrow,2016,November,45,Saturday,12-Nov-16,3,113,0,113,113,0,113,,,
Leeds,Headrow,2016,November,45,Saturday,12-Nov-16,4,393,0,393,393,0,393,,,
Leeds,Headrow,2016,November,45,Saturday,12-Nov-16,5,702,0,702,702,0,702,,,
Leeds,Headrow,2016,November,45,Saturday,12-Nov-16,6,468,0,468,468,0,468,,,
Leeds,Headrow,2016,November,45,Saturday,12-Nov-16,7,208,0,208,208,0,208,,,
Leeds,Headrow,2016,November,45,Saturday,12-Nov-16,8,879,0,879,879,0,879,,,
Leeds,Headrow,2016,November,45,Saturday,12-Nov-16,9,868,0,868,868,0,868,,,
Leeds,Headrow,2016,November,45,Saturday,12-Nov-16,10,1437,0,1437,1437,0,1437,,,
Leeds,Headrow,2016,November,45,Saturday,12-Nov-16,11,2226,0,2226,2226,0,2226,,,
Leeds,Headrow,2016,November,45,Saturday,12-Nov-16,12,2687,0,2687,2687,0,2687,,,
Leeds,Headrow,2016,November,45,Saturday,12-Nov-16,13,3369,0,3369,3369,0,3369,,,
Leeds,Headrow,2016,November,45,Saturday,12-Nov-16,14,3561,0,3561,3561,0,3561,,,
Leeds,Headrow,2016,November,45,Saturday,12-Nov-16,15,3475,0,3475,3475,0,3475,,,
Leeds,Headrow,2016,November,45,Saturday,12-Nov-16,16,2388,0,2388,2388,0,2388,,,
Leeds,Headrow,2016,November,45,Saturday,12-Nov-16,17,1358,0,1358,1358,0,1358,,,
Leeds,Headrow,2016,November,45,Saturday,12-Nov-16,18,644,0,644,644,0,644,,,
Leeds,Headrow,2016,November,45,Saturday,12-Nov-16,19,270,0,270,270,0,270,,,
Leeds,Headrow,2016,November,45,Saturday,12-Nov-16,20,148,0,148,148,0,148,,,
Leeds,Headrow,2016,November,45,Saturday,12-Nov-16,21,142,0,142,142,0,142,,,
Leeds,Headrow,2016,November,45,Saturday,12-Nov-16,22,111,0,111,111,0,111,,,
Leeds,Headrow,2016,November,45,Saturday,12-Nov-16,23,396,0,396,396,0,396,,,
Leeds,Headrow,2016,November,45,Sunday,13-Nov-16,0,370,0,370,370,0,370,,,
Leeds,Headrow,2016,November,45,Sunday,13-Nov-16,1,223,0,223,223,0,223,,,
Leeds,Headrow,2016,November,45,Sunday,13-Nov-16,2,171,0,171,171,0,171,,,
Leeds,Headrow,2016,November,45,Sunday,13-Nov-16,3,232,0,232,232,0,232,,,
Leeds,Headrow,2016,November,45,Sunday,13-Nov-16,4,89,0,89,89,0,89,,,
Leeds,Headrow,2016,November,45,Sunday,13-Nov-16,5,31,0,31,31,0,31,,,
Leeds,Headrow,2016,November,45,Sunday,13-Nov-16,6,57,0,57,57,0,57,,,
Leeds,Headrow,2016,November,45,Sunday,13-Nov-16,7,57,0,57,57,0,57,,,
Leeds,Headrow,2016,November,45,Sunday,13-Nov-16,8,123,0,123,123,0,123,,,
Leeds,Headrow,2016,November,45,Sunday,13-Nov-16,9,251,0,251,251,0,251,,,
Leeds,Headrow,2016,November,45,Sunday,13-Nov-16,10,966,0,966,966,0,966,,,
Leeds,Headrow,2016,November,45,Sunday,13-Nov-16,11,1462,0,1462,1462,0,1462,,,
Leeds,Headrow,2016,November,45,Sunday,13-Nov-16,12,2002,0,2002,2002,0,2002,,,
Leeds,Headrow,2016,November,45,Sunday,13-Nov-16,13,2405,0,2405,2405,0,2405,,,
Leeds,Headrow,2016,November,45,Sunday,13-Nov-16,14,2402,0,2402,2402,0,2402,,,
Leeds,Headrow,2016,November,45,Sunday,13-Nov-16,15,2071,0,2071,2071,0,2071,,,
Leeds,Headrow,2016,November,45,Sunday,13-Nov-16,16,1129,0,1129,1129,0,1129,,,
Leeds,Headrow,2016,November,45,Sunday,13-Nov-16,17,286,0,286,286,0,286,,,
Leeds,Headrow,2016,November,45,Sunday,13-Nov-16,18,147,0,147,147,0,147,,,
Leeds,Headrow,2016,November,45,Sunday,13-Nov-16,19,114,0,114,114,0,114,,,
Leeds,Headrow,2016,November,45,Sunday,13-Nov-16,20,108,0,108,108,0,108,,,
Leeds,Headrow,2016,November,45,Sunday,13-Nov-16,21,32,0,32,32,0,32,,,
Leeds,Headrow,2016,November,45,Sunday,13-Nov-16,22,49,0,49,49,0,49,,,
Leeds,Headrow,2016,November,45,Sunday,13-Nov-16,23,50,0,50,50,0,50,,,
Leeds,Headrow,2016,November,46,Monday,14-Nov-16,0,46,0,46,46,0,46,,,
Leeds,Headrow,2016,November,46,Monday,14-Nov-16,1,16,0,16,16,0,16,,,
Leeds,Headrow,2016,November,46,Monday,14-Nov-16,2,6,0,6,6,0,6,,,
Leeds,Headrow,2016,November,46,Monday,14-Nov-16,3,10,0,10,10,0,10,,,
Leeds,Headrow,2016,November,46,Monday,14-Nov-16,4,6,0,6,6,0,6,,,
Leeds,Headrow,2016,November,46,Monday,14-Nov-16,5,41,0,41,41,0,41,,,
Leeds,Headrow,2016,November,46,Monday,14-Nov-16,6,91,0,91,91,0,91,,,
Leeds,Headrow,2016,November,46,Monday,14-Nov-16,7,259,0,259,259,0,259,,,
Leeds,Headrow,2016,November,46,Monday,14-Nov-16,8,653,0,653,653,0,653,,,
Leeds,Headrow,2016,November,46,Monday,14-Nov-16,9,728,0,728,728,0,728,,,
Leeds,Headrow,2016,November,46,Monday,14-Nov-16,10,1181,0,1181,1181,0,1181,,,
Leeds,Headrow,2016,November,46,Monday,14-Nov-16,11,1632,0,1632,1632,0,1632,,,
Leeds,Headrow,2016,November,46,Monday,14-Nov-16,12,2467,0,2467,2467,0,2467,,,
Leeds,Headrow,2016,November,46,Monday,14-Nov-16,13,2381,0,2381,2381,0,2381,,,
Leeds,Headrow,2016,November,46,Monday,14-Nov-16,14,1818,0,1818,1818,0,1818,,,
Leeds,Headrow,2016,November,46,Monday,14-Nov-16,15,1724,0,1724,1724,0,1724,,,
Leeds,Headrow,2016,November,46,Monday,14-Nov-16,16,1442,0,1442,1442,0,1442,,,
Leeds,Headrow,2016,November,46,Monday,14-Nov-16,17,955,0,955,955,0,955,,,
Leeds,Headrow,2016,November,46,Monday,14-Nov-16,18,356,0,356,356,0,356,,,
Leeds,Headrow,2016,November,46,Monday,14-Nov-16,19,181,0,181,181,0,181,,,
Leeds,Headrow,2016,November,46,Monday,14-Nov-16,20,115,0,115,115,0,115,,,
Leeds,Headrow,2016,November,46,Monday,14-Nov-16,21,75,0,75,75,0,75,,,
Leeds,Headrow,2016,November,46,Monday,14-Nov-16,22,47,0,47,47,0,47,,,
Leeds,Headrow,2016,November,46,Monday,14-Nov-16,23,96,0,96,96,0,96,,,
Leeds,Headrow,2016,November,46,Tuesday,15-Nov-16,0,34,0,34,34,0,34,,,
Leeds,Headrow,2016,November,46,Tuesday,15-Nov-16,1,33,0,33,33,0,33,,,
Leeds,Headrow,2016,November,46,Tuesday,15-Nov-16,2,44,0,44,44,0,44,,,
Leeds,Headrow,2016,November,46,Tuesday,15-Nov-16,3,26,0,26,26,0,26,,,
Leeds,Headrow,2016,November,46,Tuesday,15-Nov-16,4,27,0,27,27,0,27,,,
Leeds,Headrow,2016,November,46,Tuesday,15-Nov-16,5,42,0,42,42,0,42,,,
Leeds,Headrow,2016,November,46,Tuesday,15-Nov-16,6,103,0,103,103,0,103,,,
Leeds,Headrow,2016,November,46,Tuesday,15-Nov-16,7,232,0,232,232,0,232,,,
Leeds,Headrow,2016,November,46,Tuesday,15-Nov-16,8,632,0,632,632,0,632,,,
Leeds,Headrow,2016,November,46,Tuesday,15-Nov-16,9,835,0,835,835,0,835,,,
Leeds,Headrow,2016,November,46,Tuesday,15-Nov-16,10,1238,0,1238,1238,0,1238,,,
Leeds,Headrow,2016,November,46,Tuesday,15-Nov-16,11,1615,0,1615,1615,0,1615,,,
Leeds,Headrow,2016,November,46,Tuesday,15-Nov-16,12,2637,0,2637,2637,0,2637,,,
Leeds,Headrow,2016,November,46,Tuesday,15-Nov-16,13,2363,0,2363,2363,0,2363,,,
Leeds,Headrow,2016,November,46,Tuesday,15-Nov-16,14,1929,0,1929,1929,0,1929,,,
Leeds,Headrow,2016,November,46,Tuesday,15-Nov-16,15,1799,0,1799,1799,0,1799,,,
Leeds,Headrow,2016,November,46,Tuesday,15-Nov-16,16,1612,0,1612,1612,0,1612,,,
Leeds,Headrow,2016,November,46,Tuesday,15-Nov-16,17,1161,0,1161,1161,0,1161,,,
Leeds,Headrow,2016,November,46,Tuesday,15-Nov-16,18,591,0,591,591,0,591,,,
Leeds,Headrow,2016,November,46,Tuesday,15-Nov-16,19,222,0,222,222,0,222,,,
Leeds,Headrow,2016,November,46,Tuesday,15-Nov-16,20,115,0,115,115,0,115,,,
Leeds,Headrow,2016,November,46,Tuesday,15-Nov-16,21,70,0,70,70,0,70,,,
Leeds,Headrow,2016,November,46,Tuesday,15-Nov-16,22,62,0,62,62,0,62,,,
Leeds,Headrow,2016,November,46,Tuesday,15-Nov-16,23,170,0,170,170,0,170,,,
Leeds,Headrow,2016,November,46,Wednesday,16-Nov-16,0,123,0,123,123,0,123,,,
Leeds,Headrow,2016,November,46,Wednesday,16-Nov-16,1,46,0,46,46,0,46,,,
Leeds,Headrow,2016,November,46,Wednesday,16-Nov-16,2,67,0,67,67,0,67,,,
Leeds,Headrow,2016,November,46,Wednesday,16-Nov-16,3,57,0,57,57,0,57,,,
Leeds,Headrow,2016,November,46,Wednesday,16-Nov-16,4,51,0,51,51,0,51,,,
Leeds,Headrow,2016,November,46,Wednesday,16-Nov-16,5,36,0,36,36,0,36,,,
Leeds,Headrow,2016,November,46,Wednesday,16-Nov-16,6,130,0,130,130,0,130,,,
Leeds,Headrow,2016,November,46,Wednesday,16-Nov-16,7,278,0,278,278,0,278,,,
Leeds,Headrow,2016,November,46,Wednesday,16-Nov-16,8,562,0,562,562,0,562,,,
Leeds,Headrow,2016,November,46,Wednesday,16-Nov-16,9,690,0,690,690,0,690,,,
Leeds,Headrow,2016,November,46,Wednesday,16-Nov-16,10,934,0,934,934,0,934,,,
Leeds,Headrow,2016,November,46,Wednesday,16-Nov-16,11,1492,0,1492,1492,0,1492,,,
Leeds,Headrow,2016,November,46,Wednesday,16-Nov-16,12,2566,0,2566,2566,0,2566,,,
Leeds,Headrow,2016,November,46,Wednesday,16-Nov-16,13,2415,0,2415,2415,0,2415,,,
Leeds,Headrow,2016,November,46,Wednesday,16-Nov-16,14,1755,0,1755,1755,0,1755,,,
Leeds,Headrow,2016,November,46,Wednesday,16-Nov-16,15,1750,0,1750,1750,0,1750,,,
Leeds,Headrow,2016,November,46,Wednesday,16-Nov-16,16,1631,0,1631,1631,0,1631,,,
Leeds,Headrow,2016,November,46,Wednesday,16-Nov-16,17,1164,0,1164,1164,0,1164,,,
Leeds,Headrow,2016,November,46,Wednesday,16-Nov-16,18,542,0,542,542,0,542,,,
Leeds,Headrow,2016,November,46,Wednesday,16-Nov-16,19,173,0,173,173,0,173,,,
Leeds,Headrow,2016,November,46,Wednesday,16-Nov-16,20,104,0,104,104,0,104,,,
Leeds,Headrow,2016,November,46,Wednesday,16-Nov-16,21,78,0,78,78,0,78,,,
Leeds,Headrow,2016,November,46,Wednesday,16-Nov-16,22,67,0,67,67,0,67,,,
Leeds,Headrow,2016,November,46,Wednesday,16-Nov-16,23,128,0,128,128,0,128,,,
Leeds,Headrow,2016,November,46,Thursday,17-Nov-16,0,56,0,56,56,0,56,,,
Leeds,Headrow,2016,November,46,Thursday,17-Nov-16,1,30,0,30,30,0,30,,,
Leeds,Headrow,2016,November,46,Thursday,17-Nov-16,2,23,0,23,23,0,23,,,
Leeds,Headrow,2016,November,46,Thursday,17-Nov-16,3,22,0,22,22,0,22,,,
Leeds,Headrow,2016,November,46,Thursday,17-Nov-16,4,15,0,15,15,0,15,,,
Leeds,Headrow,2016,November,46,Thursday,17-Nov-16,5,48,0,48,48,0,48,,,
Leeds,Headrow,2016,November,46,Thursday,17-Nov-16,6,87,0,87,87,0,87,,,
Leeds,Headrow,2016,November,46,Thursday,17-Nov-16,7,286,0,286,286,0,286,,,
Leeds,Headrow,2016,November,46,Thursday,17-Nov-16,8,618,0,618,618,0,618,,,
Leeds,Headrow,2016,November,46,Thursday,17-Nov-16,9,772,0,772,772,0,772,,,
Leeds,Headrow,2016,November,46,Thursday,17-Nov-16,10,1235,0,1235,1235,0,1235,,,
Leeds,Headrow,2016,November,46,Thursday,17-Nov-16,11,1483,0,1483,1483,0,1483,,,
