Date,InCount,BRCWeek,LocationName,Hour,Weekday,NewDate,Month,Year,Day,Day_yr,Month_yr,Week_yr,Hour_yr,week_no
13/03/2009,265,11,Headrow,21,Friday,13-Mar-09,3,2009,13,Friday/13-Mar-2009,Mar-09,Oct-09,"00, 13-Mar-2009",11
13/03/2009,274,11,Headrow,22,Friday,13-Mar-09,3,2009,13,Friday/13-Mar-2009,Mar-09,Oct-09,"00, 13-Mar-2009",11
13/03/2009,232,11,Headrow,23,Friday,13-Mar-09,3,2009,13,Friday/13-Mar-2009,Mar-09,Oct-09,"00, 13-Mar-2009",11
13/03/2009,124,11,DortmundSq,0,Friday,13-Mar-09,3,2009,13,Friday/13-Mar-2009,Mar-09,Oct-09,"00, 13-Mar-2009",11
13/03/2009,115,11,DortmundSq,1,Friday,13-Mar-09,3,2009,13,Friday/13-Mar-2009,Mar-09,Oct-09,"00, 13-Mar-2009",11
13/03/2009,181,11,DortmundSq,2,Friday,13-Mar-09,3,2009,13,Friday/13-Mar-2009,Mar-09,Oct-09,"00, 13-Mar-2009",11
13/03/2009,190,11,DortmundSq,3,Friday,13-Mar-09,3,2009,13,Friday/13-Mar-2009,Mar-09,Oct-09,"00, 13-Mar-2009",11
13/03/2009,40,11,DortmundSq,4,Friday,13-Mar-09,3,2009,13,Friday/13-Mar-2009,Mar-09,Oct-09,"00, 13-Mar-2009",11
13/03/2009,63,11,DortmundSq,5,Friday,13-Mar-09,3,2009,13,Friday/13-Mar-2009,Mar-09,Oct-09,"00, 13-Mar-2009",11
13/03/2009,144,11,DortmundSq,6,Friday,13-Mar-09,3,2009,13,Friday/13-Mar-2009,Mar-09,Oct-09,"00, 13-Mar-2009",11
13/03/2009,336,11,DortmundSq,7,Friday,13-Mar-09,3,2009,13,Friday/13-Mar-2009,Mar-09,Oct-09,"00, 13-Mar-2009",11
13/03/2009,919,11,DortmundSq,8,Friday,13-Mar-09,3,2009,13,Friday/13-Mar-2009,Mar-09,Oct-09,"00, 13-Mar-2009",11
13/03/2009,1322,11,DortmundSq,9,Friday,13-Mar-09,3,2009,13,Friday/13-Mar-2009,Mar-09,Oct-09,"00, 13-Mar-2009",11
13/03/2009,1881,11,DortmundSq,10,Friday,13-Mar-09,3,2009,13,Friday/13-Mar-2009,Mar-09,Oct-09,"00, 13-Mar-2009",11
13/03/2009,2155,11,DortmundSq,11,Friday,13-Mar-09,3,2009,13,Friday/13-Mar-2009,Mar-09,Oct-09,"00, 13-Mar-2009",11
13/03/2009,3094,11,DortmundSq,12,Friday,13-Mar-09,3,2009,13,Friday/13-Mar-2009,Mar-09,Oct-09,"00, 13-Mar-2009",11
13/03/2009,3191,11,DortmundSq,13,Friday,13-Mar-09,3,2009,13,Friday/13-Mar-2009,Mar-09,Oct-09,"00, 13-Mar-2009",11
13/03/2009,2933,11,DortmundSq,14,Friday,13-Mar-09,3,2009,13,Friday/13-Mar-2009,Mar-09,Oct-09,"00, 13-Mar-2009",11
13/03/2009,2734,11,DortmundSq,15,Friday,13-Mar-09,3,2009,13,Friday/13-Mar-2009,Mar-09,Oct-09,"00, 13-Mar-2009",11
13/03/2009,3017,11,DortmundSq,16,Friday,13-Mar-09,3,2009,13,Friday/13-Mar-2009,Mar-09,Oct-09,"00, 13-Mar-2009",11
13/03/2009,2404,11,DortmundSq,17,Friday,13-Mar-09,3,2009,13,Friday/13-Mar-2009,Mar-09,Oct-09,"00, 13-Mar-2009",11
13/03/2009,1876,11,DortmundSq,18,Friday,13-Mar-09,3,2009,13,Friday/13-Mar-2009,Mar-09,Oct-09,"00, 13-Mar-2009",11
13/03/2009,1615,11,DortmundSq,19,Friday,13-Mar-09,3,2009,13,Friday/13-Mar-2009,Mar-09,Oct-09,"00, 13-Mar-2009",11
13/03/2009,1392,11,DortmundSq,20,Friday,13-Mar-09,3,2009,13,Friday/13-Mar-2009,Mar-09,Oct-09,"00, 13-Mar-2009",11
13/03/2009,1079,11,DortmundSq,21,Friday,13-Mar-09,3,2009,13,Friday/13-Mar-2009,Mar-09,Oct-09,"00, 13-Mar-2009",11
13/03/2009,1023,11,DortmundSq,22,Friday,13-Mar-09,3,2009,13,Friday/13-Mar-2009,Mar-09,Oct-09,"00, 13-Mar-2009",11
13/03/2009,355,11,DortmundSq,23,Friday,13-Mar-09,3,2009,13,Friday/13-Mar-2009,Mar-09,Oct-09,"00, 13-Mar-2009",11
14/03/2009,387,11,Briggate,0,Saturday,14-Mar-09,3,2009,14,Saturday/14-Mar-2009,Mar-09,Oct-09,"00, 14-Mar-2009",11
14/03/2009,282,11,Briggate,1,Saturday,14-Mar-09,3,2009,14,Saturday/14-Mar-2009,Mar-09,Oct-09,"00, 14-Mar-2009",11
14/03/2009,213,11,Briggate,2,Saturday,14-Mar-09,3,2009,14,Saturday/14-Mar-2009,Mar-09,Oct-09,"00, 14-Mar-2009",11
14/03/2009,159,11,Briggate,3,Saturday,14-Mar-09,3,2009,14,Saturday/14-Mar-2009,Mar-09,Oct-09,"00, 14-Mar-2009",11
14/03/2009,64,11,Briggate,4,Saturday,14-Mar-09,3,2009,14,Saturday/14-Mar-2009,Mar-09,Oct-09,"00, 14-Mar-2009",11
14/03/2009,46,11,Briggate,5,Saturday,14-Mar-09,3,2009,14,Saturday/14-Mar-2009,Mar-09,Oct-09,"00, 14-Mar-2009",11
14/03/2009,63,11,Briggate,6,Saturday,14-Mar-09,3,2009,14,Saturday/14-Mar-2009,Mar-09,Oct-09,"00, 14-Mar-2009",11
14/03/2009,131,11,Briggate,7,Saturday,14-Mar-09,3,2009,14,Saturday/14-Mar-2009,Mar-09,Oct-09,"00, 14-Mar-2009",11
14/03/2009,195,11,Briggate,8,Saturday,14-Mar-09,3,2009,14,Saturday/14-Mar-2009,Mar-09,Oct-09,"00, 14-Mar-2009",11
14/03/2009,434,11,Briggate,9,Saturday,14-Mar-09,3,2009,14,Saturday/14-Mar-2009,Mar-09,Oct-09,"00, 14-Mar-2009",11
14/03/2009,981,11,Briggate,10,Saturday,14-Mar-09,3,2009,14,Saturday/14-Mar-2009,Mar-09,Oct-09,"00, 14-Mar-2009",11
14/03/2009,2077,11,Briggate,11,Saturday,14-Mar-09,3,2009,14,Saturday/14-Mar-2009,Mar-09,Oct-09,"00, 14-Mar-2009",11
14/03/2009,3947,11,Briggate,12,Saturday,14-Mar-09,3,2009,14,Saturday/14-Mar-2009,Mar-09,Oct-09,"00, 14-Mar-2009",11
14/03/2009,5688,11,Briggate,13,Saturday,14-Mar-09,3,2009,14,Saturday/14-Mar-2009,Mar-09,Oct-09,"00, 14-Mar-2009",11
14/03/2009,6711,11,Briggate,14,Saturday,14-Mar-09,3,2009,14,Saturday/14-Mar-2009,Mar-09,Oct-09,"00, 14-Mar-2009",11
14/03/2009,5213,11,Briggate,15,Saturday,14-Mar-09,3,2009,14,Saturday/14-Mar-2009,Mar-09,Oct-09,"00, 14-Mar-2009",11
14/03/2009,4159,11,Briggate,16,Saturday,14-Mar-09,3,2009,14,Saturday/14-Mar-2009,Mar-09,Oct-09,"00, 14-Mar-2009",11
14/03/2009,2458,11,Briggate,17,Saturday,14-Mar-09,3,2009,14,Saturday/14-Mar-2009,Mar-09,Oct-09,"00, 14-Mar-2009",11
14/03/2009,1083,11,Briggate,18,Saturday,14-Mar-09,3,2009,14,Saturday/14-Mar-2009,Mar-09,Oct-09,"00, 14-Mar-2009",11
14/03/2009,600,11,Briggate,19,Saturday,14-Mar-09,3,2009,14,Saturday/14-Mar-2009,Mar-09,Oct-09,"00, 14-Mar-2009",11
14/03/2009,564,11,Briggate,20,Saturday,14-Mar-09,3,2009,14,Saturday/14-Mar-2009,Mar-09,Oct-09,"00, 14-Mar-2009",11
14/03/2009,461,11,Briggate,21,Saturday,14-Mar-09,3,2009,14,Saturday/14-Mar-2009,Mar-09,Oct-09,"00, 14-Mar-2009",11
14/03/2009,617,11,Briggate,22,Saturday,14-Mar-09,3,2009,14,Saturday/14-Mar-2009,Mar-09,Oct-09,"00, 14-Mar-2009",11
14/03/2009,533,11,Briggate,23,Saturday,14-Mar-09,3,2009,14,Saturday/14-Mar-2009,Mar-09,Oct-09,"00, 14-Mar-2009",11
14/03/2009,143,11,BriggateAtMcDs,0,Saturday,14-Mar-09,3,2009,14,Saturday/14-Mar-2009,Mar-09,Oct-09,"00, 14-Mar-2009",11
14/03/2009,144,11,BriggateAtMcDs,1,Saturday,14-Mar-09,3,2009,14,Saturday/14-Mar-2009,Mar-09,Oct-09,"00, 14-Mar-2009",11
14/03/2009,142,11,BriggateAtMcDs,2,Saturday,14-Mar-09,3,2009,14,Saturday/14-Mar-2009,Mar-09,Oct-09,"00, 14-Mar-2009",11
14/03/2009,142,11,BriggateAtMcDs,3,Saturday,14-Mar-09,3,2009,14,Saturday/14-Mar-2009,Mar-09,Oct-09,"00, 14-Mar-2009",11
14/03/2009,72,11,BriggateAtMcDs,4,Saturday,14-Mar-09,3,2009,14,Saturday/14-Mar-2009,Mar-09,Oct-09,"00, 14-Mar-2009",11
14/03/2009,25,11,BriggateAtMcDs,5,Saturday,14-Mar-09,3,2009,14,Saturday/14-Mar-2009,Mar-09,Oct-09,"00, 14-Mar-2009",11
14/03/2009,60,11,BriggateAtMcDs,6,Saturday,14-Mar-09,3,2009,14,Saturday/14-Mar-2009,Mar-09,Oct-09,"00, 14-Mar-2009",11
14/03/2009,141,11,BriggateAtMcDs,7,Saturday,14-Mar-09,3,2009,14,Saturday/14-Mar-2009,Mar-09,Oct-09,"00, 14-Mar-2009",11
14/03/2009,375,11,BriggateAtMcDs,8,Saturday,14-Mar-09,3,2009,14,Saturday/14-Mar-2009,Mar-09,Oct-09,"00, 14-Mar-2009",11
14/03/2009,964,11,BriggateAtMcDs,9,Saturday,14-Mar-09,3,2009,14,Saturday/14-Mar-2009,Mar-09,Oct-09,"00, 14-Mar-2009",11
14/03/2009,1494,11,BriggateAtMcDs,10,Saturday,14-Mar-09,3,2009,14,Saturday/14-Mar-2009,Mar-09,Oct-09,"00, 14-Mar-2009",11
14/03/2009,2142,11,BriggateAtMcDs,11,Saturday,14-Mar-09,3,2009,14,Saturday/14-Mar-2009,Mar-09,Oct-09,"00, 14-Mar-2009",11
14/03/2009,1993,11,BriggateAtMcDs,12,Saturday,14-Mar-09,3,2009,14,Saturday/14-Mar-2009,Mar-09,Oct-09,"00, 14-Mar-2009",11
14/03/2009,1700,11,BriggateAtMcDs,13,Saturday,14-Mar-09,3,2009,14,Saturday/14-Mar-2009,Mar-09,Oct-09,"00, 14-Mar-2009",11
14/03/2009,2142,11,BriggateAtMcDs,14,Saturday,14-Mar-09,3,2009,14,Saturday/14-Mar-2009,Mar-09,Oct-09,"00, 14-Mar-2009",11
14/03/2009,2366,11,BriggateAtMcDs,15,Saturday,14-Mar-09,3,2009,14,Saturday/14-Mar-2009,Mar-09,Oct-09,"00, 14-Mar-2009",11
14/03/2009,2325,11,BriggateAtMcDs,16,Saturday,14-Mar-09,3,2009,14,Saturday/14-Mar-2009,Mar-09,Oct-09,"00, 14-Mar-2009",11
14/03/2009,1867,11,BriggateAtMcDs,17,Saturday,14-Mar-09,3,2009,14,Saturday/14-Mar-2009,Mar-09,Oct-09,"00, 14-Mar-2009",11
14/03/2009,1016,11,BriggateAtMcDs,18,Saturday,14-Mar-09,3,2009,14,Saturday/14-Mar-2009,Mar-09,Oct-09,"00, 14-Mar-2009",11
14/03/2009,647,11,BriggateAtMcDs,19,Saturday,14-Mar-09,3,2009,14,Saturday/14-Mar-2009,Mar-09,Oct-09,"00, 14-Mar-2009",11
14/03/2009,347,11,BriggateAtMcDs,20,Saturday,14-Mar-09,3,2009,14,Saturday/14-Mar-2009,Mar-09,Oct-09,"00, 14-Mar-2009",11
14/03/2009,380,11,BriggateAtMcDs,21,Saturday,14-Mar-09,3,2009,14,Saturday/14-Mar-2009,Mar-09,Oct-09,"00, 14-Mar-2009",11
14/03/2009,364,11,BriggateAtMcDs,22,Saturday,14-Mar-09,3,2009,14,Saturday/14-Mar-2009,Mar-09,Oct-09,"00, 14-Mar-2009",11
14/03/2009,428,11,BriggateAtMcDs,23,Saturday,14-Mar-09,3,2009,14,Saturday/14-Mar-2009,Mar-09,Oct-09,"00, 14-Mar-2009",11
14/03/2009,51,11,AlbionStNorth,0,Saturday,14-Mar-09,3,2009,14,Saturday/14-Mar-2009,Mar-09,Oct-09,"00, 14-Mar-2009",11
14/03/2009,22,11,AlbionStNorth,1,Saturday,14-Mar-09,3,2009,14,Saturday/14-Mar-2009,Mar-09,Oct-09,"00, 14-Mar-2009",11
14/03/2009,17,11,AlbionStNorth,2,Saturday,14-Mar-09,3,2009,14,Saturday/14-Mar-2009,Mar-09,Oct-09,"00, 14-Mar-2009",11
14/03/2009,9,11,AlbionStNorth,3,Saturday,14-Mar-09,3,2009,14,Saturday/14-Mar-2009,Mar-09,Oct-09,"00, 14-Mar-2009",11
14/03/2009,2,11,AlbionStNorth,4,Saturday,14-Mar-09,3,2009,14,Saturday/14-Mar-2009,Mar-09,Oct-09,"00, 14-Mar-2009",11
14/03/2009,15,11,AlbionStNorth,5,Saturday,14-Mar-09,3,2009,14,Saturday/14-Mar-2009,Mar-09,Oct-09,"00, 14-Mar-2009",11
14/03/2009,26,11,AlbionStNorth,6,Saturday,14-Mar-09,3,2009,14,Saturday/14-Mar-2009,Mar-09,Oct-09,"00, 14-Mar-2009",11
14/03/2009,106,11,AlbionStNorth,7,Saturday,14-Mar-09,3,2009,14,Saturday/14-Mar-2009,Mar-09,Oct-09,"00, 14-Mar-2009",11
14/03/2009,301,11,AlbionStNorth,8,Saturday,14-Mar-09,3,2009,14,Saturday/14-Mar-2009,Mar-09,Oct-09,"00, 14-Mar-2009",11
14/03/2009,902,11,AlbionStNorth,9,Saturday,14-Mar-09,3,2009,14,Saturday/14-Mar-2009,Mar-09,Oct-09,"00, 14-Mar-2009",11
14/03/2009,1592,11,AlbionStNorth,10,Saturday,14-Mar-09,3,2009,14,Saturday/14-Mar-2009,Mar-09,Oct-09,"00, 14-Mar-2009",11
14/03/2009,3647,11,AlbionStNorth,11,Saturday,14-Mar-09,3,2009,14,Saturday/14-Mar-2009,Mar-09,Oct-09,"00, 14-Mar-2009",11
14/03/2009,4136,11,AlbionStNorth,12,Saturday,14-Mar-09,3,2009,14,Saturday/14-Mar-2009,Mar-09,Oct-09,"00, 14-Mar-2009",11
14/03/2009,3230,11,AlbionStNorth,13,Saturday,14-Mar-09,3,2009,14,Saturday/14-Mar-2009,Mar-09,Oct-09,"00, 14-Mar-2009",11
14/03/2009,3601,11,AlbionStNorth,14,Saturday,14-Mar-09,3,2009,14,Saturday/14-Mar-2009,Mar-09,Oct-09,"00, 14-Mar-2009",11
14/03/2009,3343,11,AlbionStNorth,15,Saturday,14-Mar-09,3,2009,14,Saturday/14-Mar-2009,Mar-09,Oct-09,"00, 14-Mar-2009",11
14/03/2009,2649,11,AlbionStNorth,16,Saturday,14-Mar-09,3,2009,14,Saturday/14-Mar-2009,Mar-09,Oct-09,"00, 14-Mar-2009",11
14/03/2009,1960,11,AlbionStNorth,17,Saturday,14-Mar-09,3,2009,14,Saturday/14-Mar-2009,Mar-09,Oct-09,"00, 14-Mar-2009",11
14/03/2009,677,11,AlbionStNorth,18,Saturday,14-Mar-09,3,2009,14,Saturday/14-Mar-2009,Mar-09,Oct-09,"00, 14-Mar-2009",11
14/03/2009,251,11,AlbionStNorth,19,Saturday,14-Mar-09,3,2009,14,Saturday/14-Mar-2009,Mar-09,Oct-09,"00, 14-Mar-2009",11
14/03/2009,212,11,AlbionStNorth,20,Saturday,14-Mar-09,3,2009,14,Saturday/14-Mar-2009,Mar-09,Oct-09,"00, 14-Mar-2009",11
14/03/2009,175,11,AlbionStNorth,21,Saturday,14-Mar-09,3,2009,14,Saturday/14-Mar-2009,Mar-09,Oct-09,"00, 14-Mar-2009",11
14/03/2009,237,11,AlbionStNorth,22,Saturday,14-Mar-09,3,2009,14,Saturday/14-Mar-2009,Mar-09,Oct-09,"00, 14-Mar-2009",11
14/03/2009,145,11,AlbionStNorth,23,Saturday,14-Mar-09,3,2009,14,Saturday/14-Mar-2009,Mar-09,Oct-09,"00, 14-Mar-2009",11
14/03/2009,180,11,AlbionStSouth,0,Saturday,14-Mar-09,3,2009,14,Saturday/14-Mar-2009,Mar-09,Oct-09,"00, 14-Mar-2009",11
14/03/2009,91,11,AlbionStSouth,1,Saturday,14-Mar-09,3,2009,14,Saturday/14-Mar-2009,Mar-09,Oct-09,"00, 14-Mar-2009",11
14/03/2009,108,11,AlbionStSouth,2,Saturday,14-Mar-09,3,2009,14,Saturday/14-Mar-2009,Mar-09,Oct-09,"00, 14-Mar-2009",11
14/03/2009,90,11,AlbionStSouth,3,Saturday,14-Mar-09,3,2009,14,Saturday/14-Mar-2009,Mar-09,Oct-09,"00, 14-Mar-2009",11
14/03/2009,22,11,AlbionStSouth,4,Saturday,14-Mar-09,3,2009,14,Saturday/14-Mar-2009,Mar-09,Oct-09,"00, 14-Mar-2009",11
14/03/2009,75,11,AlbionStSouth,5,Saturday,14-Mar-09,3,2009,14,Saturday/14-Mar-2009,Mar-09,Oct-09,"00, 14-Mar-2009",11
14/03/2009,91,11,AlbionStSouth,6,Saturday,14-Mar-09,3,2009,14,Saturday/14-Mar-2009,Mar-09,Oct-09,"00, 14-Mar-2009",11
14/03/2009,121,11,AlbionStSouth,7,Saturday,14-Mar-09,3,2009,14,Saturday/14-Mar-2009,Mar-09,Oct-09,"00, 14-Mar-2009",11
14/03/2009,333,11,AlbionStSouth,8,Saturday,14-Mar-09,3,2009,14,Saturday/14-Mar-2009,Mar-09,Oct-09,"00, 14-Mar-2009",11
14/03/2009,1188,11,AlbionStSouth,9,Saturday,14-Mar-09,3,2009,14,Saturday/14-Mar-2009,Mar-09,Oct-09,"00, 14-Mar-2009",11
14/03/2009,2927,11,AlbionStSouth,10,Saturday,14-Mar-09,3,2009,14,Saturday/14-Mar-2009,Mar-09,Oct-09,"00, 14-Mar-2009",11
14/03/2009,6407,11,AlbionStSouth,11,Saturday,14-Mar-09,3,2009,14,Saturday/14-Mar-2009,Mar-09,Oct-09,"00, 14-Mar-2009",11
14/03/2009,7284,11,AlbionStSouth,12,Saturday,14-Mar-09,3,2009,14,Saturday/14-Mar-2009,Mar-09,Oct-09,"00, 14-Mar-2009",11
14/03/2009,5848,11,AlbionStSouth,13,Saturday,14-Mar-09,3,2009,14,Saturday/14-Mar-2009,Mar-09,Oct-09,"00, 14-Mar-2009",11
14/03/2009,7429,11,AlbionStSouth,14,Saturday,14-Mar-09,3,2009,14,Saturday/14-Mar-2009,Mar-09,Oct-09,"00, 14-Mar-2009",11
14/03/2009,7164,11,AlbionStSouth,15,Saturday,14-Mar-09,3,2009,14,Saturday/14-Mar-2009,Mar-09,Oct-09,"00, 14-Mar-2009",11
14/03/2009,4978,11,AlbionStSouth,16,Saturday,14-Mar-09,3,2009,14,Saturday/14-Mar-2009,Mar-09,Oct-09,"00, 14-Mar-2009",11
14/03/2009,3347,11,AlbionStSouth,17,Saturday,14-Mar-09,3,2009,14,Saturday/14-Mar-2009,Mar-09,Oct-09,"00, 14-Mar-2009",11
14/03/2009,1178,11,AlbionStSouth,18,Saturday,14-Mar-09,3,2009,14,Saturday/14-Mar-2009,Mar-09,Oct-09,"00, 14-Mar-2009",11
14/03/2009,431,11,AlbionStSouth,19,Saturday,14-Mar-09,3,2009,14,Saturday/14-Mar-2009,Mar-09,Oct-09,"00, 14-Mar-2009",11
14/03/2009,382,11,AlbionStSouth,20,Saturday,14-Mar-09,3,2009,14,Saturday/14-Mar-2009,Mar-09,Oct-09,"00, 14-Mar-2009",11
14/03/2009,314,11,AlbionStSouth,21,Saturday,14-Mar-09,3,2009,14,Saturday/14-Mar-2009,Mar-09,Oct-09,"00, 14-Mar-2009",11
14/03/2009,416,11,AlbionStSouth,22,Saturday,14-Mar-09,3,2009,14,Saturday/14-Mar-2009,Mar-09,Oct-09,"00, 14-Mar-2009",11
14/03/2009,392,11,AlbionStSouth,23,Saturday,14-Mar-09,3,2009,14,Saturday/14-Mar-2009,Mar-09,Oct-09,"00, 14-Mar-2009",11
14/03/2009,59,11,CommercialStLush,0,Saturday,14-Mar-09,3,2009,14,Saturday/14-Mar-2009,Mar-09,Oct-09,"00, 14-Mar-2009",11
14/03/2009,21,11,CommercialStLush,1,Saturday,14-Mar-09,3,2009,14,Saturday/14-Mar-2009,Mar-09,Oct-09,"00, 14-Mar-2009",11
14/03/2009,13,11,CommercialStLush,2,Saturday,14-Mar-09,3,2009,14,Saturday/14-Mar-2009,Mar-09,Oct-09,"00, 14-Mar-2009",11
14/03/2009,19,11,CommercialStLush,3,Saturday,14-Mar-09,3,2009,14,Saturday/14-Mar-2009,Mar-09,Oct-09,"00, 14-Mar-2009",11
14/03/2009,19,11,CommercialStLush,4,Saturday,14-Mar-09,3,2009,14,Saturday/14-Mar-2009,Mar-09,Oct-09,"00, 14-Mar-2009",11
14/03/2009,14,11,CommercialStLush,5,Saturday,14-Mar-09,3,2009,14,Saturday/14-Mar-2009,Mar-09,Oct-09,"00, 14-Mar-2009",11
14/03/2009,54,11,CommercialStLush,6,Saturday,14-Mar-09,3,2009,14,Saturday/14-Mar-2009,Mar-09,Oct-09,"00, 14-Mar-2009",11
14/03/2009,106,11,CommercialStLush,7,Saturday,14-Mar-09,3,2009,14,Saturday/14-Mar-2009,Mar-09,Oct-09,"00, 14-Mar-2009",11
14/03/2009,436,11,CommercialStLush,8,Saturday,14-Mar-09,3,2009,14,Saturday/14-Mar-2009,Mar-09,Oct-09,"00, 14-Mar-2009",11
14/03/2009,1414,11,CommercialStLush,9,Saturday,14-Mar-09,3,2009,14,Saturday/14-Mar-2009,Mar-09,Oct-09,"00, 14-Mar-2009",11
14/03/2009,2934,11,CommercialStLush,10,Saturday,14-Mar-09,3,2009,14,Saturday/14-Mar-2009,Mar-09,Oct-09,"00, 14-Mar-2009",11
14/03/2009,4748,11,CommercialStLush,11,Saturday,14-Mar-09,3,2009,14,Saturday/14-Mar-2009,Mar-09,Oct-09,"00, 14-Mar-2009",11
14/03/2009,6525,11,CommercialStLush,12,Saturday,14-Mar-09,3,2009,14,Saturday/14-Mar-2009,Mar-09,Oct-09,"00, 14-Mar-2009",11
14/03/2009,7937,11,CommercialStLush,13,Saturday,14-Mar-09,3,2009,14,Saturday/14-Mar-2009,Mar-09,Oct-09,"00, 14-Mar-2009",11
14/03/2009,8445,11,CommercialStLush,14,Saturday,14-Mar-09,3,2009,14,Saturday/14-Mar-2009,Mar-09,Oct-09,"00, 14-Mar-2009",11
14/03/2009,7852,11,CommercialStLush,15,Saturday,14-Mar-09,3,2009,14,Saturday/14-Mar-2009,Mar-09,Oct-09,"00, 14-Mar-2009",11
14/03/2009,5579,11,CommercialStLush,16,Saturday,14-Mar-09,3,2009,14,Saturday/14-Mar-2009,Mar-09,Oct-09,"00, 14-Mar-2009",11
14/03/2009,2645,11,CommercialStLush,17,Saturday,14-Mar-09,3,2009,14,Saturday/14-Mar-2009,Mar-09,Oct-09,"00, 14-Mar-2009",11
14/03/2009,423,11,CommercialStLush,18,Saturday,14-Mar-09,3,2009,14,Saturday/14-Mar-2009,Mar-09,Oct-09,"00, 14-Mar-2009",11
14/03/2009,165,11,CommercialStLush,19,Saturday,14-Mar-09,3,2009,14,Saturday/14-Mar-2009,Mar-09,Oct-09,"00, 14-Mar-2009",11
14/03/2009,121,11,CommercialStLush,20,Saturday,14-Mar-09,3,2009,14,Saturday/14-Mar-2009,Mar-09,Oct-09,"00, 14-Mar-2009",11
14/03/2009,107,11,CommercialStLush,21,Saturday,14-Mar-09,3,2009,14,Saturday/14-Mar-2009,Mar-09,Oct-09,"00, 14-Mar-2009",11
14/03/2009,115,11,CommercialStLush,22,Saturday,14-Mar-09,3,2009,14,Saturday/14-Mar-2009,Mar-09,Oct-09,"00, 14-Mar-2009",11
14/03/2009,89,11,CommercialStLush,23,Saturday,14-Mar-09,3,2009,14,Saturday/14-Mar-2009,Mar-09,Oct-09,"00, 14-Mar-2009",11
14/03/2009,89,11,Headrow,0,Saturday,14-Mar-09,3,2009,14,Saturday/14-Mar-2009,Mar-09,Oct-09,"00, 14-Mar-2009",11
14/03/2009,45,11,Headrow,1,Saturday,14-Mar-09,3,2009,14,Saturday/14-Mar-2009,Mar-09,Oct-09,"00, 14-Mar-2009",11
14/03/2009,28,11,Headrow,2,Saturday,14-Mar-09,3,2009,14,Saturday/14-Mar-2009,Mar-09,Oct-09,"00, 14-Mar-2009",11
14/03/2009,25,11,Headrow,3,Saturday,14-Mar-09,3,2009,14,Saturday/14-Mar-2009,Mar-09,Oct-09,"00, 14-Mar-2009",11
14/03/2009,17,11,Headrow,4,Saturday,14-Mar-09,3,2009,14,Saturday/14-Mar-2009,Mar-09,Oct-09,"00, 14-Mar-2009",11
14/03/2009,19,11,Headrow,5,Saturday,14-Mar-09,3,2009,14,Saturday/14-Mar-2009,Mar-09,Oct-09,"00, 14-Mar-2009",11
14/03/2009,21,11,Headrow,6,Saturday,14-Mar-09,3,2009,14,Saturday/14-Mar-2009,Mar-09,Oct-09,"00, 14-Mar-2009",11
14/03/2009,36,11,Headrow,7,Saturday,14-Mar-09,3,2009,14,Saturday/14-Mar-2009,Mar-09,Oct-09,"00, 14-Mar-2009",11
14/03/2009,110,11,Headrow,8,Saturday,14-Mar-09,3,2009,14,Saturday/14-Mar-2009,Mar-09,Oct-09,"00, 14-Mar-2009",11
14/03/2009,373,11,Headrow,9,Saturday,14-Mar-09,3,2009,14,Saturday/14-Mar-2009,Mar-09,Oct-09,"00, 14-Mar-2009",11
14/03/2009,633,11,Headrow,10,Saturday,14-Mar-09,3,2009,14,Saturday/14-Mar-2009,Mar-09,Oct-09,"00, 14-Mar-2009",11
14/03/2009,986,11,Headrow,11,Saturday,14-Mar-09,3,2009,14,Saturday/14-Mar-2009,Mar-09,Oct-09,"00, 14-Mar-2009",11
14/03/2009,1348,11,Headrow,12,Saturday,14-Mar-09,3,2009,14,Saturday/14-Mar-2009,Mar-09,Oct-09,"00, 14-Mar-2009",11
14/03/2009,1541,11,Headrow,13,Saturday,14-Mar-09,3,2009,14,Saturday/14-Mar-2009,Mar-09,Oct-09,"00, 14-Mar-2009",11
14/03/2009,1635,11,Headrow,14,Saturday,14-Mar-09,3,2009,14,Saturday/14-Mar-2009,Mar-09,Oct-09,"00, 14-Mar-2009",11
14/03/2009,1501,11,Headrow,15,Saturday,14-Mar-09,3,2009,14,Saturday/14-Mar-2009,Mar-09,Oct-09,"00, 14-Mar-2009",11
14/03/2009,1343,11,Headrow,16,Saturday,14-Mar-09,3,2009,14,Saturday/14-Mar-2009,Mar-09,Oct-09,"00, 14-Mar-2009",11
14/03/2009,802,11,Headrow,17,Saturday,14-Mar-09,3,2009,14,Saturday/14-Mar-2009,Mar-09,Oct-09,"00, 14-Mar-2009",11
14/03/2009,382,11,Headrow,18,Saturday,14-Mar-09,3,2009,14,Saturday/14-Mar-2009,Mar-09,Oct-09,"00, 14-Mar-2009",11
14/03/2009,286,11,Headrow,19,Saturday,14-Mar-09,3,2009,14,Saturday/14-Mar-2009,Mar-09,Oct-09,"00, 14-Mar-2009",11
14/03/2009,185,11,Headrow,20,Saturday,14-Mar-09,3,2009,14,Saturday/14-Mar-2009,Mar-09,Oct-09,"00, 14-Mar-2009",11
14/03/2009,284,11,Headrow,21,Saturday,14-Mar-09,3,2009,14,Saturday/14-Mar-2009,Mar-09,Oct-09,"00, 14-Mar-2009",11
14/03/2009,216,11,Headrow,22,Saturday,14-Mar-09,3,2009,14,Saturday/14-Mar-2009,Mar-09,Oct-09,"00, 14-Mar-2009",11
