"Date","InCount","outlier"
"2010-03-23","160740",2
"2011-03-23","159118",2
"2012-03-23","151116",2
"2013-03-23","142161",2
"2014-03-23","102485",2
"2015-03-23","119601",2
"2016-03-23","130771",2
"2010-04-23","174109",2
"2011-04-23","190477",2
"2012-04-23","123223",2
"2013-04-23","157140",2
"2014-04-23","143799",2
"2015-04-23","149079",2
"2016-04-23","192287",2
"2010-05-23","94253",2
"2011-05-23","110639",2
"2012-05-23","160396",2
"2013-05-23","135939",2
"2014-05-23","144099",2
"2015-05-23","202972",2
"2016-05-23","131389",2
"2010-06-23","139409",2
"2011-06-23","125632",2
"2012-06-23","194577",2
"2013-06-23","95794",2
"2014-06-23","145226",2
"2015-06-23","136387",2
"2016-06-23","147749",2
"2009-07-23","186926",2
"2010-07-23","181824",2
"2011-07-23","202079",2
"2012-07-23","149830",2
"2013-07-23","120983",2
"2014-07-23","146999",2
"2015-07-23","158991",2
"2016-07-23","189926",2
"2009-08-23","89947",2
"2010-08-23","145629",2
"2011-08-23","142375",2
"2012-08-23","146283",2
"2013-08-23","145840",2
"2014-08-23","161458",2
"2015-08-23","106167",2
"2016-08-23","177140",2
"2009-09-23","169045",2
"2010-09-23","167717",2
"2011-09-23","162287",2
"2012-09-23","94065",2
"2013-09-23","123552",2
"2014-09-23","158697",2
"2015-09-23","151205",2
"2016-09-23","208791",2
"2009-10-23","202879",2
"2010-10-23","249171",2
"2011-10-23","98570",2
"2012-10-23","146428",2
"2013-10-23","125046",2
"2014-10-23","149531",2
"2015-10-23","165419",2
"2016-10-23","137904",2
"2009-11-23","170731",2
"2010-11-23","153599",2
"2011-11-23","169490",2
"2012-11-23","159265",2
"2013-11-23","232171",2
"2014-11-23","150384",2
"2015-11-23","138671",2
"2016-11-23","160197",2
"2009-12-23","348281",1
"2010-12-23","278048",1
"2011-12-23","259926",1
"2012-12-23","182877",2
"2013-12-23","196525",2
"2014-12-23","217316",2
"2015-12-23","222370",2
"2016-12-23","230240",2
"2010-01-24","90787",2
"2011-01-24","140644",2
"2012-01-24","113434",2
"2013-01-24","125828",2
"2014-01-24","117777",2
"2015-01-24","177274",2
"2016-01-24","92723",2
"2017-01-24","129532",2
"2010-02-24","133437",2
"2011-02-24","188319",2
"2012-02-24","153234",2
"2013-02-24","83655",2
"2014-02-24","133886",2
"2015-02-24","121582",2
"2016-02-24","134872",2
"2017-02-24","169048",2
"2010-03-24","144969",2
"2011-03-24","151252",2
"2012-03-24","241898",2
"2013-03-24","122737",2
"2014-03-24","131361",2
"2015-03-24","116994",2
"2016-03-24","156006",2
"2010-04-24","287143",1
"2011-04-24","32579",1
"2012-04-24","144277",2
"2013-04-24","132968",2
"2014-04-24","146982",2
"2015-04-24","170336",2
"2016-04-24","89287",2
"2010-05-24","150365",2
"2011-05-24","144150",2
"2012-05-24","168885",2
"2013-05-24","126486",2
"2014-05-24","180421",2
"2015-05-24","107243",2
"2016-05-24","137103",2
"2010-06-24","166355",2
"2011-06-24","173303",2
"2012-06-24","94580",2
"2013-06-24","129068",2
"2014-06-24","133137",2
"2015-06-24","140398",2
"2016-06-24","152671",2
"2009-07-24","193942",2
"2010-07-24","218282",2
"2011-07-24","86513",2
"2012-07-24","141898",2
"2013-07-24","130388",2
"2014-07-24","148708",2
"2015-07-24","161633",2
"2016-07-24","101563",2
"2009-08-24","161927",2
"2010-08-24","153047",2
"2011-08-24","153444",2
"2012-08-24","156634",2
"2013-08-24","160684",2
"2014-08-24","87096",2
"2015-08-24","146087",2
"2016-08-24","169371",2
"2009-09-24","184590",2
"2010-09-24","173634",2
"2011-09-24","240273",2
"2012-09-24","110491",2
"2013-09-24","128686",2
"2014-09-24","160796",2
"2015-09-24","149836",2
"2016-09-24","262773",1
"2009-10-24","263021",1
"2010-10-24","118386",2
"2011-10-24","176825",2
"2012-10-24","143286",2
"2013-10-24","143551",2
"2014-10-24","166253",2
"2015-10-24","214433",2
"2016-10-24","189782",2
"2009-11-24","169037",2
"2010-11-24","160388",2
"2011-11-24","179433",2
"2012-11-24","239806",2
"2013-11-24","130274",2
"2014-11-24","152370",2
"2015-11-24","134810",2
"2016-11-24","168914",2
"2009-12-24","220690",2
"2010-12-24","214427",2
"2011-12-24","192990",2
"2012-12-24","185350",2
"2013-12-24","180633",2
"2014-12-24","188432",2
"2015-12-24","183347",2
"2016-12-24","174356",2
"2010-01-25","146508",2
"2011-01-25","127326",2
"2012-01-25","138174",2
"2013-01-25","137600",2
"2014-01-25","158692",2
"2015-01-25","85406",2
"2016-01-25","148610",2
"2017-01-25","131428",2
"2010-02-25","144555",2
"2011-02-25","199962",2
"2012-02-25","210121",2
"2013-02-25","129079",2
"2014-02-25","133511",2
"2015-02-25","137602",2
"2016-02-25","142337",2
"2017-02-25","184468",2
"2010-03-25","165348",2
"2011-03-25","179608",2
"2012-03-25","109572",2
"2013-03-25","148217",2
"2014-03-25","134418",2
"2015-03-25","135220",2
"2016-03-25","156016",2
"2010-04-25","94166",2
"2011-04-25","110052",2
"2012-04-25","98483",2
"2013-04-25","136181",2
"2014-04-25","150669",2
"2015-04-25","206521",2
"2016-04-25","124665",2
"2010-05-25","136980",2
"2011-05-25","135898",2
"2012-05-25","181082",2
"2013-05-25","236576",2
"2014-05-25","111888",2
"2015-05-25","126478",2
"2016-05-25","130121",2
"2010-06-25","172530",2
"2011-06-25","224125",2
"2012-06-25","139652",2
"2013-06-25","140753",2
"2014-06-25","144077",2
"2015-06-25","146784",2
"2016-06-25","186211",2
"2009-07-25","230078",2
"2010-07-25","101858",2
"2011-07-25","143920",2
"2012-07-25","139011",2
"2013-07-25","135451",2
"2014-07-25","158489",2
"2015-07-25","180627",2
"2016-07-25","163594",2
"2009-08-25","196043",2
"2010-08-25","184067",2
"2011-08-25","157127",2
"2012-08-25","164667",2
"2013-08-25","103684",2
"2014-08-25","85458",2
"2015-08-25","161401",2
"2016-08-25","147610",2
"2009-09-25","192134",2
"2010-09-25","285253",1
"2011-09-25","103866",2
"2012-09-25","122618",2
"2013-09-25","136221",2
"2014-09-25","155935",2
"2015-09-25","172183",2
"2016-09-25","129549",2
"2009-10-25","125444",2
"2010-10-25","215323",2
"2011-10-25","172305",2
"2012-10-25","159276",2
"2013-10-25","148746",2
"2014-10-25","229866",2
"2015-10-25","118633",2
"2016-10-25","193662",2
"2009-11-25","174054",2
"2010-11-25","159864",2
"2011-11-25","187239",2
"2012-11-25","112173",2
"2013-11-25","135210",2
"2014-11-25","154353",2
"2015-11-25","151315",2
"2016-11-25","256095",1
"2009-12-25","1920",1
"2010-12-25","2972",1
"2011-12-25","2525",1
"2012-12-25","2913",1
"2013-12-25","3563",1
"2014-12-25","4319",1
"2015-12-25","6636",1
"2016-12-25","5319",1
"2010-01-26","160423",2
"2011-01-26","133475",2
"2012-01-26","137187",2
"2013-01-26","164929",2
"2014-01-26","68486",2
"2015-01-26","132197",2
"2016-01-26","128663",2
"2017-01-26","121516",2
"2010-02-26","151734",2
"2011-02-26","201614",2
"2012-02-26","86559",2
"2013-02-26","135843",2
"2014-02-26","142903",2
"2015-02-26","123896",2
"2016-02-26","159159",2
"2017-02-26","98248",2
"2010-03-26","182439",2
"2011-03-26","250162",2
"2012-03-26","153070",2
"2013-03-26","157821",2
"2014-03-26","158552",2
"2015-03-26","119046",2
"2016-03-26","171298",2
"2010-04-26","148539",2
"2011-04-26","127756",2
"2012-04-26","127826",2
"2013-04-26","170141",2
"2014-04-26","203277",2
"2015-04-26","107086",2
"2016-04-26","120070",2
"2010-05-26","140094",2
"2011-05-26","143322",2
"2012-05-26","223191",2
"2013-05-26","127561",2
"2014-05-26","147873",2
"2015-05-26","163706",2
"2016-05-26","141116",2
"2010-06-26","247886",2
"2011-06-26","88683",2
"2012-06-26","155763",2
"2013-06-26","135559",2
"2014-06-26","142175",2
"2015-06-26","152091",2
"2016-06-26","102241",2
"2009-07-26","93113",2
"2010-07-26","142700",2
"2011-07-26","158687",2
"2012-07-26","145830",2
"2013-07-26","140400",2
"2014-07-26","186326",2
"2015-07-26","84972",2
"2016-07-26","163132",2
"2009-08-26","166348",2
"2010-08-26","170791",2
"2011-08-26","152835",2
"2012-08-26","84473",2
"2013-08-26","99037",2
"2014-08-26","147477",2
"2015-08-26","163484",2
"2016-08-26","183092",2
"2009-09-26","298149",1
"2010-09-26","120536",2
"2011-09-26","160558",2
"2012-09-26","138270",2
"2013-09-26","135728",2
"2014-09-26","174518",2
"2015-09-26","224394",2
"2016-09-26","150598",2
"2009-10-26","218685",2
"2010-10-26","183027",2
"2011-10-26","176978",2
"2012-10-26","169446",2
"2013-10-26","220491",2
"2014-10-26","118770",2
"2015-10-26","165158",2
"2016-10-26","190707",2
"2009-11-26","205526",2
"2010-11-26","211953",2
"2011-11-26","321231",1
"2012-11-26","126557",2
"2013-11-26","138158",2
"2014-11-26","143491",2
"2015-11-26","151586",2
"2016-11-26","271269",1
"2009-12-26","232427",2
"2010-12-26","139955",2
"2011-12-26","228351",2
"2012-12-26","179750",2
"2013-12-26","203632",2
"2014-12-26","199572",2
"2015-12-26","180858",2
"2016-12-26","202347",2
"2010-01-27","146988",2
"2011-01-27","142334",2
"2012-01-27","151585",2
"2013-01-27","91162",2
"2014-01-27","120201",2
"2015-01-27","124415",2
"2016-01-27","136807",2
"2017-01-27","139196",2
"2010-02-27","264498",1
"2011-02-27","82903",2
"2012-02-27","118988",2
"2013-02-27","155105",2
"2014-02-27","144204",2
"2015-02-27","165274",2
"2016-02-27","209260",2
"2017-02-27","131791",2
"2010-03-27","285191",1
"2011-03-27","103409",2
"2012-03-27","163697",2
"2013-03-27","144759",2
"2014-03-27","146817",2
"2015-03-27","151935",2
"2016-03-27","41098",1
"2010-04-27","168892",2
"2011-04-27","170080",2
"2012-04-27","161275",2
"2013-04-27","239099",2
"2014-04-27","104200",2
"2015-04-27","139401",2
"2016-04-27","122948",2
"2010-05-27","162385",2
"2011-05-27","178214",2
"2012-05-27","104154",2
"2013-05-27","145383",2
"2014-05-27","181158",2
"2015-05-27","162431",2
"2016-05-27","162294",2
"2010-06-27","85014",2
"2011-06-27","134631",2
"2012-06-27","143423",2
"2013-06-27","125028",2
"2014-06-27","148338",2
"2015-06-27","200153",2
"2016-06-27","141688",2
"2009-07-27","184496",2
"2010-07-27","159688",2
"2011-07-27","152604",2
"2012-07-27","165189",2
"2013-07-27","166780",2
"2014-07-27","109176",2
"2015-07-27","143707",2
"2016-07-27","171959",2
"2009-08-27","192371",2
"2010-08-27","203684",2
"2011-08-27","188019",2
"2012-08-27","87822",2
"2013-08-27","146447",2
"2014-08-27","145673",2
"2015-08-27","168288",2
"2016-08-27","189853",2
"2009-09-27","121518",2
"2010-09-27","157409",2
"2011-09-27","156233",2
"2012-09-27","151805",2
"2013-09-27","153816",2
"2014-09-27","232271",2
"2015-09-27","118688",2
"2016-09-27","186237",2
"2009-10-27","224990",2
"2010-10-27","220239",2
"2011-10-27","163201",2
"2012-10-27","206625",2
"2013-10-27","97218",2
"2014-10-27","185506",2
"2015-10-27","169871",2
"2016-10-27","199177",2
"2009-11-27","241413",2
"2010-11-27","300810",1
"2011-11-27","157172",2
"2012-11-27","128481",2
"2013-11-27","140628",2
"2014-11-27","147459",2
"2015-11-27","244910",2
"2016-11-27","153169",2
"2009-12-27","197312",2
"2010-12-27","244387",2
"2011-12-27","273155",1
"2012-12-27","225774",2
"2013-12-27","202492",2
"2014-12-27","209672",2
"2015-12-27","135631",2
"2016-12-27","187868",2
"2010-01-28","164523",2
"2011-01-28","162924",2
"2012-01-28","251890",1
"2013-01-28","127865",2
"2014-01-28","111001",2
"2015-01-28","104424",2
"2016-01-28","137900",2
"2017-01-28","181252",2
"2010-02-28","96865",2
"2011-02-28","137741",2
"2012-02-28","149670",2
"2013-02-28","168174",2
"2014-02-28","162780",2
"2015-02-28","225981",2
"2016-02-28","111018",2
"2017-02-28","126605",2
"2010-03-28","103673",2
"2011-03-28","146433",2
"2012-03-28","147123",2
"2013-03-28","209270",2
"2014-03-28","166912",2
"2015-03-28","180881",2
"2016-03-28","103315",2
"2010-04-28","160505",2
"2011-04-28","199749",2
"2012-04-28","204726",2
"2013-04-28","105257",2
"2014-04-28","149934",2
"2015-04-28","131879",2
"2016-04-28","123726",2
"2010-05-28","199721",2
"2011-05-28","224284",2
"2012-05-28","160230",2
"2013-05-28","158847",2
"2014-05-28","142008",2
"2015-05-28","171394",2
"2016-05-28","214872",2
"2010-06-28","158471",2
"2011-06-28","137955",2
"2012-06-28","129010",2
"2013-06-28","131008",2
"2014-06-28","209480",2
"2015-06-28","100708",2
"2016-06-28","131750",2
"2009-07-28","178183",2
"2010-07-28","148067",2
"2011-07-28","166989",2
"2012-07-28","176607",2
"2013-07-28","81660",2
"2014-07-28","137686",2
"2015-07-28","145050",2
"2016-07-28","144829",2
"2009-08-28","189992",2
"2010-08-28","221117",2
"2011-08-28","85468",2
"2012-08-28","165429",2
"2013-08-28","136819",2
"2014-08-28","152483",2
"2015-08-28","167107",2
"2016-08-28","120489",2
"2009-09-28","179921",2
"2010-09-28","167415",2
"2011-09-28","153317",2
"2012-09-28","162430",2
"2013-09-28","224593",2
"2014-09-28","120445",2
"2015-09-28","137429",2
"2016-09-28","179623",2
"2009-10-28","241522",2
"2010-10-28","215259",2
"2011-10-28","207989",2
"2012-10-28","96938",2
"2013-10-28","125635",2
"2014-10-28","177794",2
"2015-10-28","142258",2
"2016-10-28","222314",2
"2009-11-28","418353",1
"2010-11-28","147257",2
"2011-11-28","185281",2
"2012-11-28","147328",2
"2013-11-28","147830",2
"2014-11-28","226323",2
"2015-11-28","261792",1
"2016-11-28","169839",2
"2009-12-28","303713",1
"2010-12-28","225251",2
"2011-12-28","266772",1
"2012-12-28","196864",2
"2013-12-28","209926",2
"2014-12-28","113764",2
"2015-12-28","146880",2
"2016-12-28","203348",2
"2010-01-29","181779",2
"2011-01-29","262870",1
"2012-01-29","93136",2
"2013-01-29","134489",2
"2014-01-29","115190",2
"2015-01-29","102523",2
"2016-01-29","148168",2
"2017-01-29","99108",2
"2012-02-29","147233",2
"2016-02-29","134018",2
"2010-03-29","131919",2
"2011-03-29","135619",2
"2012-03-29","156593",2
"2013-03-29","278870",1
"2014-03-29","234603",2
"2015-03-29","80075",2
"2016-03-29","138466",2
"2010-04-29","152235",2
"2011-04-29","95435",2
"2012-04-29","59191",2
"2013-04-29","137845",2
"2014-04-29","155107",2
"2015-04-29","131067",2
"2016-04-29","142161",2
"2010-05-29","224441",2
"2011-05-29","89648",2
"2012-05-29","163631",2
"2013-05-29","143810",2
"2014-05-29","159313",2
"2015-05-29","172365",2
"2016-05-29","118549",2
"2010-06-29","145411",2
"2011-06-29","127749",2
"2012-06-29","165161",2
"2013-06-29","214285",2
"2014-06-29","107895",2
"2015-06-29","135154",2
"2016-06-29","123616",2
"2009-07-29","164966",2
"2010-07-29","177003",2
"2011-07-29","183244",2
"2012-07-29","80514",2
"2013-07-29","117408",2
"2014-07-29","141536",2
"2015-07-29","155658",2
"2016-07-29","177178",2
"2009-08-29","245957",2
"2010-08-29","106193",2
"2011-08-29","104582",2
"2012-08-29","128268",2
"2013-08-29","148174",2
"2014-08-29","157238",2
"2015-08-29","190950",2
"2016-08-29","127431",2
"2009-09-29","173788",2
"2010-09-29","152103",2
"2011-09-29","150689",2
"2012-09-29","226490",2
"2013-09-29","91460",2
"2014-09-29","152096",2
"2015-09-29","154619",2
"2016-09-29","168254",2
"2009-10-29","242904",2
"2010-10-29","261655",1
"2011-10-29","224680",2
"2012-10-29","157556",2
"2013-10-29","152186",2
"2014-10-29","192020",2
"2015-10-29","172274",2
"2016-10-29","251241",2
"2009-11-29","140489",2
"2010-11-29","122449",2
"2011-11-29","158390",2
"2012-11-29","159649",2
"2013-11-29","186181",2
"2014-11-29","316408",1
"2015-11-29","126733",2
"2016-11-29","157157",2
"2009-12-29","328420",1
"2010-12-29","255028",1
"2011-12-29","193166",2
"2012-12-29","172285",2
"2013-12-29","106412",2
"2014-12-29","177914",2
"2015-12-29","197362",2
"2016-12-29","195740",2
"2010-01-30","298974",1
"2011-01-30","97310",2
"2012-01-30","141644",2
"2013-01-30","116458",2
"2014-01-30","120678",2
"2015-01-30","139257",2
"2016-01-30","188660",2
"2017-01-30","138987",2
"2010-03-30","140228",2
"2011-03-30","134328",2
"2012-03-30","170398",2
"2013-03-30","308549",1
"2014-03-30","102894",2
"2015-03-30","133713",2
"2016-03-30","142380",2
"2010-04-30","202579",2
"2011-04-30","236540",2
"2012-04-30","169721",2
"2013-04-30","149729",2
"2014-04-30","155379",2
"2015-04-30","128554",2
"2016-04-30","203991",2
"2010-05-30","119141",2
"2011-05-30","96424",2
"2012-05-30","160272",2
"2013-05-30","153809",2
"2014-05-30","194438",2
"2015-05-30","214097",2
"2016-05-30","127593",2
"2010-06-30","164136",2
"2011-06-30","185667",2
"2012-06-30","226815",2
"2013-06-30","108394",2
"2014-06-30","153389",2
"2015-06-30","144714",2
"2016-06-30","146592",2
"2009-07-30","166847",2
"2010-07-30","177958",2
"2011-07-30","206729",2
"2012-07-30","140190",2
"2013-07-30","130060",2
"2014-07-30","142854",2
"2015-07-30","152649",2
"2016-07-30","201231",2
"2009-08-30","103665",2
"2010-08-30","119819",2
"2011-08-30","148196",2
"2012-08-30","149391",2
"2013-08-30","160668",2
"2014-08-30","191514",2
"2015-08-30","117503",2
"2016-08-30","173745",2
"2009-09-30","183716",2
"2010-09-30","188848",2
"2011-09-30","170647",2
"2012-09-30","91446",2
"2013-09-30","133769",2
"2014-09-30","164042",2
"2015-09-30","151151",2
"2016-09-30","191029",2
"2009-10-30","272784",1
"2010-10-30","310232",1
"2011-10-30","102598",2
"2012-10-30","164384",2
"2013-10-30","169133",2
"2014-10-30","189308",2
"2015-10-30","193458",2
"2016-10-30","129961",2
"2009-11-30","218397",2
"2010-11-30","128036",2
"2011-11-30","275729",1
"2012-11-30","202496",2
"2013-11-30","339798",1
"2014-11-30","158974",2
"2015-11-30","139701",2
"2016-11-30","172978",2
"2009-12-30","262763",1
"2010-12-30","236691",2
"2011-12-30","212086",2
"2012-12-30","98504",2
"2013-12-30","145793",2
"2014-12-30","168909",2
"2015-12-30","153578",2
"2016-12-30","199110",2
"2010-01-31","114906",2
"2011-01-31","132375",2
"2012-01-31","140466",2
"2013-01-31","136070",2
"2014-01-31",NA,0
"2015-01-31","184862",2
"2016-01-31","92904",2
"2017-01-31","118261",2
"2010-03-31","146682",2
"2011-03-31","148624",2
"2012-03-31","207266",2
"2013-03-31","47178",2
"2014-03-31","133143",2
"2015-03-31","121476",2
"2016-03-31","161877",2
"2010-05-31","143361",2
"2011-05-31","188814",2
"2012-05-31","142456",2
"2013-05-31","186677",2
"2014-05-31","224059",2
"2015-05-31","98342",2
"2016-05-31","153696",2
"2009-07-31","199224",2
"2010-07-31","209718",2
"2011-07-31","88540",2
"2012-07-31","141701",2
"2013-07-31","129400",2
"2014-07-31","153423",2
"2015-07-31","166027",2
"2016-07-31","112436",2
"2009-08-31","130940",2
"2010-08-31","203923",2
"2011-08-31","155587",2
"2012-08-31","180544",2
"2013-08-31","177129",2
"2014-08-31","92691",2
"2015-08-31",NA,0
"2016-08-31","180330",2
"2009-10-31","257603",1
"2010-10-31","107541",2
"2011-10-31","151280",2
"2012-10-31","166014",2
"2013-10-31","179300",2
"2014-10-31","221342",2
"2015-10-31","223070",2
"2016-10-31","181059",2
"2009-12-31","255406",1
"2010-12-31","200376",2
"2011-12-31","172617",2
"2012-12-31","135255",2
"2013-12-31","131078",2
"2014-12-31","152816",2
"2015-12-31","163319",2
"2016-12-31","172309",2
"2017-08-01","166404",2
"2017-08-02","161733",2
"2017-08-03","167907",2
"2017-08-04","174500",2
"2017-08-05","190278",2
"2017-08-06","130911",2
"2017-08-07","160020",2
"2017-08-08","133518",2
"2017-08-09","161530",2
"2017-08-10","169257",2
"2017-08-11","161605",2
"2017-08-12","180673",2
"2017-08-13","105068",2
"2017-08-14","151899",2
"2017-08-15","160907",2
"2017-08-16","160570",2
"2017-08-17","156512",2
"2017-08-18","157278",2
"2017-08-19","176085",2
"2017-08-20","108832",2
"2017-08-21","159595",2
"2017-08-22","157416",2
"2017-08-23","150395",2
"2017-08-24","166589",2
"2017-08-25","182007",2
"2017-08-26","186051",2
"2017-08-27","108124",2
"2017-08-28","111968",2
"2017-08-29","160761",2
"2017-08-30","166540",2
"2017-08-31","165250",2
