"Date","InCount","outlier"
"712","2011-06-28","7140",2
"713","2011-06-29","5692",2
"714","2011-06-30","7509",2
"715","2011-07-01","9455",2
"716","2011-07-02","12901",2
"717","2011-07-03","11066",2
"718","2011-07-04","4073",2
"719","2011-07-05","4459",2
"720","2011-07-06","4774",2
"721","2011-07-07","5619",2
"722","2011-07-08","7569",2
"723","2011-07-09","11239",2
"724","2011-07-10","9955",2
"725","2011-07-11","4127",2
"726","2011-07-12","4565",2
"727","2011-07-13","5021",2
"728","2011-07-14","5531",2
"729","2011-07-15","8871",2
"730","2011-07-16","13403",2
"731","2011-07-17","10270",2
"732","2011-07-18","4063",2
"733","2011-07-19","4791",2
"734","2011-07-20","5759",2
"735","2011-07-21","5754",2
"736","2011-07-22","8836",2
"737","2011-07-23","12064",2
"738","2011-07-24","9834",2
"739","2011-07-25","3884",2
"740","2011-07-26","4500",2
"741","2011-07-27","5788",2
"742","2011-07-28","5580",2
"743","2011-07-29","8785",2
"744","2011-07-30","13317",2
"745","2011-07-31","10596",2
"746","2011-08-01","4641",2
"747","2011-08-02","4300",2
"748","2011-08-03","5125",2
"749","2011-08-04","4536",2
"750","2011-08-05","8857",2
"751","2011-08-06","11810",2
"752","2011-08-07","12380",2
"753","2011-08-08","4570",2
"754","2011-08-09","4452",2
"755","2011-08-10","6232",2
"756","2011-08-11","4350",2
"757","2011-08-12","8016",2
"758","2011-08-13","12022",2
"759","2011-08-14","10101",2
"760","2011-08-15","3866",2
"761","2011-08-16","4365",2
"762","2011-08-17","5291",2
"763","2011-08-18","5428",2
"764","2011-08-19","11816",2
"765","2011-08-20","11123",2
"766","2011-08-21","7669",2
"767","2011-08-22","3630",2
"768","2011-08-23","5200",2
"769","2011-08-24","4660",2
"770","2011-08-25","6064",2
"771","2011-08-26","7621",2
"772","2011-08-27","10017",2
"773","2011-08-28","11483",2
"774","2011-08-29","8093",2
"775","2011-08-30","4033",2
"776","2011-08-31","4852",2
"777","2011-09-01","5084",2
"778","2011-09-02","8775",2
"779","2011-09-03","11010",2
"780","2011-09-04","9485",2
"781","2011-09-05","3032",2
"782","2011-09-06","3158",2
"783","2011-09-07","4437",2
"784","2011-09-08","5096",2
"785","2011-09-09","8382",2
"786","2011-09-10","11884",2
"787","2011-09-11","10040",2
"788","2011-09-12","3614",2
"789","2011-09-13","4179",2
"790","2011-09-14","5123",2
"791","2011-09-15","4883",2
"792","2011-09-16","9575",2
"793","2011-09-17","11161",2
"794","2011-09-18","10778",2
"795","2011-09-19","6616",2
"796","2011-09-20","9848",2
"797","2011-09-21","9462",2
"798","2011-09-22","8510",2
