"Date","InCount","outlier"
"698","2011-06-14","164113",2
"699","2011-06-15","152495",2
"700","2011-06-16","165047",2
"701","2011-06-17","175602",2
"702","2011-06-18","250161",2
"703","2011-06-19","115385",2
"704","2011-06-20","155420",2
"705","2011-06-21","150730",2
"706","2011-06-22","153109",2
"707","2011-06-23","145607",2
"708","2011-06-24","197193",2
"709","2011-06-25","248061",2
"710","2011-06-26","104842",2
"711","2011-06-27","153509",2
"712","2011-06-28","158442",2
"713","2011-06-29","147368",2
"714","2011-06-30","212656",2
"715","2011-07-01","182863",2
"716","2011-07-02","234028",2
"717","2011-07-03","112394",2
"718","2011-07-04","159895",2
"719","2011-07-05","157605",2
"720","2011-07-06","155057",2
"721","2011-07-07","153295",2
"722","2011-07-08","158564",2
"723","2011-07-09","241836",2
"724","2011-07-10","103027",2
"725","2011-07-11","160101",2
"726","2011-07-12","150554",2
"727","2011-07-13","152365",2
"728","2011-07-14","166606",2
"729","2011-07-15","179532",2
"730","2011-07-16","218560",2
"731","2011-07-17","107661",2
"732","2011-07-18","140898",2
"733","2011-07-19","168148",2
"734","2011-07-20","159582",2
"735","2011-07-21","173798",2
"736","2011-07-22","178963",2
"737","2011-07-23","226803",2
"738","2011-07-24","100617",2
"739","2011-07-25","160155",2
"740","2011-07-26","176767",2
"741","2011-07-27","172806",2
"742","2011-07-28","189732",2
"743","2011-07-29","208030",2
"744","2011-07-30","233242",2
"745","2011-07-31","104682",2
"746","2011-08-01","155645",2
"747","2011-08-02","163710",2
"748","2011-08-03","156564",2
"749","2011-08-04","147250",2
"750","2011-08-05","180968",2
"751","2011-08-06","182899",2
"752","2011-08-07","102363",2
"753","2011-08-08","165201",2
"754","2011-08-09","170119",2
"755","2011-08-10","153699",2
"756","2011-08-11","149686",2
"757","2011-08-12","161281",2
"758","2011-08-13","189163",2
"759","2011-08-14","89573",2
"760","2011-08-15","153971",2
"761","2011-08-16","160248",2
"762","2011-08-17","180528",2
"763","2011-08-18","172946",2
"764","2011-08-19","181853",2
"765","2011-08-20","204004",2
"766","2011-08-21","98827",2
"767","2011-08-22","173128",2
"768","2011-08-23","160991",2
"769","2011-08-24","172322",2
"770","2011-08-25","177949",2
"771","2011-08-26","173152",2
"772","2011-08-27","209094",2
"773","2011-08-28","102443",2
"774","2011-08-29","118552",2
"775","2011-08-30","164267",2
"776","2011-08-31","174783",2
"777","2011-09-01","176219",2
"778","2011-09-02","186572",2
"779","2011-09-03","201837",2
"780","2011-09-04","94105",2
"781","2011-09-05","151527",2
"782","2011-09-06","137303",2
"783","2011-09-07","145350",2
"784","2011-09-08","150376",2
"785","2011-09-09","173763",2
"786","2011-09-10","213007",2
"787","2011-09-11","98986",2
"788","2011-09-12","148672",2
"789","2011-09-13","148313",2
"790","2011-09-14","149841",2
"791","2011-09-15","176717",2
"792","2011-09-16","165319",2
"793","2011-09-17","216809",2
"794","2011-09-18","108443",2
"795","2011-09-19","167099",2
"796","2011-09-20","166711",2
"797","2011-09-21","183955",2
"798","2011-09-22","172941",2
"799","2011-09-23","193683",2
"800","2011-09-24","272804",2
"801","2011-09-25","122844",2
"802","2011-09-26","178063",2
"803","2011-09-27","177659",2
"804","2011-09-28","174469",2
"805","2011-09-29","174764",2
"806","2011-09-30","200163",2
"807","2011-10-01","247322",2
"808","2011-10-02","112055",2
