Site,LocationName,BRCYear,BRCMonthName,BRCWeekNum,DayName,Date,Hour3,InCount,OutCount,ReportCount,FactoredInCount,FactoredOutCount,FactoredReportCount,,Hour
Leeds,Commercial Street at Barratts,2017,April,14,Tuesday,2017-04-04,14:00,1646,0,1646,1646,0,1646,,14
Leeds,Commercial Street at Barratts,2017,April,14,Tuesday,2017-04-04,15:00,1334,0,1334,1334,0,1334,,15
Leeds,Commercial Street at Barratts,2017,April,14,Tuesday,2017-04-04,16:00,1307,0,1307,1307,0,1307,,16
Leeds,Commercial Street at Barratts,2017,April,14,Tuesday,2017-04-04,17:00,1324,0,1324,1324,0,1324,,17
Leeds,Commercial Street at Barratts,2017,April,14,Tuesday,2017-04-04,18:00,1047,0,1047,1047,0,1047,,18
Leeds,Commercial Street at Barratts,2017,April,14,Tuesday,2017-04-04,19:00,302,0,302,302,0,302,,19
Leeds,Commercial Street at Barratts,2017,April,14,Tuesday,2017-04-04,20:00,169,0,169,169,0,169,,20
Leeds,Commercial Street at Barratts,2017,April,14,Tuesday,2017-04-04,21:00,108,0,108,108,0,108,,21
Leeds,Commercial Street at Barratts,2017,April,14,Tuesday,2017-04-04,22:00,31,0,31,31,0,31,,22
Leeds,Commercial Street at Barratts,2017,April,14,Tuesday,2017-04-04,23:00,47,0,47,47,0,47,,23
Leeds,Commercial Street at Barratts,2017,April,14,Wednesday,2017-04-05,00:00,0,0,0,0,0,0,,0
Leeds,Commercial Street at Barratts,2017,April,14,Wednesday,2017-04-05,01:00,0,0,0,0,0,0,,1
Leeds,Commercial Street at Barratts,2017,April,14,Wednesday,2017-04-05,02:00,0,0,0,0,0,0,,2
Leeds,Commercial Street at Barratts,2017,April,14,Wednesday,2017-04-05,03:00,5,0,5,5,0,5,,3
Leeds,Commercial Street at Barratts,2017,April,14,Wednesday,2017-04-05,04:00,0,0,0,0,0,0,,4
Leeds,Commercial Street at Barratts,2017,April,14,Wednesday,2017-04-05,05:00,0,0,0,0,0,0,,5
Leeds,Commercial Street at Barratts,2017,April,14,Wednesday,2017-04-05,06:00,84,0,84,84,0,84,,6
Leeds,Commercial Street at Barratts,2017,April,14,Wednesday,2017-04-05,07:00,270,0,270,270,0,270,,7
Leeds,Commercial Street at Barratts,2017,April,14,Wednesday,2017-04-05,08:00,754,0,754,754,0,754,,8
Leeds,Commercial Street at Barratts,2017,April,14,Wednesday,2017-04-05,09:00,824,0,824,824,0,824,,9
Leeds,Commercial Street at Barratts,2017,April,14,Wednesday,2017-04-05,10:00,1154,0,1154,1154,0,1154,,10
Leeds,Commercial Street at Barratts,2017,April,14,Wednesday,2017-04-05,11:00,1764,0,1764,1764,0,1764,,11
Leeds,Commercial Street at Barratts,2017,April,14,Wednesday,2017-04-05,12:00,3374,0,3374,3374,0,3374,,12
Leeds,Commercial Street at Barratts,2017,April,14,Wednesday,2017-04-05,13:00,3440,0,3440,3440,0,3440,,13
Leeds,Commercial Street at Barratts,2017,April,14,Wednesday,2017-04-05,14:00,2645,0,2645,2645,0,2645,,14
Leeds,Commercial Street at Barratts,2017,April,14,Wednesday,2017-04-05,15:00,2293,0,2293,2293,0,2293,,15
Leeds,Commercial Street at Barratts,2017,April,14,Wednesday,2017-04-05,16:00,2240,0,2240,2240,0,2240,,16
Leeds,Commercial Street at Barratts,2017,April,14,Wednesday,2017-04-05,17:00,1767,0,1767,1767,0,1767,,17
Leeds,Commercial Street at Barratts,2017,April,14,Wednesday,2017-04-05,18:00,856,0,856,856,0,856,,18
Leeds,Commercial Street at Barratts,2017,April,14,Wednesday,2017-04-05,19:00,472,0,472,472,0,472,,19
Leeds,Commercial Street at Barratts,2017,April,14,Wednesday,2017-04-05,20:00,322,0,322,322,0,322,,20
Leeds,Commercial Street at Barratts,2017,April,14,Wednesday,2017-04-05,21:00,229,0,229,229,0,229,,21
Leeds,Commercial Street at Barratts,2017,April,14,Wednesday,2017-04-05,22:00,119,0,119,119,0,119,,22
Leeds,Commercial Street at Barratts,2017,April,14,Wednesday,2017-04-05,23:00,40,0,40,40,0,40,,23
Leeds,Commercial Street at Barratts,2017,April,14,Thursday,2017-04-06,00:00,0,0,0,0,0,0,,0
Leeds,Commercial Street at Barratts,2017,April,14,Thursday,2017-04-06,01:00,0,0,0,0,0,0,,1
Leeds,Commercial Street at Barratts,2017,April,14,Thursday,2017-04-06,02:00,0,0,0,0,0,0,,2
Leeds,Commercial Street at Barratts,2017,April,14,Thursday,2017-04-06,03:00,0,0,0,0,0,0,,3
Leeds,Commercial Street at Barratts,2017,April,14,Thursday,2017-04-06,04:00,0,0,0,0,0,0,,4
Leeds,Commercial Street at Barratts,2017,April,14,Thursday,2017-04-06,05:00,86,0,86,86,0,86,,5
Leeds,Commercial Street at Barratts,2017,April,14,Thursday,2017-04-06,06:00,86,0,86,86,0,86,,6
Leeds,Commercial Street at Barratts,2017,April,14,Thursday,2017-04-06,07:00,294,0,294,294,0,294,,7
Leeds,Commercial Street at Barratts,2017,April,14,Thursday,2017-04-06,08:00,819,0,819,819,0,819,,8
Leeds,Commercial Street at Barratts,2017,April,14,Thursday,2017-04-06,09:00,847,0,847,847,0,847,,9
Leeds,Commercial Street at Barratts,2017,April,14,Thursday,2017-04-06,10:00,1312,0,1312,1312,0,1312,,10
Leeds,Commercial Street at Barratts,2017,April,14,Thursday,2017-04-06,11:00,1855,0,1855,1855,0,1855,,11
Leeds,Commercial Street at Barratts,2017,April,14,Thursday,2017-04-06,12:00,3262,0,3262,3262,0,3262,,12
Leeds,Commercial Street at Barratts,2017,April,14,Thursday,2017-04-06,13:00,3246,0,3246,3246,0,3246,,13
Leeds,Commercial Street at Barratts,2017,April,14,Thursday,2017-04-06,14:00,2360,0,2360,2360,0,2360,,14
Leeds,Commercial Street at Barratts,2017,April,14,Thursday,2017-04-06,15:00,2234,0,2234,2234,0,2234,,15
Leeds,Commercial Street at Barratts,2017,April,14,Thursday,2017-04-06,16:00,2349,0,2349,2349,0,2349,,16
Leeds,Commercial Street at Barratts,2017,April,14,Thursday,2017-04-06,17:00,1832,0,1832,1832,0,1832,,17
Leeds,Commercial Street at Barratts,2017,April,14,Thursday,2017-04-06,18:00,1130,0,1130,1130,0,1130,,18
Leeds,Commercial Street at Barratts,2017,April,14,Thursday,2017-04-06,19:00,491,0,491,491,0,491,,19
Leeds,Commercial Street at Barratts,2017,April,14,Thursday,2017-04-06,20:00,317,0,317,317,0,317,,20
Leeds,Commercial Street at Barratts,2017,April,14,Thursday,2017-04-06,21:00,186,0,186,186,0,186,,21
Leeds,Commercial Street at Barratts,2017,April,14,Thursday,2017-04-06,22:00,155,0,155,155,0,155,,22
Leeds,Commercial Street at Barratts,2017,April,14,Thursday,2017-04-06,23:00,72,0,72,72,0,72,,23
Leeds,Commercial Street at Barratts,2017,April,14,Friday,2017-04-07,00:00,23,0,23,23,0,23,,0
Leeds,Commercial Street at Barratts,2017,April,14,Friday,2017-04-07,01:00,2,0,2,2,0,2,,1
Leeds,Commercial Street at Barratts,2017,April,14,Friday,2017-04-07,02:00,0,0,0,0,0,0,,2
Leeds,Commercial Street at Barratts,2017,April,14,Friday,2017-04-07,03:00,2,0,2,2,0,2,,3
Leeds,Commercial Street at Barratts,2017,April,14,Friday,2017-04-07,04:00,0,0,0,0,0,0,,4
Leeds,Commercial Street at Barratts,2017,April,14,Friday,2017-04-07,05:00,0,0,0,0,0,0,,5
Leeds,Commercial Street at Barratts,2017,April,14,Friday,2017-04-07,06:00,28,0,28,28,0,28,,6
Leeds,Commercial Street at Barratts,2017,April,14,Friday,2017-04-07,07:00,201,0,201,201,0,201,,7
Leeds,Commercial Street at Barratts,2017,April,14,Friday,2017-04-07,08:00,592,0,592,592,0,592,,8
Leeds,Commercial Street at Barratts,2017,April,14,Friday,2017-04-07,09:00,835,0,835,835,0,835,,9
Leeds,Commercial Street at Barratts,2017,April,14,Friday,2017-04-07,10:00,1161,0,1161,1161,0,1161,,10
Leeds,Commercial Street at Barratts,2017,April,14,Friday,2017-04-07,11:00,1664,0,1664,1664,0,1664,,11
Leeds,Commercial Street at Barratts,2017,April,14,Friday,2017-04-07,12:00,2812,0,2812,2812,0,2812,,12
Leeds,Commercial Street at Barratts,2017,April,14,Friday,2017-04-07,13:00,2666,0,2666,2666,0,2666,,13
Leeds,Commercial Street at Barratts,2017,April,14,Friday,2017-04-07,14:00,2340,0,2340,2340,0,2340,,14
Leeds,Commercial Street at Barratts,2017,April,14,Friday,2017-04-07,15:00,2097,0,2097,2097,0,2097,,15
Leeds,Commercial Street at Barratts,2017,April,14,Friday,2017-04-07,16:00,2065,0,2065,2065,0,2065,,16
Leeds,Commercial Street at Barratts,2017,April,14,Friday,2017-04-07,17:00,1767,0,1767,1767,0,1767,,17
Leeds,Commercial Street at Barratts,2017,April,14,Friday,2017-04-07,18:00,836,0,836,836,0,836,,18
Leeds,Commercial Street at Barratts,2017,April,14,Friday,2017-04-07,19:00,429,0,429,429,0,429,,19
Leeds,Commercial Street at Barratts,2017,April,14,Friday,2017-04-07,20:00,292,0,292,292,0,292,,20
Leeds,Commercial Street at Barratts,2017,April,14,Friday,2017-04-07,21:00,255,0,255,255,0,255,,21
Leeds,Commercial Street at Barratts,2017,April,14,Friday,2017-04-07,22:00,184,0,184,184,0,184,,22
Leeds,Commercial Street at Barratts,2017,April,14,Friday,2017-04-07,23:00,160,0,160,160,0,160,,23
Leeds,Commercial Street at Barratts,2017,April,14,Saturday,2017-04-08,00:00,128,0,128,128,0,128,,0
Leeds,Commercial Street at Barratts,2017,April,14,Saturday,2017-04-08,01:00,35,0,35,35,0,35,,1
Leeds,Commercial Street at Barratts,2017,April,14,Saturday,2017-04-08,02:00,2,0,2,2,0,2,,2
Leeds,Commercial Street at Barratts,2017,April,14,Saturday,2017-04-08,03:00,2,0,2,2,0,2,,3
Leeds,Commercial Street at Barratts,2017,April,14,Saturday,2017-04-08,04:00,0,0,0,0,0,0,,4
Leeds,Commercial Street at Barratts,2017,April,14,Saturday,2017-04-08,05:00,0,0,0,0,0,0,,5
Leeds,Commercial Street at Barratts,2017,April,14,Saturday,2017-04-08,06:00,2,0,2,2,0,2,,6
Leeds,Commercial Street at Barratts,2017,April,14,Saturday,2017-04-08,07:00,46,0,46,46,0,46,,7
Leeds,Commercial Street at Barratts,2017,April,14,Saturday,2017-04-08,08:00,249,0,249,249,0,249,,8
Leeds,Commercial Street at Barratts,2017,April,14,Saturday,2017-04-08,09:00,784,0,784,784,0,784,,9
Leeds,Commercial Street at Barratts,2017,April,14,Saturday,2017-04-08,10:00,1660,0,1660,1660,0,1660,,10
Leeds,Commercial Street at Barratts,2017,April,14,Saturday,2017-04-08,11:00,2717,0,2717,2717,0,2717,,11
Leeds,Commercial Street at Barratts,2017,April,14,Saturday,2017-04-08,12:00,3771,0,3771,3771,0,3771,,12
Leeds,Commercial Street at Barratts,2017,April,14,Saturday,2017-04-08,13:00,4024,0,4024,4024,0,4024,,13
Leeds,Commercial Street at Barratts,2017,April,14,Saturday,2017-04-08,14:00,4040,0,4040,4040,0,4040,,14
Leeds,Commercial Street at Barratts,2017,April,14,Saturday,2017-04-08,15:00,4110,0,4110,4110,0,4110,,15
Leeds,Commercial Street at Barratts,2017,April,14,Saturday,2017-04-08,16:00,3085,0,3085,3085,0,3085,,16
Leeds,Commercial Street at Barratts,2017,April,14,Saturday,2017-04-08,17:00,1911,0,1911,1911,0,1911,,17
Leeds,Commercial Street at Barratts,2017,April,14,Saturday,2017-04-08,18:00,859,0,859,859,0,859,,18
Leeds,Commercial Street at Barratts,2017,April,14,Saturday,2017-04-08,19:00,491,0,491,491,0,491,,19
Leeds,Commercial Street at Barratts,2017,April,14,Saturday,2017-04-08,20:00,345,0,345,345,0,345,,20
Leeds,Commercial Street at Barratts,2017,April,14,Saturday,2017-04-08,21:00,238,0,238,238,0,238,,21
Leeds,Commercial Street at Barratts,2017,April,14,Saturday,2017-04-08,22:00,204,0,204,204,0,204,,22
Leeds,Commercial Street at Barratts,2017,April,14,Saturday,2017-04-08,23:00,267,0,267,267,0,267,,23
Leeds,Commercial Street at Barratts,2017,April,14,Sunday,2017-04-09,00:00,224,0,224,224,0,224,,0
Leeds,Commercial Street at Barratts,2017,April,14,Sunday,2017-04-09,01:00,91,0,91,91,0,91,,1
Leeds,Commercial Street at Barratts,2017,April,14,Sunday,2017-04-09,02:00,52,0,52,52,0,52,,2
Leeds,Commercial Street at Barratts,2017,April,14,Sunday,2017-04-09,03:00,36,0,36,36,0,36,,3
Leeds,Commercial Street at Barratts,2017,April,14,Sunday,2017-04-09,04:00,0,0,0,0,0,0,,4
Leeds,Commercial Street at Barratts,2017,April,14,Sunday,2017-04-09,05:00,0,0,0,0,0,0,,5
Leeds,Commercial Street at Barratts,2017,April,14,Sunday,2017-04-09,06:00,0,0,0,0,0,0,,6
Leeds,Commercial Street at Barratts,2017,April,14,Sunday,2017-04-09,07:00,7,0,7,7,0,7,,7
Leeds,Commercial Street at Barratts,2017,April,14,Sunday,2017-04-09,08:00,7,0,7,7,0,7,,8
Leeds,Commercial Street at Barratts,2017,April,14,Sunday,2017-04-09,09:00,62,0,62,62,0,62,,9
Leeds,Commercial Street at Barratts,2017,April,14,Sunday,2017-04-09,10:00,284,0,284,284,0,284,,10
Leeds,Commercial Street at Barratts,2017,April,14,Sunday,2017-04-09,11:00,782,0,782,782,0,782,,11
Leeds,Commercial Street at Barratts,2017,April,14,Sunday,2017-04-09,12:00,1373,0,1373,1373,0,1373,,12
Leeds,Commercial Street at Barratts,2017,April,14,Sunday,2017-04-09,13:00,1750,0,1750,1750,0,1750,,13
Leeds,Commercial Street at Barratts,2017,April,14,Sunday,2017-04-09,14:00,1925,0,1925,1925,0,1925,,14
Leeds,Commercial Street at Barratts,2017,April,14,Sunday,2017-04-09,15:00,1408,0,1408,1408,0,1408,,15
Leeds,Commercial Street at Barratts,2017,April,14,Sunday,2017-04-09,16:00,1114,0,1114,1114,0,1114,,16
Leeds,Commercial Street at Barratts,2017,April,14,Sunday,2017-04-09,17:00,405,0,405,405,0,405,,17
Leeds,Commercial Street at Barratts,2017,April,14,Sunday,2017-04-09,18:00,162,0,162,162,0,162,,18
Leeds,Commercial Street at Barratts,2017,April,14,Sunday,2017-04-09,19:00,114,0,114,114,0,114,,19
Leeds,Commercial Street at Barratts,2017,April,14,Sunday,2017-04-09,20:00,72,0,72,72,0,72,,20
Leeds,Commercial Street at Barratts,2017,April,14,Sunday,2017-04-09,21:00,100,0,100,100,0,100,,21
Leeds,Commercial Street at Barratts,2017,April,14,Sunday,2017-04-09,22:00,64,0,64,64,0,64,,22
Leeds,Commercial Street at Barratts,2017,April,14,Sunday,2017-04-09,23:00,17,0,17,17,0,17,,23
Leeds,Commercial Street at Barratts,2017,April,15,Monday,2017-04-10,00:00,0,0,0,0,0,0,,0
Leeds,Commercial Street at Barratts,2017,April,15,Monday,2017-04-10,01:00,0,0,0,0,0,0,,1
Leeds,Commercial Street at Barratts,2017,April,15,Monday,2017-04-10,02:00,0,0,0,0,0,0,,2
Leeds,Commercial Street at Barratts,2017,April,15,Monday,2017-04-10,03:00,0,0,0,0,0,0,,3
Leeds,Commercial Street at Barratts,2017,April,15,Monday,2017-04-10,04:00,0,0,0,0,0,0,,4
Leeds,Commercial Street at Barratts,2017,April,15,Monday,2017-04-10,05:00,0,0,0,0,0,0,,5
Leeds,Commercial Street at Barratts,2017,April,15,Monday,2017-04-10,06:00,135,0,135,135,0,135,,6
Leeds,Commercial Street at Barratts,2017,April,15,Monday,2017-04-10,07:00,357,0,357,357,0,357,,7
Leeds,Commercial Street at Barratts,2017,April,15,Monday,2017-04-10,08:00,827,0,827,827,0,827,,8
Leeds,Commercial Street at Barratts,2017,April,15,Monday,2017-04-10,09:00,937,0,937,937,0,937,,9
Leeds,Commercial Street at Barratts,2017,April,15,Monday,2017-04-10,10:00,1450,0,1450,1450,0,1450,,10
Leeds,Commercial Street at Barratts,2017,April,15,Monday,2017-04-10,11:00,2131,0,2131,2131,0,2131,,11
Leeds,Commercial Street at Barratts,2017,April,15,Monday,2017-04-10,12:00,3759,0,3759,3759,0,3759,,12
Leeds,Commercial Street at Barratts,2017,April,15,Monday,2017-04-10,13:00,3564,0,3564,3564,0,3564,,13
Leeds,Commercial Street at Barratts,2017,April,15,Monday,2017-04-10,14:00,2740,0,2740,2740,0,2740,,14
Leeds,Commercial Street at Barratts,2017,April,15,Monday,2017-04-10,15:00,2036,0,2036,2036,0,2036,,15
Leeds,Commercial Street at Barratts,2017,April,15,Monday,2017-04-10,16:00,2371,0,2371,2371,0,2371,,16
Leeds,Commercial Street at Barratts,2017,April,15,Monday,2017-04-10,17:00,2059,0,2059,2059,0,2059,,17
Leeds,Commercial Street at Barratts,2017,April,15,Monday,2017-04-10,18:00,1065,0,1065,1065,0,1065,,18
Leeds,Commercial Street at Barratts,2017,April,15,Monday,2017-04-10,19:00,478,0,478,478,0,478,,19
Leeds,Commercial Street at Barratts,2017,April,15,Monday,2017-04-10,20:00,310,0,310,310,0,310,,20
Leeds,Commercial Street at Barratts,2017,April,15,Monday,2017-04-10,21:00,260,0,260,260,0,260,,21
Leeds,Commercial Street at Barratts,2017,April,15,Monday,2017-04-10,22:00,158,0,158,158,0,158,,22
Leeds,Commercial Street at Barratts,2017,April,15,Monday,2017-04-10,23:00,33,0,33,33,0,33,,23
Leeds,Commercial Street at Barratts,2017,April,15,Tuesday,2017-04-11,00:00,0,0,0,0,0,0,,0
Leeds,Commercial Street at Barratts,2017,April,15,Tuesday,2017-04-11,01:00,0,0,0,0,0,0,,1
Leeds,Commercial Street at Barratts,2017,April,15,Tuesday,2017-04-11,02:00,0,0,0,0,0,0,,2
Leeds,Commercial Street at Barratts,2017,April,15,Tuesday,2017-04-11,03:00,0,0,0,0,0,0,,3
Leeds,Commercial Street at Barratts,2017,April,15,Tuesday,2017-04-11,04:00,0,0,0,0,0,0,,4
Leeds,Commercial Street at Barratts,2017,April,15,Tuesday,2017-04-11,05:00,0,0,0,0,0,0,,5
Leeds,Commercial Street at Barratts,2017,April,15,Tuesday,2017-04-11,06:00,45,0,45,45,0,45,,6
Leeds,Commercial Street at Barratts,2017,April,15,Tuesday,2017-04-11,07:00,257,0,257,257,0,257,,7
Leeds,Commercial Street at Barratts,2017,April,15,Tuesday,2017-04-11,08:00,663,0,663,663,0,663,,8
Leeds,Commercial Street at Barratts,2017,April,15,Tuesday,2017-04-11,09:00,619,0,619,619,0,619,,9
Leeds,Commercial Street at Barratts,2017,April,15,Tuesday,2017-04-11,10:00,804,0,804,804,0,804,,10
Leeds,Commercial Street at Barratts,2017,April,15,Tuesday,2017-04-11,11:00,1174,0,1174,1174,0,1174,,11
Leeds,Commercial Street at Barratts,2017,April,15,Tuesday,2017-04-11,12:00,2223,0,2223,2223,0,2223,,12
Leeds,Commercial Street at Barratts,2017,April,15,Tuesday,2017-04-11,13:00,2175,0,2175,2175,0,2175,,13
Leeds,Commercial Street at Barratts,2017,April,15,Tuesday,2017-04-11,14:00,1602,0,1602,1602,0,1602,,14
Leeds,Commercial Street at Barratts,2017,April,15,Tuesday,2017-04-11,15:00,1297,0,1297,1297,0,1297,,15
Leeds,Commercial Street at Barratts,2017,April,15,Tuesday,2017-04-11,16:00,1271,0,1271,1271,0,1271,,16
Leeds,Commercial Street at Barratts,2017,April,15,Tuesday,2017-04-11,17:00,1288,0,1288,1288,0,1288,,17
Leeds,Commercial Street at Barratts,2017,April,15,Tuesday,2017-04-11,18:00,1018,0,1018,1018,0,1018,,18
Leeds,Commercial Street at Barratts,2017,April,15,Tuesday,2017-04-11,19:00,294,0,294,294,0,294,,19
Leeds,Commercial Street at Barratts,2017,April,15,Tuesday,2017-04-11,20:00,164,0,164,164,0,164,,20
Leeds,Commercial Street at Barratts,2017,April,15,Tuesday,2017-04-11,21:00,105,0,105,105,0,105,,21
Leeds,Commercial Street at Barratts,2017,April,15,Tuesday,2017-04-11,22:00,30,0,30,30,0,30,,22
Leeds,Commercial Street at Barratts,2017,April,15,Tuesday,2017-04-11,23:00,46,0,46,46,0,46,,23
Leeds,Commercial Street at Barratts,2017,April,15,Wednesday,2017-04-12,00:00,0,0,0,0,0,0,,0
Leeds,Commercial Street at Barratts,2017,April,15,Wednesday,2017-04-12,01:00,0,0,0,0,0,0,,1
Leeds,Commercial Street at Barratts,2017,April,15,Wednesday,2017-04-12,02:00,0,0,0,0,0,0,,2
Leeds,Commercial Street at Barratts,2017,April,15,Wednesday,2017-04-12,03:00,5,0,5,5,0,5,,3
Leeds,Commercial Street at Barratts,2017,April,15,Wednesday,2017-04-12,04:00,0,0,0,0,0,0,,4
Leeds,Commercial Street at Barratts,2017,April,15,Wednesday,2017-04-12,05:00,0,0,0,0,0,0,,5
Leeds,Commercial Street at Barratts,2017,April,15,Wednesday,2017-04-12,06:00,77,0,77,77,0,77,,6
Leeds,Commercial Street at Barratts,2017,April,15,Wednesday,2017-04-12,07:00,249,0,249,249,0,249,,7
Leeds,Commercial Street at Barratts,2017,April,15,Wednesday,2017-04-12,08:00,694,0,694,694,0,694,,8
Leeds,Commercial Street at Barratts,2017,April,15,Wednesday,2017-04-12,09:00,759,0,759,759,0,759,,9
Leeds,Commercial Street at Barratts,2017,April,15,Wednesday,2017-04-12,10:00,1063,0,1063,1063,0,1063,,10
Leeds,Commercial Street at Barratts,2017,April,15,Wednesday,2017-04-12,11:00,1625,0,1625,1625,0,1625,,11
Leeds,Commercial Street at Barratts,2017,April,15,Wednesday,2017-04-12,12:00,3110,0,3110,3110,0,3110,,12
Leeds,Commercial Street at Barratts,2017,April,15,Wednesday,2017-04-12,13:00,3171,0,3171,3171,0,3171,,13
Leeds,Commercial Street at Barratts,2017,April,15,Wednesday,2017-04-12,14:00,2438,0,2438,2438,0,2438,,14
Leeds,Commercial Street at Barratts,2017,April,15,Wednesday,2017-04-12,15:00,2114,0,2114,2114,0,2114,,15
Leeds,Commercial Street at Barratts,2017,April,15,Wednesday,2017-04-12,16:00,2065,0,2065,2065,0,2065,,16
Leeds,Commercial Street at Barratts,2017,April,15,Wednesday,2017-04-12,17:00,1628,0,1628,1628,0,1628,,17
Leeds,Commercial Street at Barratts,2017,April,15,Wednesday,2017-04-12,18:00,788,0,788,788,0,788,,18
Leeds,Commercial Street at Barratts,2017,April,15,Wednesday,2017-04-12,19:00,434,0,434,434,0,434,,19
Leeds,Commercial Street at Barratts,2017,April,15,Wednesday,2017-04-12,20:00,296,0,296,296,0,296,,20
Leeds,Commercial Street at Barratts,2017,April,15,Wednesday,2017-04-12,21:00,211,0,211,211,0,211,,21
Leeds,Commercial Street at Barratts,2017,April,15,Wednesday,2017-04-12,22:00,110,0,110,110,0,110,,22
Leeds,Commercial Street at Barratts,2017,April,15,Wednesday,2017-04-12,23:00,37,0,37,37,0,37,,23
Leeds,Commercial Street at Barratts,2017,April,15,Thursday,2017-04-13,00:00,0,0,0,0,0,0,,0
Leeds,Commercial Street at Barratts,2017,April,15,Thursday,2017-04-13,01:00,0,0,0,0,0,0,,1
Leeds,Commercial Street at Barratts,2017,April,15,Thursday,2017-04-13,02:00,0,0,0,0,0,0,,2
Leeds,Commercial Street at Barratts,2017,April,15,Thursday,2017-04-13,03:00,0,0,0,0,0,0,,3
Leeds,Commercial Street at Barratts,2017,April,15,Thursday,2017-04-13,04:00,0,0,0,0,0,0,,4
Leeds,Commercial Street at Barratts,2017,April,15,Thursday,2017-04-13,05:00,90,0,90,90,0,90,,5
Leeds,Commercial Street at Barratts,2017,April,15,Thursday,2017-04-13,06:00,90,0,90,90,0,90,,6
Leeds,Commercial Street at Barratts,2017,April,15,Thursday,2017-04-13,07:00,311,0,311,311,0,311,,7
Leeds,Commercial Street at Barratts,2017,April,15,Thursday,2017-04-13,08:00,868,0,868,868,0,868,,8
Leeds,Commercial Street at Barratts,2017,April,15,Thursday,2017-04-13,09:00,898,0,898,898,0,898,,9
Leeds,Commercial Street at Barratts,2017,April,15,Thursday,2017-04-13,10:00,1391,0,1391,1391,0,1391,,10
Leeds,Commercial Street at Barratts,2017,April,15,Thursday,2017-04-13,11:00,1968,0,1968,1968,0,1968,,11
Leeds,Commercial Street at Barratts,2017,April,15,Thursday,2017-04-13,12:00,3461,0,3461,3461,0,3461,,12
Leeds,Commercial Street at Barratts,2017,April,15,Thursday,2017-04-13,13:00,3445,0,3445,3445,0,3445,,13
Leeds,Commercial Street at Barratts,2017,April,15,Thursday,2017-04-13,14:00,2505,0,2505,2505,0,2505,,14
Leeds,Commercial Street at Barratts,2017,April,15,Thursday,2017-04-13,15:00,2370,0,2370,2370,0,2370,,15
Leeds,Commercial Street at Barratts,2017,April,15,Thursday,2017-04-13,16:00,2493,0,2493,2493,0,2493,,16
Leeds,Commercial Street at Barratts,2017,April,15,Thursday,2017-04-13,17:00,1945,0,1945,1945,0,1945,,17
Leeds,Commercial Street at Barratts,2017,April,15,Thursday,2017-04-13,18:00,1199,0,1199,1199,0,1199,,18
Leeds,Commercial Street at Barratts,2017,April,15,Thursday,2017-04-13,19:00,521,0,521,521,0,521,,19
Leeds,Commercial Street at Barratts,2017,April,15,Thursday,2017-04-13,20:00,336,0,336,336,0,336,,20
Leeds,Commercial Street at Barratts,2017,April,15,Thursday,2017-04-13,21:00,198,0,198,198,0,198,,21
Leeds,Commercial Street at Barratts,2017,April,15,Thursday,2017-04-13,22:00,165,0,165,165,0,165,,22
Leeds,Commercial Street at Barratts,2017,April,15,Thursday,2017-04-13,23:00,76,0,76,76,0,76,,23
Leeds,Commercial Street at Barratts,2017,April,15,Friday,2017-04-14,00:00,21,0,21,21,0,21,,0
Leeds,Commercial Street at Barratts,2017,April,15,Friday,2017-04-14,01:00,1,0,1,1,0,1,,1
Leeds,Commercial Street at Barratts,2017,April,15,Friday,2017-04-14,02:00,0,0,0,0,0,0,,2
Leeds,Commercial Street at Barratts,2017,April,15,Friday,2017-04-14,03:00,1,0,1,1,0,1,,3
Leeds,Commercial Street at Barratts,2017,April,15,Friday,2017-04-14,04:00,0,0,0,0,0,0,,4
Leeds,Commercial Street at Barratts,2017,April,15,Friday,2017-04-14,05:00,0,0,0,0,0,0,,5
Leeds,Commercial Street at Barratts,2017,April,15,Friday,2017-04-14,06:00,26,0,26,26,0,26,,6
Leeds,Commercial Street at Barratts,2017,April,15,Friday,2017-04-14,07:00,190,0,190,190,0,190,,7
Leeds,Commercial Street at Barratts,2017,April,15,Friday,2017-04-14,08:00,557,0,557,557,0,557,,8
Leeds,Commercial Street at Barratts,2017,April,15,Friday,2017-04-14,09:00,785,0,785,785,0,785,,9
Leeds,Commercial Street at Barratts,2017,April,15,Friday,2017-04-14,10:00,1092,0,1092,1092,0,1092,,10
Leeds,Commercial Street at Barratts,2017,April,15,Friday,2017-04-14,11:00,1565,0,1565,1565,0,1565,,11
Leeds,Commercial Street at Barratts,2017,April,15,Friday,2017-04-14,12:00,2647,0,2647,2647,0,2647,,12
Leeds,Commercial Street at Barratts,2017,April,15,Friday,2017-04-14,13:00,2509,0,2509,2509,0,2509,,13
Leeds,Commercial Street at Barratts,2017,April,15,Friday,2017-04-14,14:00,2203,0,2203,2203,0,2203,,14
Leeds,Commercial Street at Barratts,2017,April,15,Friday,2017-04-14,15:00,1974,0,1974,1974,0,1974,,15
Leeds,Commercial Street at Barratts,2017,April,15,Friday,2017-04-14,16:00,1944,0,1944,1944,0,1944,,16
Leeds,Commercial Street at Barratts,2017,April,15,Friday,2017-04-14,17:00,1663,0,1663,1663,0,1663,,17
Leeds,Commercial Street at Barratts,2017,April,15,Friday,2017-04-14,18:00,787,0,787,787,0,787,,18
Leeds,Commercial Street at Barratts,2017,April,15,Friday,2017-04-14,19:00,405,0,405,405,0,405,,19
