Site,LocationName,BRCYear,BRCMonthName,BRCWeekNum,DayName,Date,Hour,InCount,OutCount,ReportCount,FactoredInCount,FactoredOutCount,FactoredReportCount
Leeds,Albion Street South,2017,September,37,Tuesday,12-Sep-17,,20808,0,20808,20808,0,20808
Leeds,Briggate,2017,September,37,Tuesday,12-Sep-17,,34523,0,34523,34523,0,34523
Leeds,"Briggate at McDonalds	",2017,September,37,Tuesday,12-Sep-17,,12975,12224,12975,12975,12224,12975
Leeds,Commercial Street at Barratts,2017,September,37,Tuesday,12-Sep-17,,16370,0,16370,16370,0,16370
Leeds,Commercial Street at Sharps,2017,September,37,Tuesday,12-Sep-17,,25414,0,25414,25414,0,25414
Leeds,"Dortmund Square	",2017,September,37,Tuesday,12-Sep-17,,23182,0,23182,23182,0,23182
Leeds,Headrow,2017,September,37,Tuesday,12-Sep-17,,20929,0,20929,20929,0,20929
Leeds,Albion Street North,2017,September,37,Wednesday,13-Sep-17,,28069,0,28069,28069,0,28069
Leeds,Albion Street South,2017,September,37,Wednesday,13-Sep-17,,19659,0,19659,19659,0,19659
Leeds,Briggate,2017,September,37,Wednesday,13-Sep-17,,38340,0,38340,38340,0,38340
Leeds,"Briggate at McDonalds	",2017,September,37,Wednesday,13-Sep-17,,12469,9999,12469,12469,9999,12469
Leeds,Commercial Street at Barratts,2017,September,37,Wednesday,13-Sep-17,,20103,0,20103,20103,0,20103
Leeds,Commercial Street at Sharps,2017,September,37,Wednesday,13-Sep-17,,21856,0,21856,21856,0,21856
Leeds,"Dortmund Square	",2017,September,37,Wednesday,13-Sep-17,,25880,0,25880,25880,0,25880
Leeds,Headrow,2017,September,37,Wednesday,13-Sep-17,,17645,0,17645,17645,0,17645
Leeds,Albion Street North,2017,September,37,Thursday,14-Sep-17,,28838,0,28838,28838,0,28838
Leeds,Albion Street South,2017,September,37,Thursday,14-Sep-17,,21065,0,21065,21065,0,21065
Leeds,Briggate,2017,September,37,Thursday,14-Sep-17,,36765,0,36765,36765,0,36765
Leeds,"Briggate at McDonalds	",2017,September,37,Thursday,14-Sep-17,,13509,13387,13509,13509,13387,13509
Leeds,Commercial Street at Barratts,2017,September,37,Thursday,14-Sep-17,,22479,0,22479,22479,0,22479
Leeds,Commercial Street at Sharps,2017,September,37,Thursday,14-Sep-17,,24730,0,24730,24730,0,24730
Leeds,"Dortmund Square	",2017,September,37,Thursday,14-Sep-17,,24680,0,24680,24680,0,24680
Leeds,Headrow,2017,September,37,Thursday,14-Sep-17,,18618,0,18618,18618,0,18618
Leeds,Albion Street North,2017,September,37,Friday,15-Sep-17,,32472,0,32472,32472,0,32472
Leeds,Albion Street South,2017,September,37,Friday,15-Sep-17,,23794,0,23794,23794,0,23794
Leeds,Briggate,2017,September,37,Friday,15-Sep-17,,42417,0,42417,42417,0,42417
Leeds,"Briggate at McDonalds	",2017,September,37,Friday,15-Sep-17,,15665,16060,15665,15665,16060,15665
Leeds,Commercial Street at Barratts,2017,September,37,Friday,15-Sep-17,,21507,0,21507,21507,0,21507
Leeds,Commercial Street at Sharps,2017,September,37,Friday,15-Sep-17,,28548,0,28548,28548,0,28548
Leeds,"Dortmund Square	",2017,September,37,Friday,15-Sep-17,,23308,0,23308,23308,0,23308
Leeds,Headrow,2017,September,37,Friday,15-Sep-17,,19611,0,19611,19611,0,19611
Leeds,Albion Street North,2017,September,37,Saturday,16-Sep-17,,36519,0,36519,36519,0,36519
Leeds,Albion Street South,2017,September,37,Saturday,16-Sep-17,,24686,0,24686,24686,0,24686
Leeds,Briggate,2017,September,37,Saturday,16-Sep-17,,58299,0,58299,58299,0,58299
Leeds,"Briggate at McDonalds	",2017,September,37,Saturday,16-Sep-17,,18612,20408,18612,18612,20408,18612
Leeds,Commercial Street at Barratts,2017,September,37,Saturday,16-Sep-17,,25811,0,25811,25811,0,25811
Leeds,Commercial Street at Sharps,2017,September,37,Saturday,16-Sep-17,,32839,0,32839,32839,0,32839
Leeds,"Dortmund Square	",2017,September,37,Saturday,16-Sep-17,,25925,0,25925,25925,0,25925
Leeds,Headrow,2017,September,37,Saturday,16-Sep-17,,22551,0,22551,22551,0,22551
Leeds,Albion Street North,2017,September,37,Sunday,17-Sep-17,,21877,0,21877,21877,0,21877
Leeds,Albion Street South,2017,September,37,Sunday,17-Sep-17,,15129,0,15129,15129,0,15129
Leeds,Briggate,2017,September,37,Sunday,17-Sep-17,,35030,0,35030,35030,0,35030
Leeds,"Briggate at McDonalds	",2017,September,37,Sunday,17-Sep-17,,10905,12590,10905,10905,12590,10905
Leeds,Commercial Street at Barratts,2017,September,37,Sunday,17-Sep-17,,13150,0,13150,13150,0,13150
Leeds,Commercial Street at Sharps,2017,September,37,Sunday,17-Sep-17,,15852,0,15852,15852,0,15852
Leeds,"Dortmund Square	",2017,September,37,Sunday,17-Sep-17,,16706,0,16706,16706,0,16706
Leeds,Headrow,2017,September,37,Sunday,17-Sep-17,,13023,0,13023,13023,0,13023
Leeds,Albion Street North,2017,September,38,Monday,18-Sep-17,,30865,0,30865,30865,0,30865
Leeds,Albion Street South,2017,September,38,Monday,18-Sep-17,,21546,0,21546,21546,0,21546
Leeds,Briggate,2017,September,38,Monday,18-Sep-17,,35711,0,35711,35711,0,35711
Leeds,"Briggate at McDonalds	",2017,September,38,Monday,18-Sep-17,,14046,14111,14046,14046,14111,14046
Leeds,Commercial Street at Barratts,2017,September,38,Monday,18-Sep-17,,15471,0,15471,15471,0,15471
Leeds,Commercial Street at Sharps,2017,September,38,Monday,18-Sep-17,,26370,0,26370,26370,0,26370
Leeds,"Dortmund Square	",2017,September,38,Monday,18-Sep-17,,23879,0,23879,23879,0,23879
Leeds,Headrow,2017,September,38,Monday,18-Sep-17,,18365,0,18365,18365,0,18365
Leeds,Albion Street North,2017,September,38,Tuesday,19-Sep-17,,32899,0,32899,32899,0,32899
Leeds,Albion Street South,2017,September,38,Tuesday,19-Sep-17,,22346,0,22346,22346,0,22346
Leeds,Briggate,2017,September,38,Tuesday,19-Sep-17,,39087,0,39087,39087,0,39087
Leeds,"Briggate at McDonalds	",2017,September,38,Tuesday,19-Sep-17,,15322,15757,15322,15322,15757,15322
Leeds,Commercial Street at Barratts,2017,September,38,Tuesday,19-Sep-17,,1970,0,1970,1970,0,1970
Leeds,Commercial Street at Sharps,2017,September,38,Tuesday,19-Sep-17,,25663,0,25663,25663,0,25663
Leeds,"Dortmund Square	",2017,September,38,Tuesday,19-Sep-17,,28600,0,28600,28600,0,28600
Leeds,Headrow,2017,September,38,Tuesday,19-Sep-17,,20649,0,20649,20649,0,20649
Leeds,Albion Street North,2017,September,38,Wednesday,20-Sep-17,,32751,0,32751,32751,0,32751
Leeds,Albion Street South,2017,September,38,Wednesday,20-Sep-17,,22913,0,22913,22913,0,22913
Leeds,Briggate,2017,September,38,Wednesday,20-Sep-17,,39832,0,39832,39832,0,39832
Leeds,"Briggate at McDonalds	",2017,September,38,Wednesday,20-Sep-17,,17563,14586,17563,17563,14586,17563
Leeds,Commercial Street at Barratts,2017,September,38,Wednesday,20-Sep-17,,20326,0,20326,20326,0,20326
Leeds,Commercial Street at Sharps,2017,September,38,Wednesday,20-Sep-17,,28156,0,28156,28156,0,28156
Leeds,"Dortmund Square	",2017,September,38,Wednesday,20-Sep-17,,24966,0,24966,24966,0,24966
Leeds,Headrow,2017,September,38,Wednesday,20-Sep-17,,20090,0,20090,20090,0,20090
Leeds,Albion Street North,2017,September,38,Thursday,21-Sep-17,,32143,0,32143,32143,0,32143
Leeds,Albion Street South,2017,September,38,Thursday,21-Sep-17,,23218,0,23218,23218,0,23218
Leeds,Briggate,2017,September,38,Thursday,21-Sep-17,,40246,0,40246,40246,0,40246
Leeds,"Briggate at McDonalds	",2017,September,38,Thursday,21-Sep-17,,14280,15526,14280,14280,15526,14280
Leeds,Commercial Street at Barratts,2017,September,38,Thursday,21-Sep-17,,20239,0,20239,20239,0,20239
Leeds,Commercial Street at Sharps,2017,September,38,Thursday,21-Sep-17,,28585,0,28585,28585,0,28585
Leeds,"Dortmund Square	",2017,September,38,Thursday,21-Sep-17,,23996,0,23996,23996,0,23996
Leeds,Headrow,2017,September,38,Thursday,21-Sep-17,,19751,0,19751,19751,0,19751
Leeds,Albion Street North,2017,September,38,Friday,22-Sep-17,,34593,0,34593,34593,0,34593
Leeds,Albion Street South,2017,September,38,Friday,22-Sep-17,,23644,0,23644,23644,0,23644
Leeds,Briggate,2017,September,38,Friday,22-Sep-17,,47651,0,47651,47651,0,47651
Leeds,"Briggate at McDonalds	",2017,September,38,Friday,22-Sep-17,,16682,18134,16682,16682,18134,16682
Leeds,Commercial Street at Barratts,2017,September,38,Friday,22-Sep-17,,21695,0,21695,21695,0,21695
Leeds,Commercial Street at Sharps,2017,September,38,Friday,22-Sep-17,,29425,0,29425,29425,0,29425
Leeds,"Dortmund Square	",2017,September,38,Friday,22-Sep-17,,27904,0,27904,27904,0,27904
Leeds,Headrow,2017,September,38,Friday,22-Sep-17,,21994,0,21994,21994,0,21994
Leeds,Albion Street North,2017,September,38,Saturday,23-Sep-17,,38747,0,38747,38747,0,38747
Leeds,Albion Street South,2017,September,38,Saturday,23-Sep-17,,25828,0,25828,25828,0,25828
Leeds,Briggate,2017,September,38,Saturday,23-Sep-17,,62782,0,62782,62782,0,62782
Leeds,"Briggate at McDonalds	",2017,September,38,Saturday,23-Sep-17,,19291,22059,19291,19291,22059,19291
Leeds,Commercial Street at Barratts,2017,September,38,Saturday,23-Sep-17,,30772,0,30772,30772,0,30772
Leeds,Commercial Street at Sharps,2017,September,38,Saturday,23-Sep-17,,36718,0,36718,36718,0,36718
