Site,LocationName,BRCYear,BRCMonthName,BRCWeekNum,DayName,Date,Hour,InCount,OutCount,ReportCount,FactoredInCount,FactoredOutCount,FactoredReportCount,Date33,Date444
Leeds,Albion Street South,2018,April,14,Tuesday,03/04/2018,,21796,0,21796,21796,0,21796,43193,43193
Leeds,Briggate,2018,April,14,Tuesday,03/04/2018,,36090,0,36090,36090,0,36090,43193,43193
Leeds,"Briggate at McDonalds	",2018,April,14,Tuesday,03/04/2018,,13335,0,13335,13335,0,13335,43193,43193
Leeds,Commercial Street at Barratts,2018,April,14,Tuesday,03/04/2018,,16744,0,16744,16744,0,16744,43193,43193
Leeds,Commercial Street at Sharps,2018,April,14,Tuesday,03/04/2018,,25690,0,25690,25690,0,25690,43193,43193
Leeds,"Dortmund Square	",2018,April,14,Tuesday,03/04/2018,,20627,0,20627,20627,0,20627,43193,43193
Leeds,Headrow,2018,April,14,Tuesday,03/04/2018,,17545,0,17545,17545,0,17545,43193,43193
Leeds,Albion Street North,2018,April,14,Wednesday,04/04/2018,,30582,0,30582,30582,0,30582,43194,43194
Leeds,Albion Street South,2018,April,14,Wednesday,04/04/2018,,20076,0,20076,20076,0,20076,43194,43194
Leeds,Briggate,2018,April,14,Wednesday,04/04/2018,,32634,0,32634,32634,0,32634,43194,43194
Leeds,"Briggate at McDonalds	",2018,April,14,Wednesday,04/04/2018,,12773,0,12773,12773,0,12773,43194,43194
Leeds,Commercial Street at Barratts,2018,April,14,Wednesday,04/04/2018,,21020,0,21020,21020,0,21020,43194,43194
Leeds,Commercial Street at Sharps,2018,April,14,Wednesday,04/04/2018,,23840,0,23840,23840,0,23840,43194,43194
Leeds,"Dortmund Square	",2018,April,14,Wednesday,04/04/2018,,19529,0,19529,19529,0,19529,43194,43194
Leeds,Headrow,2018,April,14,Wednesday,04/04/2018,,15499,0,15499,15499,0,15499,43194,43194
Leeds,Albion Street North,2018,April,14,Thursday,05/04/2018,,34806,0,34806,34806,0,34806,43195,43195
Leeds,Albion Street South,2018,April,14,Thursday,05/04/2018,,19674,0,19674,19674,0,19674,43195,43195
Leeds,Briggate,2018,April,14,Thursday,05/04/2018,,38567,0,38567,38567,0,38567,43195,43195
Leeds,"Briggate at McDonalds	",2018,April,14,Thursday,05/04/2018,,16101,0,16101,16101,0,16101,43195,43195
Leeds,Commercial Street at Barratts,2018,April,14,Thursday,05/04/2018,,23354,0,23354,23354,0,23354,43195,43195
Leeds,Commercial Street at Sharps,2018,April,14,Thursday,05/04/2018,,21536,0,21536,21536,0,21536,43195,43195
Leeds,"Dortmund Square	",2018,April,14,Thursday,05/04/2018,,29705,0,29705,29705,0,29705,43195,43195
Leeds,Headrow,2018,April,14,Thursday,05/04/2018,,20158,0,20158,20158,0,20158,43195,43195
Leeds,Albion Street North,2018,April,14,Friday,06/04/2018,,34818,0,34818,34818,0,34818,43196,43196
Leeds,Albion Street South,2018,April,14,Friday,06/04/2018,,23328,0,23328,23328,0,23328,43196,43196
Leeds,Briggate,2018,April,14,Friday,06/04/2018,,41468,0,41468,41468,0,41468,43196,43196
Leeds,"Briggate at McDonalds	",2018,April,14,Friday,06/04/2018,,15471,0,15471,15471,0,15471,43196,43196
Leeds,Commercial Street at Barratts,2018,April,14,Friday,06/04/2018,,21105,0,21105,21105,0,21105,43196,43196
Leeds,Commercial Street at Sharps,2018,April,14,Friday,06/04/2018,,29000,0,29000,29000,0,29000,43196,43196
Leeds,"Dortmund Square	",2018,April,14,Friday,06/04/2018,,21142,0,21142,21142,0,21142,43196,43196
Leeds,Headrow,2018,April,14,Friday,06/04/2018,,19173,0,19173,19173,0,19173,43196,43196
Leeds,Albion Street North,2018,April,14,Saturday,07/04/2018,,35746,0,35746,35746,0,35746,43197,43197
Leeds,Albion Street South,2018,April,14,Saturday,07/04/2018,,23499,0,23499,23499,0,23499,43197,43197
Leeds,Briggate,2018,April,14,Saturday,07/04/2018,,47445,0,47445,47445,0,47445,43197,43197
Leeds,"Briggate at McDonalds	",2018,April,14,Saturday,07/04/2018,,16956,0,16956,16956,0,16956,43197,43197
Leeds,Commercial Street at Barratts,2018,April,14,Saturday,07/04/2018,,23057,0,23057,23057,0,23057,43197,43197
Leeds,Commercial Street at Sharps,2018,April,14,Saturday,07/04/2018,,28746,0,28746,28746,0,28746,43197,43197
Leeds,"Dortmund Square	",2018,April,14,Saturday,07/04/2018,,20234,0,20234,20234,0,20234,43197,43197
Leeds,Headrow,2018,April,14,Saturday,07/04/2018,,19913,0,19913,19913,0,19913,43197,43197
Leeds,Albion Street North,2018,April,14,Sunday,08/04/2018,,19824,0,19824,19824,0,19824,43198,43198
Leeds,Albion Street South,2018,April,14,Sunday,08/04/2018,,12273,0,12273,12273,0,12273,43198,43198
Leeds,Briggate,2018,April,14,Sunday,08/04/2018,,30226,0,30226,30226,0,30226,43198,43198
Leeds,"Briggate at McDonalds	",2018,April,14,Sunday,08/04/2018,,9806,0,9806,9806,0,9806,43198,43198
Leeds,Commercial Street at Barratts,2018,April,14,Sunday,08/04/2018,,9357,0,9357,9357,0,9357,43198,43198
Leeds,Commercial Street at Sharps,2018,April,14,Sunday,08/04/2018,,16239,0,16239,16239,0,16239,43198,43198
Leeds,"Dortmund Square	",2018,April,14,Sunday,08/04/2018,,11224,0,11224,11224,0,11224,43198,43198
Leeds,Headrow,2018,April,14,Sunday,08/04/2018,,10956,0,10956,10956,0,10956,43198,43198
Leeds,Albion Street North,2018,April,15,Monday,09/04/2018,,33465,0,33465,33465,0,33465,43199,43199
Leeds,Albion Street South,2018,April,15,Monday,09/04/2018,,19749,0,19749,19749,0,19749,43199,43199
Leeds,Briggate,2018,April,15,Monday,09/04/2018,,33468,0,33468,33468,0,33468,43199,43199
Leeds,"Briggate at McDonalds	",2018,April,15,Monday,09/04/2018,,13373,0,13373,13373,0,13373,43199,43199
Leeds,Commercial Street at Barratts,2018,April,15,Monday,09/04/2018,,23683,0,23683,23683,0,23683,43199,43199
Leeds,Commercial Street at Sharps,2018,April,15,Monday,09/04/2018,,25122,0,25122,25122,0,25122,43199,43199
Leeds,"Dortmund Square	",2018,April,15,Monday,09/04/2018,,22569,0,22569,22569,0,22569,43199,43199
Leeds,Headrow,2018,April,15,Monday,09/04/2018,,17633,0,17633,17633,0,17633,43199,43199
Leeds,Albion Street North,2018,April,15,Tuesday,10/04/2018,,29277,0,29277,29277,0,29277,43200,43200
Leeds,Albion Street South,2018,April,15,Tuesday,10/04/2018,,17816,0,17816,17816,0,17816,43200,43200
Leeds,Briggate,2018,April,15,Tuesday,10/04/2018,,31364,0,31364,31364,0,31364,43200,43200
Leeds,"Briggate at McDonalds	",2018,April,15,Tuesday,10/04/2018,,11305,0,11305,11305,0,11305,43200,43200
Leeds,Commercial Street at Barratts,2018,April,15,Tuesday,10/04/2018,,12964,0,12964,12964,0,12964,43200,43200
Leeds,Commercial Street at Sharps,2018,April,15,Tuesday,10/04/2018,,20540,0,20540,20540,0,20540,43200,43200
Leeds,"Dortmund Square	",2018,April,15,Tuesday,10/04/2018,,18716,0,18716,18716,0,18716,43200,43200
Leeds,Headrow,2018,April,15,Tuesday,10/04/2018,,14507,0,14507,14507,0,14507,43200,43200
